naxIpaWe	n	na	nax	naxI	e	We	aWe	paWe	NN
mane	m	ma	man	mane	e	ne	ane	mane	NN
mane	m	ma	man	mane	e	ne	ane	mane	NN
wAra	w	wA	wAr	wAra	a	ra	Ara	wAra	PRP
aMSa	a	aM	aMS	aMSa	a	Sa	MSa	aMSa	NN
neyZa	n	ne	ney	neyZ	a	Za	yZa	eyZa	VM
se	s	se	se	se	e	se	se	se	PRP
Ami	A	Am	Ami	Ami	i	mi	Ami	Ami	PRP

BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	NNP
kahila	k	ka	kah	kahi	a	la	ila	hila	NN
wumi	w	wu	wum	wumi	i	mi	umi	wumi	PRP
sakalera	s	sa	sak	saka	a	ra	era	lera	PRP
janyei	j	ja	jan	jany	i	ei	yei	nyei	PSP
xuHKa	x	xu	xuH	xuHK	a	Ka	HKa	uHKa	NN
boXa	b	bo	boX	boXa	a	Xa	oXa	boXa	NN
kara	k	ka	kar	kara	a	ra	ara	kara	VM
xAxA	x	xA	xAx	xAxA	A	xA	AxA	xAxA	NN
womAra	w	wo	wom	womA	a	ra	Ara	mAra	PRP
mana	m	ma	man	mana	a	na	ana	mana	NN
meyZexera	m	me	mey	meyZ	a	ra	era	xera	NN
ceyZeo	c	ce	cey	ceyZ	o	eo	Zeo	yZeo	PSP
komala	k	ko	kom	koma	a	la	ala	mala	NN

kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
womAra	w	wo	wom	womA	a	ra	Ara	mAra	PRP
guNIke	g	gu	guN	guNI	e	ke	Ike	NIke	NN
wumi	w	wu	wum	wumi	i	mi	umi	wumi	PRP
biSbAsa	b	bi	biS	biSb	a	sa	Asa	bAsa	NN
kara	k	ka	kar	kara	a	ra	ara	kara	VM
ki	k	ki	ki	ki	i	ki	ki	ki	WQ
kare	k	ka	kar	kare	e	re	are	kare	RP

uni	u	un	uni	uni	i	ni	uni	uni	PRP
mAwAla	m	mA	mAw	mAwA	a	la	Ala	wAla	NN
hayZe	h	ha	hay	hayZ	e	Ze	yZe	ayZe	VM
wa	w	wa	wa	wa	a	wa	wa	wa	JJ
samaswai	s	sa	sam	sama	i	ai	wai	swai	NN
bale	b	ba	bal	bale	e	le	ale	bale	VM
Pelawe	P	Pe	Pel	Pela	e	we	awe	lawe	VAUX
pArena	p	pA	pAr	pAre	a	na	ena	rena	VAUX

dAkwAra	d	dA	dAk	dAkw	a	ra	Ara	wAra	NN
kahilena	k	ka	kah	kahi	a	na	ena	lena	VM
oi	o	oi	oi	oi	i	oi	oi	oi	DEM
jFAnatukui	j	jF	jFA	jFAn	i	ui	kui	ukui	NN
ora	o	or	ora	ora	a	ra	ora	ora	PRP
bAkI	b	bA	bAk	bAkI	I	kI	AkI	bAkI	JJ
WAke	W	WA	WAk	WAke	e	ke	Ake	WAke	VM

Ara	A	Ar	Ara	Ara	a	ra	Ara	Ara	CC
ekatA	e	ek	eka	ekat	A	tA	atA	katA	QC
subiXA	s	su	sub	subi	A	XA	iXA	biXA	NN
ei	e	ei	ei	ei	i	ei	ei	ei	PRP
ye	y	ye	ye	ye	e	ye	ye	ye	RP
ora	o	or	ora	ora	a	ra	ora	ora	PRP
kaWAyZa	k	ka	kaW	kaWA	a	Za	yZa	AyZa	NN
biSeRa	b	bi	biS	biSe	a	Ra	eRa	SeRa	JJ
keu	k	ke	keu	keu	u	eu	keu	keu	PRP
biSbAsao	b	bi	biS	biSb	o	ao	sao	Asao	NN
kare	k	ka	kar	kare	e	re	are	kare	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	NNP
kahila	k	ka	kah	kahi	a	la	ila	hila	NN
ozra	o	oz	ozr	ozra	a	ra	zra	ozra	PRP
nAma	n	nA	nAm	nAma	a	ma	Ama	nAma	NN
ki	k	ki	ki	ki	i	ki	ki	ki	WQ
xAxA	x	xA	xAx	xAxA	A	xA	AxA	xAxA	NNP

dAkwAra	d	dA	dAk	dAkw	a	ra	Ara	wAra	NN
kahilena	k	ka	kah	kahi	a	na	ena	lena	VM
awula	a	aw	awu	awul	a	la	ula	wula	JJ
surena	s	su	sur	sure	a	na	ena	rena	NN
XIrena	X	XI	XIr	XIre	a	na	ena	rena	RB
yaKana	y	ya	yaK	yaKa	a	na	ana	Kana	PRP
yA	y	yA	yA	yA	A	yA	yA	yA	PRP
mane	m	ma	man	mane	e	ne	ane	mane	NN
Ase	A	As	Ase	Ase	e	se	Ase	Ase	VM

Asala	A	As	Asa	Asal	a	la	ala	sala	JJ
nAma	n	nA	nAm	nAma	a	ma	Ama	nAma	NN
SaSipaxa	S	Sa	SaS	SaSi	a	xa	axa	paxa	XC
BOmika	B	BO	BOm	BOmi	a	ka	ika	mika	NNP

AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
mane	m	ma	man	mane	e	ne	ane	mane	NN
hayZa	h	ha	hay	hayZ	a	Za	yZa	ayZa	VM
uni	u	un	uni	uni	i	ni	uni	uni	PRP
nabawArAra	n	na	nab	naba	a	ra	Ara	rAra	NN
badZa	b	ba	bad	badZ	a	Za	dZa	adZa	JJ
bAXya	b	bA	bAX	bAXy	a	ya	Xya	AXya	NN

dAkwAra	d	dA	dAk	dAkw	a	ra	Ara	wAra	XC
mucakiyZA	m	mu	muc	muca	A	ZA	yZA	iyZA	NNP
hAsilena	h	hA	hAs	hAsi	a	na	ena	lena	NN
balilena	b	ba	bal	bali	a	na	ena	lena	VM
AmArao	A	Am	AmA	AmAr	o	ao	rao	Arao	PRP
mane	m	ma	man	mane	e	ne	ane	mane	NN
hayZa	h	ha	hay	hayZ	a	Za	yZa	ayZa	VM

ei	e	ei	ei	ei	i	ei	ei	ei	DEM
baliyZA	b	ba	bal	bali	A	ZA	yZA	iyZA	UT
wini	w	wi	win	wini	i	ni	ini	wini	PRP
para-pArera	p	pa	par	para	a	ra	era	rera	NN
janya	j	ja	jan	jany	a	ya	nya	anya	PSP
nOkAra	n	nO	nOk	nOkA	a	ra	Ara	kAra	JJ
muKa	m	mu	muK	muKa	a	Ka	uKa	muKa	NN
PirAilena	P	Pi	Pir	PirA	a	na	ena	lena	VM

srowa	s	sr	sro	srow	a	wa	owa	rowa	NN
o	o	o	o	o	o	o	o	o	CC
xAzdZera	x	xA	xAz	xAzd	a	ra	era	Zera	NN
prabala	p	pr	pra	prab	a	la	ala	bala	JJ
AkarRaNe	A	Ak	Aka	Akar	e	Ne	aNe	RaNe	NN
kRuxra	k	kR	kRu	kRux	a	ra	xra	uxra	JJ
waraNI	w	wa	war	wara	I	NI	aNI	raNI	NN
awyanwa	a	aw	awy	awya	a	wa	nwa	anwa	INTF
xruwabege	x	xr	xru	xruw	e	ge	ege	bege	RB
caliwe	c	ca	cal	cali	e	we	iwe	liwe	VM
lAgila	l	lA	lAg	lAgi	a	la	ila	gila	VAUX
ebaM	e	eb	eba	ebaM	M	aM	baM	ebaM	CC
xeKiwe	x	xe	xeK	xeKi	e	we	iwe	Kiwe	NN
xeKiwe	x	xe	xeK	xeKi	e	we	iwe	Kiwe	VM
epAre	e	ep	epA	epAr	e	re	Are	pAre	NN
AsiyZA	A	As	Asi	Asiy	A	ZA	yZA	iyZA	VM
Tekila	T	Te	Tek	Teki	a	la	ila	kila	VAUX

cArixikei	c	cA	cAr	cAri	i	ei	kei	ikei	NN
sAheba	s	sA	sAh	sAhe	a	ba	eba	heba	NN
kompAnira	k	ko	kom	komp	a	ra	ira	nira	NN
badZa	b	ba	bad	badZ	a	Za	dZa	adZa	INTF
badZa	b	ba	bad	badZ	a	Za	dZa	adZa	JJ
kATera	k	kA	kAT	kATe	a	ra	era	Tera	NN
mAdZa	m	mA	mAd	mAdZ	a	Za	dZa	AdZa	NN
swUpAkAra	s	sw	swU	swUp	a	ra	Ara	kAra	NN
karA	k	ka	kar	karA	A	rA	arA	karA	VM
wAhArai	w	wA	wAh	wAhA	i	ai	rai	Arai	PRP
PAzke	P	PA	PAz	PAzk	e	ke	zke	Azke	NN
PAzke	P	PA	PAz	PAzk	e	ke	zke	Azke	RDP
joyZArera	j	jo	joy	joyZ	a	ra	era	rera	NN
jala	j	ja	jal	jala	a	la	ala	jala	NN
DukiyZA	D	Du	Duk	Duki	A	ZA	yZA	iyZA	VM
xUrabarwI	x	xU	xUr	xUra	I	wI	rwI	arwI	JJ
jAhAjera	j	jA	jAh	jAhA	a	ra	era	jera	NN
wIbra	w	wI	wIb	wIbr	a	ra	bra	Ibra	JJ
Aloke	A	Al	Alo	Alok	e	ke	oke	loke	NN
JikaJika	J	Ji	Jik	Jika	a	ka	ika	Jika	JJ
kariweCe	k	ka	kar	kari	e	Ce	eCe	weCe	VM
ihArai	i	ih	ihA	ihAr	i	ai	rai	Arai	PRP
ekatA	e	ek	eka	ekat	A	tA	atA	katA	QC
PAzkera	P	PA	PAz	PAzk	a	ra	era	kera	NN
maXye	m	ma	maX	maXy	e	ye	Xye	aXye	NST
difgi	d	di	dif	difg	i	gi	fgi	ifgi	NN
prabiRta	p	pr	pra	prab	a	ta	Rta	iRta	JJ
karAiyZA	k	ka	kar	karA	A	ZA	yZA	iyZA	NN
xiyZA	x	xi	xiy	xiyZ	A	ZA	yZA	iyZA	PSP
dAkwAra	d	dA	dAk	dAkw	a	ra	Ara	wAra	XC
BArawIra	B	BA	BAr	BAra	a	ra	Ira	wIra	NNP
hAwa	h	hA	hAw	hAwa	a	wa	Awa	hAwa	NN
XariyZA	X	Xa	Xar	Xari	A	ZA	yZA	iyZA	PSP
nAmiyZA	n	nA	nAm	nAmi	A	ZA	yZA	iyZA	VM
padZilena	p	pa	pad	padZ	a	na	ena	lena	VAUX

picCila	p	pi	pic	picC	a	la	ila	Cila	JJ
kATera	k	kA	kAT	kATe	a	ra	era	Tera	NN
upara	u	up	upa	upar	a	ra	ara	para	NST
xiyZA	x	xi	xiy	xiyZ	A	ZA	yZA	iyZA	PSP
sAbaXAne	s	sA	sAb	sAba	e	ne	Ane	XAne	RB
pA	p	pA	pA	pA	A	pA	pA	pA	NN
tipiyZA	t	ti	tip	tipi	A	ZA	yZA	iyZA	VM
kiCuxUra	k	ki	kiC	kiCu	a	ra	Ura	xUra	NN
agrasara	a	ag	agr	agra	a	ra	ara	sara	NN
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
ekatA	e	ek	eka	ekat	A	tA	atA	katA	QC
safkIrNa	s	sa	saf	safk	a	Na	rNa	IrNa	JJ
paWa	p	pa	paW	paWa	a	Wa	aWa	paWa	NN
pAoyZA	p	pA	pAo	pAoy	A	ZA	yZA	oyZA	VM
gela	g	ge	gel	gela	a	la	ela	gela	VAUX
ASe	A	AS	ASe	ASe	e	Se	ASe	ASe	NN
pASe	p	pA	pAS	pASe	e	Se	ASe	pASe	NST
Cota-badZa	C	Co	Cot	Cota	a	Za	dZa	adZa	JJ
dobA	d	do	dob	dobA	A	bA	obA	dobA	NN
lawA-gulma	l	la	law	lawA	a	ma	lma	ulma	JJ
o	o	o	o	o	o	o	o	o	CC
kAztAgACe	k	kA	kAz	kAzt	e	Ce	ACe	gACe	NN
paripUrNa	p	pa	par	pari	a	Na	rNa	UrNa	JJ
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
ACe	A	AC	ACe	ACe	e	Ce	ACe	ACe	VAUX
wAhArai	w	wA	wAh	wAhA	i	ai	rai	Arai	PRP
ekaXAra	e	ek	eka	ekaX	a	ra	Ara	XAra	NN
xiyZA	x	xi	xiy	xiyZ	A	ZA	yZA	iyZA	PSP
ei	e	ei	ei	ei	i	ei	ei	ei	DEM
paWa	p	pa	paW	paWa	a	Wa	aWa	paWa	NN
anXakAra	a	an	anX	anXa	a	ra	Ara	kAra	JJ
banera	b	ba	ban	bane	a	ra	era	nera	NN
maXye	m	ma	maX	maXy	e	ye	Xye	aXye	NST
ye	y	ye	ye	ye	e	ye	ye	ye	RP
koWAyZa	k	ko	koW	koWA	a	Za	yZa	AyZa	WQ
giyZACe	g	gi	giy	giyZ	e	Ce	ACe	ZACe	VM
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
nirxeSa	n	ni	nir	nirx	a	Sa	eSa	xeSa	NN
nAi	n	nA	nAi	nAi	i	Ai	nAi	nAi	VM

BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	NNP
saBayZe	s	sa	saB	saBa	e	Ze	yZe	ayZe	NN
jijFAsA	j	ji	jij	jijF	A	sA	AsA	FAsA	NN
karila	k	ka	kar	kari	a	la	ila	rila	VM
xAxA	x	xA	xAx	xAxA	A	xA	AxA	xAxA	NN
o-pArera	o	o-	o-p	o-pA	a	ra	era	rera	NN
emani	e	em	ema	eman	i	ni	ani	mani	PRP
ekatA	e	ek	eka	ekat	A	tA	atA	katA	QC
BayZafkara	B	Ba	Bay	BayZ	a	ra	ara	kara	JJ
sWAna	s	sW	sWA	sWAn	a	na	Ana	WAna	NN
Weke	W	We	Wek	Weke	e	ke	eke	Weke	PSP
Ara	A	Ar	Ara	Ara	a	ra	Ara	Ara	CC
ekatA	e	ek	eka	ekat	A	tA	atA	katA	QC
wemani	w	we	wem	wema	i	ni	ani	mani	CC
BayZAnaka	B	Ba	Bay	BayZ	a	ka	aka	naka	JJ
jAyZagAyZa	j	jA	jAy	jAyZ	a	Za	yZa	AyZa	NN
niyZe	n	ni	niy	niyZ	e	Ze	yZe	iyZe	VM
ele	e	el	ele	ele	e	le	ele	ele	VAUX

bAGa-BAlukera	b	bA	bAG	bAGa	a	ra	era	kera	NN
mawa	m	ma	maw	mawa	a	wa	awa	mawa	PSP
e	e	e	e	e	e	e	e	e	DEM
CAdZA	C	CA	CAd	CAdZ	A	ZA	dZA	AdZA	NN
ki	k	ki	ki	ki	i	ki	ki	ki	WQ
womarA	w	wo	wom	woma	A	rA	arA	marA	PRP
Ara	A	Ar	Ara	Ara	a	ra	Ara	Ara	CC
koWAo	k	ko	koW	koWA	o	Ao	WAo	oWAo	PRP
WAkawe	W	WA	WAk	WAka	e	we	awe	kawe	VM
jAno	j	jA	jAn	jAno	o	no	Ano	jAno	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

Ara	A	Ar	Ara	Ara	a	ra	Ara	Ara	CC
kiCu	k	ki	kiC	kiCu	u	Cu	iCu	kiCu	QF
BayZa	B	Ba	Bay	BayZ	a	Za	yZa	ayZa	NN
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
kara	k	ka	kar	kara	a	ra	ara	kara	VM
sApera	s	sA	sAp	sApe	a	ra	era	pera	NN
BayZatA	B	Ba	Bay	BayZ	A	tA	atA	ZatA	NN
wa	w	wa	wa	wa	a	wa	wa	wa	NN
karawe	k	ka	kar	kara	e	we	awe	rawe	VM
hayZa	h	ha	hay	hayZ	a	Za	yZa	ayZa	VAUX

dAkwAra	d	dA	dAk	dAkw	a	ra	Ara	wAra	NN
hAsiyZA	h	hA	hAs	hAsi	A	ZA	yZA	iyZA	NN
kahilena	k	ka	kah	kahi	a	na	ena	lena	VM
sApa	s	sA	sAp	sApa	a	pa	Apa	sApa	XC
bilAwa	b	bi	bil	bilA	a	wa	Awa	lAwa	NNP
Weke	W	We	Wek	Weke	e	ke	eke	Weke	PSP
Aseni	A	As	Ase	Asen	i	ni	eni	seni	VM
xixi	x	xi	xix	xixi	i	xi	ixi	xixi	VAUX
wAxera	w	wA	wAx	wAxe	a	ra	era	xera	PRP
XarmajFAna	X	Xa	Xar	Xarm	a	na	Ana	FAna	NN
ACe	A	AC	ACe	ACe	e	Ce	ACe	ACe	VM
binA	b	bi	bin	binA	A	nA	inA	binA	JJ
aparAXe	a	ap	apa	apar	e	Xe	AXe	rAXe	NN
kAmadZAyZa	k	kA	kAm	kAma	a	Za	yZa	AyZa	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

manwabya	m	ma	man	manw	a	ya	bya	abya	NN
SuniyZA	S	Su	Sun	Suni	A	ZA	yZA	iyZA	VM
BArawIra	B	BA	BAr	BAra	a	ra	Ira	wIra	NNP
Ara	A	Ar	Ara	Ara	a	ra	Ara	Ara	QF
eka	e	ek	eka	eka	a	ka	eka	eka	QC
xinera	x	xi	xin	xine	a	ra	era	nera	NN
kaWA	k	ka	kaW	kaWA	A	WA	aWA	kaWA	NN
mane	m	ma	man	mane	e	ne	ane	mane	NN
padZila	p	pa	pad	padZ	a	la	ila	Zila	VM

sexinao	s	se	sex	sexi	o	ao	nao	inao	NN
wAzhAra	w	wA	wAz	wAzh	a	ra	Ara	hAra	PRP
emani	e	em	ema	eman	i	ni	ani	mani	PRP
sahAsya	s	sa	sah	sahA	a	ya	sya	Asya	JJ
kaNTasbare	k	ka	kaN	kaNT	e	re	are	bare	NN
iuropera	i	iu	iur	iuro	a	ra	era	pera	NNP
biruxXe	b	bi	bir	biru	e	Xe	xXe	uxXe	NN
ki	k	ki	ki	ki	i	ki	ki	ki	WQ
aparisIma	a	ap	apa	apar	a	ma	Ima	sIma	JJ
GqNAi	G	Gq	GqN	GqNA	i	Ai	NAi	qNAi	NN
prakASa	p	pr	pra	prak	a	Sa	ASa	kASa	NN
pAiyZACila	p	pA	pAi	pAiy	a	la	ila	Cila	VM

wini	w	wi	win	wini	i	ni	ini	wini	PRP
punaSca	p	pu	pun	puna	a	ca	Sca	aSca	NN
kahilena	k	ka	kah	kahi	a	na	ena	lena	VM
Ara	A	Ar	Ara	Ara	a	ra	Ara	Ara	CC
bAGa-BAluka	b	bA	bAG	bAGa	a	ka	uka	luka	NN
bona	b	bo	bon	bona	a	na	ona	bona	NN

kawaxinai	k	ka	kaw	kawa	i	ai	nai	inai	NN
BAbi	B	BA	BAb	BAbi	i	bi	Abi	BAbi	VM
ei	e	ei	ei	ei	i	ei	ei	ei	DEM
BArawabarRe	B	BA	BAr	BAra	e	Re	rRe	arRe	NN
mAnuRa	m	mA	mAn	mAnu	a	Ra	uRa	nuRa	NN
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
Weke	W	We	Wek	Weke	e	ke	eke	Weke	PSP
yaxi	y	ya	yax	yaxi	i	xi	axi	yaxi	CC
kebala	k	ke	keb	keba	a	la	ala	bala	RB
bAGa-BAlukai	b	bA	bAG	bAGa	i	ai	kai	ukai	NN
WAkawa	W	WA	WAk	WAka	a	wa	awa	kawa	VM

hayZawa	h	ha	hay	hayZ	a	wa	awa	Zawa	RB
bixeSa	b	bi	bix	bixe	a	Sa	eSa	xeSa	NN
Weke	W	We	Wek	Weke	e	ke	eke	Weke	PSP
SikAra	S	Si	Sik	SikA	a	ra	Ara	kAra	NN
karawe	k	ka	kar	kara	e	we	awe	rawe	VM
erA	e	er	erA	erA	A	rA	erA	erA	PRP
Asawo	A	As	Asa	Asaw	o	wo	awo	sawo	VM
kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
emana	e	em	ema	eman	a	na	ana	mana	DEM
aharniSi	a	ah	aha	ahar	i	Si	iSi	niSi	NN
rakwaSoRaNera	r	ra	rak	rakw	a	ra	era	Nera	NN
janya	j	ja	jan	jany	a	ya	nya	anya	PSP
kAmadZe	k	kA	kAm	kAma	e	Ze	dZe	adZe	NN
padZe	p	pa	pad	padZ	e	Ze	dZe	adZe	VM
WAkawa	W	WA	WAk	WAka	a	wa	awa	kawa	VAUX
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	NNP
cupa	c	cu	cup	cupa	a	pa	upa	cupa	JJ
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
rahila	r	ra	rah	rahi	a	la	ila	hila	VAUX

samaswa	s	sa	sam	sama	a	wa	swa	aswa	QF
jAwi-nirbiSeRe	j	jA	jAw	jAwi	e	Re	eRe	SeRe	NN
kAhArao	k	kA	kAh	kAhA	o	ao	rao	Arao	NN
ewaKAni	e	ew	ewa	ewaK	i	ni	Ani	KAni	QF
bixbeRa	b	bi	bix	bixb	a	Ra	eRa	beRa	NN
wAhAke	w	wA	wAh	wAhA	e	ke	Ake	hAke	PRP
awyanwa	a	aw	awy	awya	a	wa	nwa	anwa	INTF
byaWiwa	b	by	bya	byaW	a	wa	iwa	Wiwa	JJ
kariwa	k	ka	kar	kari	a	wa	iwa	riwa	VM

biSeRa	b	bi	biS	biSe	a	Ra	eRa	SeRa	JJ
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
ei	e	ei	ei	ei	i	ei	ei	ei	DEM
mAnuRatira	m	mA	mAn	mAnu	a	ra	ira	tira	NN
ewabadZa	e	ew	ewa	ewab	a	Za	dZa	adZa	INTF
biSAla	b	bi	biS	biSA	a	la	Ala	SAla	JJ
bakRawala	b	ba	bak	bakR	a	la	ala	wala	NN
haiwe	h	ha	hai	haiw	e	we	iwe	aiwe	PSP
yaKana	y	ya	yaK	yaKa	a	na	ana	Kana	PRP
garala	g	ga	gar	gara	a	la	ala	rala	JJ
uCaliyZA	u	uC	uCa	uCal	A	ZA	yZA	iyZA	NN
uTiwa	u	uT	uTi	uTiw	a	wa	iwa	Tiwa	JJ
waKana	w	wa	waK	waKa	a	na	ana	Kana	PRP
xui	x	xu	xui	xui	i	ui	xui	xui	QC
cakRu	c	ca	cak	cakR	u	Ru	kRu	akRu	NN
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
jale	j	ja	jal	jale	e	le	ale	jale	NN
paripUrNa	p	pa	par	pari	a	Na	rNa	UrNa	JJ
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
yAiwa	y	yA	yAi	yAiw	a	wa	iwa	Aiwa	VAUX

nijera	n	ni	nij	nije	a	ra	era	jera	PRP
mane	m	ma	man	mane	e	ne	ane	mane	NN
prANapaNe	p	pr	prA	prAN	e	Ne	aNe	paNe	NN
baliwe	b	ba	bal	bali	e	we	iwe	liwe	VM
WAkiwa	W	WA	WAk	WAki	a	wa	iwa	kiwa	VAUX
ihA	i	ih	ihA	ihA	A	hA	ihA	ihA	PRP
kaKanao	k	ka	kaK	kaKa	o	ao	nao	anao	PRP
sawya	s	sa	saw	sawy	a	ya	wya	awya	NN
nayZa	n	na	nay	nayZ	a	Za	yZa	ayZa	VM
kiCuwe	k	ki	kiC	kiCu	e	we	uwe	Cuwe	PRP
sawya	s	sa	saw	sawy	a	ya	wya	awya	NN
nayZa	n	na	nay	nayZ	a	Za	yZa	ayZa	VM

emana	e	em	ema	eman	a	na	ana	mana	PRP
haiwei	h	ha	hai	haiw	i	ei	wei	iwei	VM
pAre	p	pA	pAr	pAre	e	re	Are	pAre	VAUX
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

kiCukRaNa	k	ki	kiC	kiCu	a	Na	aNa	RaNa	NN
haiwe	h	ha	hai	haiw	e	we	iwe	aiwe	PSP
ekatA	e	ek	eka	ekat	A	tA	atA	katA	QC
apUrba	a	ap	apU	apUr	a	ba	rba	Urba	JJ
susbara	s	su	sus	susb	a	ra	ara	bara	NN
mAJe	m	mA	mAJ	mAJe	e	Je	AJe	mAJe	NST
mAJe	m	mA	mAJ	mAJe	e	Je	AJe	mAJe	RDP
AsiyZA	A	As	Asi	Asiy	A	ZA	yZA	iyZA	VM
wAhAxera	w	wA	wAh	wAhA	a	ra	era	xera	PRP
kAne	k	kA	kAn	kAne	e	ne	Ane	kAne	NN
lAgiweCila	l	lA	lAg	lAgi	a	la	ila	Cila	VM
sahasA	s	sa	sah	saha	A	sA	asA	hasA	RB
WamakiyZA	W	Wa	Wam	Wama	A	ZA	yZA	iyZA	NN
xAzdZAiyZA	x	xA	xAz	xAzd	A	ZA	yZA	iyZA	VM
dAkwAra	d	dA	dAk	dAkw	a	ra	Ara	wAra	NN
balilena	b	ba	bal	bali	a	na	ena	lena	VM
oswAxajI	o	os	osw	oswA	I	jI	ajI	xajI	PRP
AmAxera	A	Am	AmA	AmAx	a	ra	era	xera	PRP
jege	j	je	jeg	jege	e	ge	ege	jege	VM
ACena	A	AC	ACe	ACen	a	na	ena	Cena	VAUX
ebaM	e	eb	eba	ebaM	M	aM	baM	ebaM	CC
sajFAne	s	sa	saj	sajF	e	ne	Ane	FAne	NN
ACena	A	AC	ACe	ACen	a	na	ena	Cena	VM
emana	e	em	ema	eman	a	na	ana	mana	DEM
behAlA	b	be	beh	behA	A	lA	AlA	hAlA	NN
wumi	w	wu	wum	wumi	i	mi	umi	wumi	PRP
kaKano	k	ka	kaK	kaKa	o	no	ano	Kano	PRP
Sonani	S	So	Son	Sona	i	ni	ani	nani	VM
BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	NNP

Arao	A	Ar	Ara	Arao	o	ao	rao	Arao	INTF
kayZeka	k	ka	kay	kayZ	a	ka	eka	Zeka	QF
pA	p	pA	pA	pA	A	pA	pA	pA	NN
agrasara	a	ag	agr	agra	a	ra	ara	sara	NN
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	NNP
swabXa	s	sw	swa	swab	a	Xa	bXa	abXa	JJ
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
WAmila	W	WA	WAm	WAmi	a	la	ila	mila	VAUX

koWAyZa	k	ko	koW	koWA	a	Za	yZa	AyZa	WQ
kon	k	ko	kon	kon	n	on	kon	kon	WQ
anXakArera	a	an	anX	anXa	a	ra	era	rera	NN
buka	b	bu	buk	buka	a	ka	uka	buka	NN
ciriyZA	c	ci	cir	ciri	A	ZA	yZA	iyZA	VM
kawa	k	ka	kaw	kawa	a	wa	awa	kawa	QF
kAnnAi	k	kA	kAn	kAnn	i	Ai	nAi	nnAi	NN
yena	y	ye	yen	yena	a	na	ena	yena	RP
BAsiyZA	B	BA	BAs	BAsi	A	ZA	yZA	iyZA	VM
AsiweCe	A	As	Asi	Asiw	e	Ce	eCe	weCe	VAUX

wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
Axi-anwa	A	Ax	Axi	Axi-	a	wa	nwa	anwa	NN
nAi	n	nA	nAi	nAi	i	Ai	nAi	nAi	VM
e	e	e	e	e	e	e	e	e	DEM
saMsAre	s	sa	saM	saMs	e	re	Are	sAre	NN
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
wulanA	w	wu	wul	wula	A	nA	anA	lanA	NN
hayZa	h	ha	hay	hayZ	a	Za	yZa	ayZa	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

minita-xuyZera	m	mi	min	mini	a	ra	era	Zera	NN
janya	j	ja	jan	jany	a	ya	nya	anya	PSP
BArawIra	B	BA	BAr	BAra	a	ra	Ira	wIra	NNP
yena	y	ye	yen	yena	a	na	ena	yena	CC
saMjFA	s	sa	saM	saMj	A	FA	jFA	MjFA	NN
rahila	r	ra	rah	rahi	a	la	ila	hila	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

dAkwAra	d	dA	dAk	dAkw	a	ra	Ara	wAra	NN
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
hAwera	h	hA	hAw	hAwe	a	ra	era	wera	NN
upara	u	up	upa	upar	a	ra	ara	para	NST
ekatuKAni	e	ek	eka	ekat	i	ni	Ani	KAni	QC
cApa	c	cA	cAp	cApa	a	pa	Apa	cApa	NN
xiyZA	x	xi	xiy	xiyZ	A	ZA	yZA	iyZA	PSP
kahilena	k	ka	kah	kahi	a	na	ena	lena	VM
cala	c	ca	cal	cala	a	la	ala	cala	VAUX

BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	NNP
cakiwa	c	ca	cak	caki	a	wa	iwa	kiwa	JJ
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
