PiribAra	P	Pi	Pir	Piri	a	ra	Ara	bAra	JJ
anwarera	a	an	anw	anwa	a	ra	era	rera	NN
maXye	m	ma	maX	maXy	e	ye	Xye	aXye	NST
xeKiyZA	x	xe	xeK	xeKi	A	ZA	yZA	iyZA	VM
laila	l	la	lai	lail	a	la	ila	aila	VAUX
wAra	w	wA	wAr	wAra	a	ra	Ara	wAra	PRP
pare	p	pa	par	pare	e	re	are	pare	NST
cAhiyZA	c	cA	cAh	cAhi	A	ZA	yZA	iyZA	NN
ekatuKAni	e	ek	eka	ekat	i	ni	Ani	KAni	QC
mlAna	m	ml	mlA	mlAn	a	na	Ana	lAna	NN
hAsi	h	hA	hAs	hAsi	i	si	Asi	hAsi	NN
hAsiyZA	h	hA	hAs	hAsi	A	ZA	yZA	iyZA	VM
balila	b	ba	bal	bali	a	la	ila	lila	JJ
upamAtA	u	up	upa	upam	A	tA	AtA	mAtA	NN
hayZawa	h	ha	hay	hayZ	a	wa	awa	Zawa	RB
Tika	T	Ti	Tik	Tika	a	ka	ika	Tika	JJ
habe	h	ha	hab	habe	e	be	abe	habe	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
sejaxi	s	se	sej	seja	i	xi	axi	jaxi	CC
kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
etA	e	et	etA	etA	A	tA	etA	etA	PRP
miWyA	m	mi	miW	miWy	A	yA	WyA	iWyA	NN
nayZa	n	na	nay	nayZ	a	Za	yZa	ayZa	VM
ye	y	ye	ye	ye	e	ye	ye	ye	DEM
bApa	b	bA	bAp	bApa	a	pa	Apa	bApa	NN
wAzra	w	wA	wAz	wAzr	a	ra	zra	Azra	PRP
kAnA-KozdZA	k	kA	kAn	kAnA	A	ZA	dZA	zdZA	NN
Celetira	C	Ce	Cel	Cele	a	ra	ira	tira	NN
uparei	u	up	upa	upar	i	ei	rei	arei	NST
samaswa	s	sa	sam	sama	a	wa	swa	aswa	QF
sneha	s	sn	sne	sneh	a	ha	eha	neha	NN
Dele	D	De	Del	Dele	e	le	ele	Dele	VM
xena	x	xe	xen	xena	a	na	ena	xena	VAUX

aparera	a	ap	apa	apar	a	ra	era	rera	PRP
sunxara	s	su	sun	sunx	a	ra	ara	xara	JJ
surUpa	s	su	sur	surU	a	pa	Upa	rUpa	NN
Cele	C	Ce	Cel	Cele	e	le	ele	Cele	NN
muhUrwera	m	mu	muh	muhU	a	ra	era	wera	NN
ware	w	wa	war	ware	e	re	are	ware	NN
hayZawa	h	ha	hay	hayZ	a	wa	awa	Zawa	RB
wAzra	w	wA	wAz	wAzr	a	ra	zra	Azra	PRP
mane	m	ma	man	mane	e	ne	ane	mane	NN
ekatA	e	ek	eka	ekat	A	tA	atA	katA	QC
kRoBera	k	kR	kRo	kRoB	a	ra	era	Bera	NN
sqRti	s	sq	sqR	sqRt	i	ti	Rti	qRti	NN
kare	k	ka	kar	kare	e	re	are	kare	VM
kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
piwqXarma	p	pi	piw	piwq	a	ma	rma	arma	NN
wAwe	w	wA	wAw	wAwe	e	we	Awe	wAwe	PRP
leSamAwra	l	le	leS	leSa	a	ra	wra	Awra	RB
kRuNNa	k	kR	kRu	kRuN	a	Na	NNa	uNNa	JJ
hayZa	h	ha	hay	hayZ	a	Za	yZa	ayZa	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

yAbAra	y	yA	yAb	yAbA	a	ra	Ara	bAra	VM
samayZe	s	sa	sam	sama	e	Ze	yZe	ayZe	NN
wAzra	w	wA	wAz	wAzr	a	ra	zra	Azra	PRP
sarbasba	s	sa	sar	sarb	a	ba	sba	asba	NN
wini	w	wi	win	wini	i	ni	ini	wini	PRP
koWAyZa	k	ko	koW	koWA	a	Za	yZa	AyZa	WQ
reKe	r	re	reK	reKe	e	Ke	eKe	reKe	VM
yAna	y	yA	yAn	yAna	a	na	Ana	yAna	VAUX
e	e	e	e	e	e	e	e	e	DEM
wa	w	wa	wa	wa	a	wa	wa	wa	NN
wumi	w	wu	wum	wumi	i	mi	umi	wumi	PRP
jAno	j	jA	jAn	jAno	o	no	Ano	jAno	VM

kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
nijera	n	ni	nij	nije	a	ra	era	jera	PRP
piwqwbera	p	pi	piw	piwq	a	ra	era	bera	NN
prawi	p	pr	pra	praw	i	wi	awi	rawi	PSP
saMSayZe	s	sa	saM	saMS	e	Ze	yZe	ayZe	NN
yaxi	y	ya	yax	yaxi	i	xi	axi	yaxi	CC
kaKano	k	ka	kaK	kaKa	o	no	ano	Kano	PRP
wAzra	w	wA	wAz	wAzr	a	ra	zra	Azra	PRP
piwqXarma	p	pi	piw	piwq	a	ma	rma	arma	NN
Befge	B	Be	Bef	Befg	e	ge	fge	efge	VM
yAyZa	y	yA	yAy	yAyZ	a	Za	yZa	AyZa	VAUX
waKana	w	wa	waK	waKa	a	na	ana	Kana	PRP
ei	e	ei	ei	ei	i	ei	ei	ei	DEM
snehera	s	sn	sne	sneh	a	ra	era	hera	NN
bARpao	b	bA	bAR	bARp	o	ao	pao	Rpao	NN
koWAo	k	ko	koW	koWA	o	Ao	WAo	oWAo	PRP
Kuzje	K	Ku	Kuz	Kuzj	e	je	zje	uzje	VM
mele	m	me	mel	mele	e	le	ele	mele	VAUX
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
AmAxera	A	Am	AmA	AmAx	a	ra	era	xera	PRP
SikRA	S	Si	Sik	SikR	A	RA	kRA	ikRA	NN
o	o	o	o	o	o	o	o	o	CC
cinwAra	c	ci	cin	cinw	a	ra	Ara	wAra	NN
XArA	X	XA	XAr	XArA	A	rA	ArA	XArA	NN
AlAxA	A	Al	AlA	AlAx	A	xA	AxA	lAxA	JJ
BAi	B	BA	BAi	BAi	i	Ai	BAi	BAi	NN
AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
ei	e	ei	ei	ei	i	ei	ei	ei	DEM
upamAtA	u	up	upa	upam	A	tA	AtA	mAtA	NN
o	o	o	o	o	o	o	o	o	CC
kaWAgulo	k	ka	kaW	kaWA	o	lo	ulo	gulo	NN
wumi	w	wu	wum	wumi	i	mi	umi	wumi	PRP
hayZawa	h	ha	hay	hayZ	a	wa	awa	Zawa	RB
Tika	T	Ti	Tik	Tika	a	ka	ika	Tika	RB
buJawe	b	bu	buJ	buJa	e	we	awe	Jawe	VM
pArabe	p	pA	pAr	pAra	e	be	abe	rabe	VAUX
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
e	e	e	e	e	e	e	e	e	DEM
kaWA	k	ka	kaW	kaWA	A	WA	aWA	kaWA	NN
AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
Buleo	B	Bu	Bul	Bule	o	eo	leo	uleo	JJ
biSbAsa	b	bi	biS	biSb	a	sa	Asa	bAsa	NN
karo	k	ka	kar	karo	o	ro	aro	karo	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
ye	y	ye	ye	ye	e	ye	ye	ye	CC
sbAmIke	s	sb	sbA	sbAm	e	ke	Ike	mIke	NN
ye	y	ye	ye	ye	e	ye	ye	ye	DEM
swrI	s	sw	swr	swrI	I	rI	wrI	swrI	NN
Xarma	X	Xa	Xar	Xarm	a	ma	rma	arma	NN
bale	b	ba	bal	bale	e	le	ale	bale	UT
anwarera	a	an	anw	anwa	a	ra	era	rera	NN
maXye	m	ma	maX	maXy	e	ye	Xye	aXye	NST
BAbawe	B	BA	BAb	BAba	e	we	awe	bawe	VM
SeKeni	S	Se	SeK	SeKe	i	ni	eni	Keni	VM
wAra	w	wA	wAr	wAra	a	ra	Ara	wAra	PRP
pAyZera	p	pA	pAy	pAyZ	a	ra	era	Zera	NN
SqfKala	S	Sq	Sqf	SqfK	a	la	ala	Kala	NN
ciraxina	c	ci	cir	cira	a	na	ina	xina	NN
banXai	b	ba	ban	banX	i	ai	Xai	nXai	NN
WAka	W	WA	WAk	WAka	a	ka	Aka	WAka	VM
Ara	A	Ar	Ara	Ara	a	ra	Ara	Ara	CC
mukwai	m	mu	muk	mukw	i	ai	wai	kwai	NN
WAka	W	WA	WAk	WAka	a	ka	Aka	WAka	VM
ebaM	e	eb	eba	ebaM	M	aM	baM	ebaM	CC
nijera	n	ni	nij	nije	a	ra	era	jera	PRP
sawIwbera	s	sa	saw	sawI	a	ra	era	bera	NN
jAhAjatAke	j	jA	jAh	jAhA	e	ke	Ake	tAke	NN
ye	y	ye	ye	ye	e	ye	ye	ye	CC
yawa	y	ya	yaw	yawa	a	wa	awa	yawa	INTF
badZa	b	ba	bad	badZ	a	Za	dZa	adZa	JJ
yawa	y	ya	yaw	yawa	a	wa	awa	yawa	INTF
bqhai	b	bq	bqh	bqha	i	ai	hai	qhai	JJ
kalpanA	k	ka	kal	kalp	A	nA	anA	panA	NN
karuka	k	ka	kar	karu	a	ka	uka	ruka	VM
parIkRAra	p	pa	par	parI	a	ra	Ara	RAra	NN
corAbAliwe	c	co	cor	corA	e	we	iwe	liwe	NN
XarA	X	Xa	Xar	XarA	A	rA	arA	XarA	VM
padZale	p	pa	pad	padZ	e	le	ale	Zale	VAUX
wAke	w	wA	wAk	wAke	e	ke	Ake	wAke	PRP
dubawei	d	du	dub	duba	i	ei	wei	awei	VM
habe	h	ha	hab	habe	e	be	abe	habe	VAUX

se	s	se	se	se	e	se	se	se	DEM
parxAra	p	pa	par	parx	a	ra	Ara	xAra	NN
Biware	B	Bi	Biw	Biwa	e	re	are	ware	NST
dubabe	d	du	dub	duba	e	be	abe	babe	NN
bAireo	b	bA	bAi	bAir	o	eo	reo	ireo	NST
dubabe	d	du	dub	duba	e	be	abe	babe	NN

wAhAi	w	wA	wAh	wAhA	i	Ai	hAi	AhAi	PRP
wa	w	wa	wa	wa	a	wa	wa	wa	NN
haila	h	ha	hai	hail	a	la	ila	aila	VM

waKana	w	wa	waK	waKa	a	na	ana	Kana	PRP
e	e	e	e	e	e	e	e	e	DEM
sawya	s	sa	saw	sawy	a	ya	wya	awya	NN
acalA	a	ac	aca	acal	A	lA	alA	calA	JJ
upalabXi	u	up	upa	upal	i	Xi	bXi	abXi	NN
kare	k	ka	kar	kare	e	re	are	kare	VM
nAi	n	nA	nAi	nAi	i	Ai	nAi	nAi	NEG
kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
Aja	A	Aj	Aja	Aja	a	ja	Aja	Aja	NN
mqNAlera	m	mq	mqN	mqNA	a	ra	era	lera	NN
sei	s	se	sei	sei	i	ei	sei	sei	DEM
corAbAli	c	co	cor	corA	i	li	Ali	bAli	NN
yaKana	y	ya	yaK	yaKa	a	na	ana	Kana	PRP
wAhAke	w	wA	wAh	wAhA	e	ke	Ake	hAke	PRP
AcCanna	A	Ac	AcC	AcCa	a	na	nna	anna	JJ
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
aharaha	a	ah	aha	ahar	a	ha	aha	raha	NN
rasAwalera	r	ra	ras	rasA	a	ra	era	lera	NN
pAne	p	pA	pAn	pAne	e	ne	Ane	pAne	NN
tAniweCe	t	tA	tAn	tAni	e	Ce	eCe	weCe	VM
waKana	w	wa	waK	waKa	a	na	ana	Kana	PRP
buJiwe	b	bu	buJ	buJi	e	we	iwe	Jiwe	VM
Ara	A	Ar	Ara	Ara	a	ra	Ara	Ara	CC
bAki	b	bA	bAk	bAki	i	ki	Aki	bAki	NN
nAi	n	nA	nAi	nAi	i	Ai	nAi	nAi	VM
sexina	s	se	sex	sexi	a	na	ina	xina	NN
ki	k	ki	ki	ki	i	ki	ki	ki	WQ
kaWAtA	k	ka	kaW	kaWA	A	tA	AtA	WAtA	NN
se	s	se	se	se	e	se	se	se	DEM
awa	a	aw	awa	awa	a	wa	awa	awa	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
wAhAke	w	wA	wAh	wAhA	e	ke	Ake	hAke	PRP
buJAiwe	b	bu	buJ	buJA	e	we	iwe	Aiwe	VM
cAhiyZACila	c	cA	cAh	cAhi	a	la	ila	Cila	VAUX

nirabaruxXa	n	ni	nir	nira	a	Xa	xXa	uxXa	JJ
samAjera	s	sa	sam	samA	a	ra	era	jera	NN
abAXa	a	ab	abA	abAX	a	Xa	AXa	bAXa	JJ
sbAXInawAyZa	s	sb	sbA	sbAX	a	Za	yZa	AyZa	NN
coKa-kAna	c	co	coK	coKa	a	na	Ana	kAna	NN
KolA	K	Ko	Kol	KolA	A	lA	olA	KolA	VM
rAKiyZAi	r	rA	rAK	rAKi	i	Ai	ZAi	yZAi	VAUX
se	s	se	se	se	e	se	se	se	PRP
badZa	b	ba	bad	badZ	a	Za	dZa	adZa	JJ
haiyZACe	h	ha	hai	haiy	e	Ce	ACe	ZACe	VM
nijera	n	ni	nij	nije	a	ra	era	jera	PRP
jIbanatAke	j	jI	jIb	jIba	e	ke	Ake	tAke	NN
se	s	se	se	se	e	se	se	se	PRP
nije	n	ni	nij	nije	e	je	ije	nije	PRP
bACiyZA	b	bA	bAC	bACi	A	ZA	yZA	iyZA	NN
grahaNa	g	gr	gra	grah	a	Na	aNa	haNa	NN
kariyZACe	k	ka	kar	kari	e	Ce	ACe	ZACe	VM
ei	e	ei	ei	ei	i	ei	ei	ei	PRP
Cila	C	Ci	Cil	Cila	a	la	ila	Cila	VM
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
garba	g	ga	gar	garb	a	ba	rba	arba	NN
kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
parIkRAra	p	pa	par	parI	a	ra	Ara	RAra	NN
ekAnwa	e	ek	ekA	ekAn	a	wa	nwa	Anwa	JJ
xuHsamayZe	x	xu	xuH	xuHs	e	Ze	yZe	ayZe	NN
e-sakala	e	e-	e-s	e-sa	a	la	ala	kala	NN
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
kona	k	ko	kon	kona	a	na	ona	kona	QF
kAje	k	kA	kAj	kAje	e	je	Aje	kAje	NN
lAgila	l	lA	lAg	lAgi	a	la	ila	gila	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
bipaxa	b	bi	bip	bipa	a	xa	axa	paxa	NN
Asila	A	As	Asi	Asil	a	la	ila	sila	VM
awyanwa	a	aw	awy	awya	a	wa	nwa	anwa	JJ
safgopane	s	sa	saf	safg	e	ne	ane	pane	NN
banXura	b	ba	ban	banX	a	ra	ura	Xura	NN
beSe	b	be	beS	beSe	e	Se	eSe	beSe	NN
se	s	se	se	se	e	se	se	se	PRP
Asila	A	As	Asi	Asil	a	la	ila	sila	VM
jyATAmahASayZera	j	jy	jyA	jyAT	a	ra	era	Zera	NN
sneha	s	sn	sne	sneh	a	ha	eha	neha	NN
o	o	o	o	o	o	o	o	o	CC
SraxXAra	S	Sr	Sra	Srax	a	ra	Ara	XAra	NN
CaxmarUpa	C	Ca	Cax	Caxm	a	pa	Upa	rUpa	NN
XariyZA	X	Xa	Xar	Xari	A	ZA	yZA	iyZA	VM

ei	e	ei	ei	ei	i	ei	ei	ei	DEM
ekAnwa	e	ek	ekA	ekAn	a	wa	nwa	Anwa	JJ
SuBAnuXyAyZI	S	Su	SuB	SuBA	I	ZI	yZI	AyZI	JJ
snehaSIla	s	sn	sne	sneh	a	la	Ila	SIla	JJ
bqxXera	b	bq	bqx	bqxX	a	ra	era	Xera	NN
punaH	p	pu	pun	puna	H	aH	naH	unaH	RB
punaH	p	pu	pun	puna	H	aH	naH	unaH	NN
o	o	o	o	o	o	o	o	o	CC
nirbanXAwiSayye	n	ni	nir	nirb	e	ye	yye	ayye	NN
ye	y	ye	ye	ye	e	ye	ye	ye	DEM
xuryogera	x	xu	xur	xury	a	ra	era	gera	NN
rAwre	r	rA	rAw	rAwr	e	re	wre	Awre	NN
se	s	se	se	se	e	se	se	se	DEM
sureSera	s	su	sur	sure	a	ra	era	Sera	NN
SayyAyZa	S	Sa	Say	Sayy	a	Za	yZa	AyZa	NN
giyZA	g	gi	giy	giyZ	A	ZA	yZA	iyZA	VM
AwmahawyA	A	Aw	Awm	Awma	A	yA	wyA	awyA	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
basila	b	ba	bas	basi	a	la	ila	sila	NN
sexina	s	se	sex	sexi	a	na	ina	xina	NN
ekamAwra	e	ek	eka	ekam	a	ra	wra	Awra	RB
ye	y	ye	ye	ye	e	ye	ye	ye	DEM
wAhAke	w	wA	wAh	wAhA	e	ke	Ake	hAke	PRP
rakRA	r	ra	rak	rakR	A	RA	kRA	akRA	NN
kariwe	k	ka	kar	kari	e	we	iwe	riwe	VM
pAriwa	p	pA	pAr	pAri	a	wa	iwa	riwa	VAUX
se	s	se	se	se	e	se	se	se	PRP
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
awyAjya	a	aw	awy	awyA	a	ya	jya	Ajya	JJ
sawIXarma	s	sa	saw	sawI	a	ma	rma	arma	NN
yAhA	y	yA	yAh	yAhA	A	hA	AhA	yAhA	PRP
mqNAla	m	mq	mqN	mqNA	a	la	Ala	NAla	NN
wAhAke	w	wA	wAh	wAhA	e	ke	Ake	hAke	PRP
jIbane	j	jI	jIb	jIba	e	ne	ane	bane	NN
maraNe	m	ma	mar	mara	e	Ne	aNe	raNe	NN
axbiwIyZa	a	ax	axb	axbi	a	Za	yZa	IyZa	JJ
o	o	o	o	o	o	o	o	o	CC
niwya	n	ni	niw	niwy	a	ya	wya	iwya	JJ
baliyZA	b	ba	bal	bali	A	ZA	yZA	iyZA	UT
buJAiwe	b	bu	buJ	buJA	e	we	iwe	Aiwe	VM
cAhiyZACila	c	cA	cAh	cAhi	a	la	ila	Cila	VAUX

kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
sexina	s	se	sex	sexi	a	na	ina	xina	NN
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
bAhirera	b	bA	bAh	bAhi	a	ra	era	rera	NN
KolasatAi	K	Ko	Kol	Kola	i	Ai	tAi	atAi	NN
badZa	b	ba	bad	badZ	a	Za	dZa	adZa	JJ
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
Xarmake	X	Xa	Xar	Xarm	e	ke	ake	make	NN
parABUwa	p	pa	par	parA	a	wa	Uwa	BUwa	JJ
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
xila	x	xi	xil	xila	a	la	ila	xila	VAUX

wAhAxera	w	wA	wAh	wAhA	a	ra	era	xera	PRP
Ajanma	A	Aj	Aja	Ajan	a	ma	nma	anma	NN
SikRA	S	Si	Sik	SikR	A	RA	kRA	ikRA	NN
o	o	o	o	o	o	o	o	o	CC
saMskAra	s	sa	saM	saMs	a	ra	Ara	kAra	NN
BiwaratAke	B	Bi	Biw	Biwa	e	ke	Ake	tAke	NN
wucCa	w	wu	wuc	wucC	a	Ca	cCa	ucCa	JJ
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
kArAgAra	k	kA	kAr	kArA	a	ra	Ara	gAra	NN
BAbiyZA	B	BA	BAb	BAbi	A	ZA	yZA	iyZA	VM
bAhirera	b	bA	bAh	bAhi	a	ra	era	rera	NN
jagatAke	j	ja	jag	jaga	e	ke	Ake	tAke	NN
ciraxina	c	ci	cir	cira	a	na	ina	xina	NN
sakalera	s	sa	sak	saka	a	ra	era	lera	PRP
upara	u	up	upa	upar	a	ra	ara	para	NST
sWAna	s	sW	sWA	sWAn	a	na	Ana	WAna	NN
xiyZACe	x	xi	xiy	xiyZ	e	Ce	ACe	ZACe	VM
ye	y	ye	ye	ye	e	ye	ye	ye	DEM
Xarma	X	Xa	Xar	Xarm	a	ma	rma	arma	NN
gupwa	g	gu	gup	gupw	a	wa	pwa	upwa	JJ
ye	y	ye	ye	ye	e	ye	ye	ye	DEM
Xarma	X	Xa	Xar	Xarm	a	ma	rma	arma	NN
guhASAyZI	g	gu	guh	guhA	I	ZI	yZI	AyZI	JJ
sei	s	se	sei	sei	i	ei	sei	sei	DEM
anwarera	a	an	anw	anwa	a	ra	era	rera	NN
abyakwa	a	ab	aby	abya	a	wa	kwa	akwa	JJ
Xarma	X	Xa	Xar	Xarm	a	ma	rma	arma	NN
konaxina	k	ko	kon	kona	a	na	ina	xina	WQ
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
kACe	k	kA	kAC	kACe	e	Ce	ACe	kACe	NST
sajIba	s	sa	saj	sajI	a	ba	Iba	jIba	JJ
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
uTiwe	u	uT	uTi	uTiw	e	we	iwe	Tiwe	VAUX
pAre	p	pA	pAr	pAre	e	re	Are	pAre	VAUX
nAi	n	nA	nAi	nAi	i	Ai	nAi	nAi	NEG

wAi	w	wA	wAi	wAi	i	Ai	wAi	wAi	CC
bAhirera	b	bA	bAh	bAhi	a	ra	era	rera	NN
sahiwa	s	sa	sah	sahi	a	wa	iwa	hiwa	PSP
sAmaFjasya	s	sA	sAm	sAma	a	ya	sya	asya	NN
rakRA	r	ra	rak	rakR	A	RA	kRA	akRA	NN
kariwe	k	ka	kar	kari	e	we	iwe	riwe	VM
sexinao	s	se	sex	sexi	o	ao	nao	inao	NN
se	s	se	se	se	e	se	se	se	DEM
BaxramahilAra	B	Ba	Bax	Baxr	a	ra	Ara	lAra	NN
samBramera	s	sa	sam	samB	a	ra	era	mera	NN
bahirbAsatAkei	b	ba	bah	bahi	i	ei	kei	Akei	JJ
lajjAyZa	l	la	laj	lajj	a	Za	yZa	AyZa	NN
AzkadZAiyZA	A	Az	Azk	Azka	A	ZA	yZA	iyZA	VM
rahila	r	ra	rah	rahi	a	la	ila	hila	VAUX
ei	e	ei	ei	ei	i	ei	ei	ei	DEM
AbaraNera	A	Ab	Aba	Abar	a	ra	era	Nera	NN
moha	m	mo	moh	moha	a	ha	oha	moha	NN
kAtAiyZA	k	kA	kAt	kAtA	A	ZA	yZA	iyZA	VM
ApanAke	A	Ap	Apa	Apan	e	ke	Ake	nAke	PRP
nagna	n	na	nag	nagn	a	na	gna	agna	JJ
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
kiCuwe	k	ki	kiC	kiCu	e	we	uwe	Cuwe	PRP
baliwe	b	ba	bal	bali	e	we	iwe	liwe	VM
pArila	p	pA	pAr	pAri	a	la	ila	rila	VAUX
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
jyATAmaSAi	j	jy	jyA	jyAT	i	Ai	SAi	aSAi	VM
Ami	A	Am	Ami	Ami	i	mi	Ami	Ami	PRP
jAni	j	jA	jAn	jAni	i	ni	Ani	jAni	VM
AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
ewaxinera	e	ew	ewa	ewax	a	ra	era	nera	NN
parbawa-pramANa	p	pa	par	parb	a	Na	ANa	mANa	NN
miWyAra	m	mi	miW	miWy	a	ra	Ara	yAra	NN
pare	p	pa	par	pare	e	re	are	pare	NST
Aja	A	Aj	Aja	Aja	a	ja	Aja	Aja	NN
AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
sawyake	s	sa	saw	sawy	e	ke	ake	yake	NN
sawya	s	sa	saw	sawy	a	ya	wya	awya	NN
baliyZA	b	ba	bal	bali	A	ZA	yZA	iyZA	UT
jagawe	j	ja	jag	jaga	e	we	awe	gawe	NN
kehai	k	ke	keh	keha	i	ai	hai	ehai	PRP
biSbAsa	b	bi	biS	biSb	a	sa	Asa	bAsa	NN
karibe	k	ka	kar	kari	e	be	ibe	ribe	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
jAni	j	jA	jAn	jAni	i	ni	Ani	jAni	VM
kAla	k	kA	kAl	kAla	a	la	Ala	kAla	NN
wumi	w	wu	wum	wumi	i	mi	umi	wumi	PRP
GqNAyZa	G	Gq	GqN	GqNA	a	Za	yZa	AyZa	NN
Ara	A	Ar	Ara	Ara	a	ra	Ara	Ara	CC
AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
muKa	m	mu	muK	muKa	a	Ka	uKa	muKa	NN
xeKibe	x	xe	xeK	xeKi	e	be	ibe	Kibe	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
womAra	w	wo	wom	womA	a	ra	Ara	mAra	PRP
sawI-sAXbI	s	sa	saw	sawI	I	bI	XbI	AXbI	JJ
puwrabaXUra	p	pu	puw	puwr	a	ra	Ura	XUra	NN
Garera	G	Ga	Gar	Gare	a	ra	era	rera	NN
xbArao	x	xb	xbA	xbAr	o	ao	rao	Arao	PSP
kAla	k	kA	kAl	kAla	a	la	Ala	kAla	NN
AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
muKera	m	mu	muK	muKe	a	ra	era	Kera	NN
upara	u	up	upa	upar	a	ra	ara	para	NST
ruxXa	r	ru	rux	ruxX	a	Xa	xXa	uxXa	JJ
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
lAFCanA	l	lA	lAF	lAFC	A	nA	anA	CanA	NN
AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
jagaxbyApwa	j	ja	jag	jaga	a	wa	pwa	Apwa	JJ
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
uTibe	u	uT	uTi	uTib	e	be	ibe	Tibe	VAUX

se	s	se	se	se	e	se	se	se	DEM
samaswai	s	sa	sam	sama	i	ai	wai	swai	NN
sahibe	s	sa	sah	sahi	e	be	ibe	hibe	VM
kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
womAra	w	wo	wom	womA	a	ra	Ara	mAra	PRP
AjikAra	A	Aj	Aji	Ajik	a	ra	Ara	kAra	NN
ei	e	ei	ei	ei	i	ei	ei	ei	DEM
BayZafkara	B	Ba	Bay	BayZ	a	ra	ara	kara	JJ
sneha	s	sn	sne	sneh	a	ha	eha	neha	NN
AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
sahibe	s	sa	sah	sahi	e	be	ibe	hibe	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

baraFca	b	ba	bar	bara	a	ca	Fca	aFca	CC
ei	e	ei	ei	ei	i	ei	ei	ei	DEM
ASIrbAxa	A	AS	ASI	ASIr	a	xa	Axa	bAxa	NN
AmAke	A	Am	AmA	AmAk	e	ke	Ake	mAke	PRP
wumi	w	wu	wum	wumi	i	mi	umi	wumi	PRP
kara	k	ka	kar	kara	a	ra	ara	kara	VM
jyATAmaSAyZa	j	jy	jyA	jyAT	a	Za	yZa	AyZa	NN
AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
ewaxinera	e	ew	ewa	ewax	a	ra	era	nera	NN
sawI	s	sa	saw	sawI	I	wI	awI	sawI	JJ
nAmera	n	nA	nAm	nAme	a	ra	era	mera	NN
baxale	b	ba	bax	baxa	e	le	ale	xale	VM
womAxera	w	wo	wom	womA	a	ra	era	xera	PRP
kACe	k	kA	kAC	kACe	e	Ce	ACe	kACe	NST
AjakAra	A	Aj	Aja	Ajak	a	ra	Ara	kAra	NN
kalafkai	k	ka	kal	kala	i	ai	kai	fkai	NN
yena	y	ye	yen	yena	a	na	ena	yena	RP
AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
akRayZa	a	ak	akR	akRa	a	Za	yZa	ayZa	NN
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
