waKanao	w	wa	waK	waKa	o	ao	nao	anao	PRP
ozra	o	oz	ozr	ozra	a	ra	zra	ozra	PRP
XAraNA	X	XA	XAr	XAra	A	NA	aNA	raNA	NN
Aguna	A	Ag	Agu	Agun	a	na	una	guna	NN
lAgAra	l	lA	lAg	lAgA	a	ra	Ara	gAra	VM
galpatA	g	ga	gal	galp	A	tA	atA	patA	NN
AmAxera	A	Am	AmA	AmAx	a	ra	era	xera	PRP
AgAgodZA	A	Ag	AgA	AgAg	A	ZA	dZA	odZA	NN
bAnAno	b	bA	bAn	bAnA	o	no	Ano	nAno	VM

ekatuKAni	e	ek	eka	ekat	i	ni	Ani	KAni	NN
cupa	c	cu	cup	cupa	a	pa	upa	cupa	JJ
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
WAkiyZA	W	WA	WAk	WAki	A	ZA	yZA	iyZA	VAUX
balila	b	ba	bal	bali	a	la	ila	lila	JJ
sawyi-miWye	s	sa	saw	sawy	e	ye	Wye	iWye	NN
ekaxina	e	ek	eka	ekax	a	na	ina	xina	NN
tera	t	te	ter	tera	a	ra	era	tera	NN
pAbenai	p	pA	pAb	pAbe	i	ai	nai	enai	VM
kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
ozra	o	oz	ozr	ozra	a	ra	zra	ozra	PRP
sanxehatA	s	sa	san	sanx	A	tA	atA	hatA	NN
emana	e	em	ema	eman	a	na	ana	mana	PRP
ye	y	ye	ye	ye	e	ye	ye	ye	RP
eKAne	e	eK	eKA	eKAn	e	ne	Ane	KAne	PRP
AsA	A	As	AsA	AsA	A	sA	AsA	AsA	VM
AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
pakRe	p	pa	pak	pakR	e	Re	kRe	akRe	PSP
ekebAre	e	ek	eke	ekeb	e	re	Are	bAre	RB
asamBaba	a	as	asa	asam	a	ba	aba	Baba	JJ
hayZe	h	ha	hay	hayZ	e	Ze	yZe	ayZe	VM
uTece	u	uT	uTe	uTec	e	ce	ece	Tece	VAUX

acalA	a	ac	aca	acal	A	lA	alA	calA	JJ
SuRkamuKe	S	Su	SuR	SuRk	e	Ke	uKe	muKe	NN
jijFAsA	j	ji	jij	jijF	A	sA	AsA	FAsA	NN
karila	k	ka	kar	kari	a	la	ila	rila	VM
Apani	A	Ap	Apa	Apan	i	ni	ani	pani	PRP
ki	k	ki	ki	ki	i	ki	ki	ki	WQ
Ara	A	Ar	Ara	Ara	a	ra	Ara	Ara	RB
Asabena	A	As	Asa	Asab	a	na	ena	bena	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

sureSa	s	su	sur	sure	a	Sa	eSa	reSa	NN
uTiyZA	u	uT	uTi	uTiy	A	ZA	yZA	iyZA	VM
xAzdZAiyZA	x	xA	xAz	xAzd	A	ZA	yZA	iyZA	VM
balila	b	ba	bal	bali	a	la	ila	lila	VAUX
boXa	b	bo	boX	boXa	a	Xa	oXa	boXa	NN
kari	k	ka	kar	kari	i	ri	ari	kari	VM
samBaba	s	sa	sam	samB	a	ba	aba	Baba	JJ
nayZa	n	na	nay	nayZ	a	Za	yZa	ayZa	VM

AmArao	A	Am	AmA	AmAr	o	ao	rao	Arao	PRP
wa	w	wa	wa	wa	a	wa	wa	wa	NN
kiCu	k	ki	kiC	kiCu	u	Cu	iCu	kiCu	QF
AwmasammAna	A	Aw	Awm	Awma	a	na	Ana	mAna	NN
boXa	b	bo	boX	boXa	a	Xa	oXa	boXa	NN
ACe	A	AC	ACe	ACe	e	Ce	ACe	ACe	VM

kona	k	ko	kon	kona	a	na	ona	kona	QF
lokake	l	lo	lok	loka	e	ke	ake	kake	NN
xiyZe	x	xi	xiy	xiyZ	e	Ze	yZe	iyZe	PSP
AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
byAgatA	b	by	byA	byAg	A	tA	atA	gatA	NN
bAdZiwe	b	bA	bAd	bAdZ	e	we	iwe	Ziwe	NN
pATiyZe	p	pA	pAT	pATi	e	Ze	yZe	iyZe	VM
xiyZo	x	xi	xiy	xiyZ	o	Zo	yZo	iyZo	VAUX

acalA	a	ac	aca	acal	A	lA	alA	calA	JJ
GAdZa	G	GA	GAd	GAdZ	a	Za	dZa	AdZa	NN
nAdZiyZA	n	nA	nAd	nAdZ	A	ZA	yZA	iyZA	VM
balila	b	ba	bal	bali	a	la	ila	lila	VM
AcCA	A	Ac	AcC	AcCA	A	CA	cCA	AcCA	RDP

kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
eKAne	e	eK	eKA	eKAn	e	ne	Ane	KAne	PRP
AsA	A	As	AsA	AsA	A	sA	AsA	AsA	VM
nA-AsAra	n	nA	nA-	nA-A	a	ra	Ara	sAra	NN
sambanXe	s	sa	sam	samb	e	Xe	nXe	anXe	PSP
kona	k	ko	kon	kona	a	na	ona	kona	QF
kaWA	k	ka	kaW	kaWA	A	WA	aWA	kaWA	NN
kahila	k	ka	kah	kahi	a	la	ila	hila	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

wA	w	wA	wA	wA	A	wA	wA	wA	PRP
hale	h	ha	hal	hale	e	le	ale	hale	VM
kAla	k	kA	kAl	kAla	a	la	Ala	kAla	NN
sakAlei	s	sa	sak	sakA	i	ei	lei	Alei	VM
xiyZo	x	xi	xiy	xiyZ	o	Zo	yZo	iyZo	VAUX

aneka	a	an	ane	anek	a	ka	eka	neka	QF
xarakArI	x	xa	xar	xara	I	rI	ArI	kArI	JJ
jinisa	j	ji	jin	jini	a	sa	isa	nisa	NN
AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
ora	o	or	ora	ora	a	ra	ora	ora	PRP
maXye	m	ma	maX	maXy	e	ye	Xye	aXye	NST
ACe	A	AC	ACe	ACe	e	Ce	ACe	ACe	VM
baliyZA	b	ba	bal	bali	A	ZA	yZA	iyZA	UT
se	s	se	se	se	e	se	se	se	PRP
kexArabAbura	k	ke	kex	kexA	a	ra	ura	bura	NNP
janye	j	ja	jan	jany	e	ye	nye	anye	PSP
apekRA	a	ap	ape	apek	A	RA	kRA	ekRA	NN
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
kariyZAi	k	ka	kar	kari	i	Ai	ZAi	yZAi	VM
bAhira	b	bA	bAh	bAhi	a	ra	ira	hira	NN
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
gela	g	ge	gel	gela	a	la	ela	gela	VAUX

kexArabAbu	k	ke	kex	kexA	u	bu	Abu	bAbu	NNP
PiriyZA	P	Pi	Pir	Piri	A	ZA	yZA	iyZA	VM
AsiyZA	A	As	Asi	Asiy	A	ZA	yZA	iyZA	VAUX
kiCu	k	ki	kiC	kiCu	u	Cu	iCu	kiCu	QF
AScarya	A	AS	ASc	ASca	a	ya	rya	arya	JJ
hailena	h	ha	hai	hail	a	na	ena	lena	VM
bate	b	ba	bat	bate	e	te	ate	bate	RP
kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
mane	m	ma	man	mane	e	ne	ane	mane	NN
mane	m	ma	man	mane	e	ne	ane	mane	NN
ye	y	ye	ye	ye	e	ye	ye	ye	CC
aprasanna	a	ap	apr	apra	a	na	nna	anna	JJ
haiyZACena	h	ha	hai	haiy	a	na	ena	Cena	VM
wAhA	w	wA	wAh	wAhA	A	hA	AhA	wAhA	PRP
boXa	b	bo	boX	boXa	a	Xa	oXa	boXa	NN
haila	h	ha	hai	hail	a	la	ila	aila	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

rAwre	r	rA	rAw	rAwr	e	re	wre	Awre	NN
bahukRaNa	b	ba	bah	bahu	a	Na	aNa	RaNa	NN
paryanwa	p	pa	par	pary	a	wa	nwa	anwa	PSP
SayyAra	S	Sa	Say	Sayy	a	ra	Ara	yAra	NN
upara	u	up	upa	upar	a	ra	ara	para	NST
CataPata	C	Ca	Cat	Cata	a	ta	ata	Pata	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
acalA	a	ac	aca	acal	A	lA	alA	calA	JJ
uTiyZA	u	uT	uTi	uTiy	A	ZA	yZA	iyZA	VM
padZila	p	pa	pad	padZ	a	la	ila	Zila	VAUX

wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
icCA	i	ic	icC	icCA	A	CA	cCA	icCA	NN
bAhire	b	bA	bAh	bAhi	e	re	ire	hire	NST
bArAnxAyZa	b	bA	bAr	bArA	a	Za	yZa	AyZa	NN
xAzdZAiyZA	x	xA	xAz	xAzd	A	ZA	yZA	iyZA	VM
sammuKera	s	sa	sam	samm	a	ra	era	Kera	NN
rAjapaWera	r	rA	rAj	rAja	a	ra	era	Wera	NN
upara	u	up	upa	upar	a	ra	ara	para	NST
lokacalAcalera	l	lo	lok	loka	a	ra	era	lera	NN
prawi	p	pr	pra	praw	i	wi	awi	rawi	PSP
cAhiyZA	c	cA	cAh	cAhi	A	ZA	yZA	iyZA	NN
kiCukRaNera	k	ki	kiC	kiCu	a	ra	era	Nera	NN
janyeo	j	ja	jan	jany	o	eo	yeo	nyeo	PSP
anyamanaska	a	an	any	anya	a	ka	ska	aska	JJ
hayZa	h	ha	hay	hayZ	a	Za	yZa	ayZa	VM

wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
Garera	G	Ga	Gar	Gare	a	ra	era	rera	NN
o-xikera	o	o-	o-x	o-xi	a	ra	era	kera	NN
kabAta	k	ka	kab	kabA	a	ta	Ata	bAta	NN
KuliyZA	K	Ku	Kul	Kuli	A	ZA	yZA	iyZA	VM
se	s	se	se	se	e	se	se	se	DEM
bArAnxAyZa	b	bA	bAr	bArA	a	Za	yZa	AyZa	NN
AsiyZA	A	As	Asi	Asiy	A	ZA	yZA	iyZA	VM
xeKila	x	xe	xeK	xeKi	a	la	ila	Kila	VAUX
waKanao	w	wa	waK	waKa	o	ao	nao	anao	PRP
basibAra	b	ba	bas	basi	a	ra	Ara	bAra	VM
Gare	G	Ga	Gar	Gare	e	re	are	Gare	NN
Alo	A	Al	Alo	Alo	o	lo	Alo	Alo	NN
jbaliweCe	j	jb	jba	jbal	e	Ce	eCe	weCe	VM

praWame	p	pr	pra	praW	e	me	ame	Wame	RB
mane	m	ma	man	mane	e	ne	ane	mane	NN
karila	k	ka	kar	kari	a	la	ila	rila	VM
cAkarerA	c	cA	cAk	cAka	A	rA	erA	rerA	NN
gyAsa	g	gy	gyA	gyAs	a	sa	Asa	yAsa	NN
banXa	b	ba	ban	banX	a	Xa	nXa	anXa	NN
kariwe	k	ka	kar	kari	e	we	iwe	riwe	VM
BuliyZA	B	Bu	Bul	Buli	A	ZA	yZA	iyZA	VM
giyZACe	g	gi	giy	giyZ	e	Ce	ACe	ZACe	VAUX

kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
kayZeka	k	ka	kay	kayZ	a	ka	eka	Zeka	QF
paxa	p	pa	pax	paxa	a	xa	axa	paxa	NN
agrasara	a	ag	agr	agra	a	ra	ara	sara	NN
haiwei	h	ha	hai	haiw	i	ei	wei	iwei	PSP
Biwara	B	Bi	Biw	Biwa	a	ra	ara	wara	NST
haiwe	h	ha	hai	haiw	e	we	iwe	aiwe	PSP
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
piwAra	p	pi	piw	piwA	a	ra	Ara	wAra	NN
kaNTasbara	k	ka	kaN	kaNT	a	ra	ara	bara	NN
kAne	k	kA	kAn	kAne	e	ne	Ane	kAne	NN
Asiwe	A	As	Asi	Asiw	e	we	iwe	siwe	VM
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
bismayZera	b	bi	bis	bism	a	ra	era	Zera	NN
parisImA	p	pa	par	pari	A	mA	ImA	sImA	NN
rahila	r	ra	rah	rahi	a	la	ila	hila	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

ciraxina	c	ci	cir	cira	a	na	ina	xina	NN
wini	w	wi	win	wini	i	ni	ini	wini	PRP
xaSatA	x	xa	xaS	xaSa	A	tA	atA	SatA	NN
bAjiwe	b	bA	bAj	bAji	e	we	iwe	jiwe	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
bAjiwei	b	bA	bAj	bAji	i	ei	wei	iwei	NN
SayyA	S	Sa	Say	Sayy	A	yA	yyA	ayyA	NN
grahaNa	g	gr	gra	grah	a	Na	aNa	haNa	NN
karena	k	ka	kar	kare	a	na	ena	rena	VM
kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
Aja	A	Aj	Aja	Aja	a	ja	Aja	Aja	NN
sAdZe	s	sA	sAd	sAdZ	e	Ze	dZe	AdZe	QC
xaSatA	x	xa	xaS	xaSa	A	tA	atA	SatA	NN
bAjiyZA	b	bA	bAj	bAji	A	ZA	yZA	iyZA	VM
giyZACe	g	gi	giy	giyZ	e	Ce	ACe	ZACe	VAUX

parakRaNei	p	pa	par	para	i	ei	Nei	aNei	NN
xAsIra	x	xA	xAs	xAsI	a	ra	Ira	sIra	NN
galA	g	ga	gal	galA	A	lA	alA	galA	NN
SunA	S	Su	Sun	SunA	A	nA	unA	SunA	VM
gela	g	ge	gel	gela	a	la	ela	gela	VAUX

se	s	se	se	se	e	se	se	se	PRP
baliweCe	b	ba	bal	bali	e	Ce	eCe	weCe	VM
eKana	e	eK	eKa	eKan	a	na	ana	Kana	PRP
soyZAmI	s	so	soy	soyZ	I	mI	AmI	ZAmI	NN
mArA	m	mA	mAr	mArA	A	rA	ArA	mArA	VM
geCe	g	ge	geC	geCe	e	Ce	eCe	geCe	VAUX
Ara	A	Ar	Ara	Ara	a	ra	Ara	Ara	CC
ye	y	ye	ye	ye	e	ye	ye	ye	DEM
mqNAla-xiximaNi	m	mq	mqN	mqNA	i	Ni	aNi	maNi	NN
SbaSuraGara	S	Sb	Sba	SbaS	a	ra	ara	Gara	NN
kare	k	ka	kar	kare	e	re	are	kare	VM
emana	e	em	ema	eman	a	na	ana	mana	DEM
wa	w	wa	wa	wa	a	wa	wa	wa	NN
AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
mane	m	ma	man	mane	e	ne	ane	mane	NN
hayZa	h	ha	hay	hayZ	a	Za	yZa	ayZa	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
bAbu	b	bA	bAb	bAbu	u	bu	Abu	bAbu	NN

jAmAibAbura	j	jA	jAm	jAmA	a	ra	ura	bura	NNP
safge	s	sa	saf	safg	e	ge	fge	afge	NST
ki	k	ki	ki	ki	i	ki	ki	ki	WQ
ye	y	ye	ye	ye	e	ye	ye	ye	RP
xAxA-nAwanI	x	xA	xAx	xAxA	I	nI	anI	wanI	JJ
subAxa	s	su	sub	subA	a	xa	Axa	bAxa	NN
wA	w	wA	wA	wA	A	wA	wA	wA	PRP
wenArAi	w	we	wen	wenA	i	Ai	rAi	ArAi	NN
jAne	j	jA	jAn	jAne	e	ne	Ane	jAne	VM

prawyuwware	p	pr	pra	praw	e	re	are	ware	NN
kexArabAbu	k	ke	kex	kexA	u	bu	Abu	bAbu	NNP
SuXu	S	Su	SuX	SuXu	u	Xu	uXu	SuXu	RB
huz	h	hu	huz	huz	z	uz	huz	huz	UT
baliyZAi	b	ba	bal	bali	i	Ai	ZAi	yZAi	UT
cupa	c	cu	cup	cupa	a	pa	upa	cupa	JJ
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
rahilena	r	ra	rah	rahi	a	na	ena	lena	VAUX

acalA	a	ac	aca	acal	A	lA	alA	calA	JJ
buJila	b	bu	buJ	buJi	a	la	ila	Jila	NN
iwipUrbe	i	iw	iwi	iwip	e	be	rbe	Urbe	NST
aneka	a	an	ane	anek	a	ka	eka	neka	QF
kaWAi	k	ka	kaW	kaWA	i	Ai	WAi	aWAi	NN
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
giyZACe	g	gi	giy	giyZ	e	Ce	ACe	ZACe	VAUX

mqNAlera	m	mq	mqN	mqNA	a	ra	era	lera	NN
sambanXe	s	sa	sam	samb	e	Xe	nXe	anXe	PSP
mahimera	m	ma	mah	mahi	a	ra	era	mera	NN
sambanXe	s	sa	sam	samb	e	Xe	nXe	anXe	PSP
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
sambanXe	s	sa	sam	samb	e	Xe	nXe	anXe	PSP
kiCui	k	ki	kiC	kiCu	i	ui	Cui	iCui	PRP
bAxa	b	bA	bAx	bAxa	a	xa	Axa	bAxa	VM
yAyZa	y	yA	yAy	yAyZ	a	Za	yZa	AyZa	VAUX
nAi	n	nA	nAi	nAi	i	Ai	nAi	nAi	NEG

kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
pACe	p	pA	pAC	pACe	e	Ce	ACe	pACe	NNP
nijera	n	ni	nij	nije	a	ra	era	jera	PRP
sambanXe	s	sa	sam	samb	e	Xe	nXe	anXe	PSP
nirawiSayZa	n	ni	nir	nira	a	Za	yZa	ayZa	NN
apriyZa	a	ap	apr	apri	a	Za	yZa	iyZa	JJ
kaWA	k	ka	kaW	kaWA	A	WA	aWA	kaWA	NN
nijera	n	ni	nij	nije	a	ra	era	jera	PRP
kAnei	k	kA	kAn	kAne	i	ei	nei	Anei	NN
Suniwe	S	Su	Sun	Suni	e	we	iwe	niwe	VM
hayZa	h	ha	hay	hayZ	a	Za	yZa	ayZa	VAUX
ei	e	ei	ei	ei	i	ei	ei	ei	DEM
BayZe	B	Ba	Bay	BayZ	e	Ze	yZe	ayZe	NN
se	s	se	se	se	e	se	se	se	PRP
yemana	y	ye	yem	yema	a	na	ana	mana	CC
niHSabxe	n	ni	niH	niHS	e	xe	bxe	abxe	RB
AsiyZACila	A	As	Asi	Asiy	a	la	ila	Cila	VM
wemanai	w	we	wem	wema	i	ai	nai	anai	PRP
nIrabe	n	nI	nIr	nIra	e	be	abe	rabe	RB
PiriyZA	P	Pi	Pir	Piri	A	ZA	yZA	iyZA	VM
yAiwe	y	yA	yAi	yAiw	e	we	iwe	Aiwe	VAUX
cAhila	c	cA	cAh	cAhi	a	la	ila	hila	VAUX
kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
kise	k	ki	kis	kise	e	se	ise	kise	WQ
yena	y	ye	yen	yena	a	na	ena	yena	RP
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
pA	p	pA	pA	pA	A	pA	pA	pA	NN
lohAra	l	lo	loh	lohA	a	ra	Ara	hAra	NN
Sikale	S	Si	Sik	Sika	e	le	ale	kale	NN
bAzXiyZA	b	bA	bAz	bAzX	A	ZA	yZA	iyZA	VM
xiyZA	x	xi	xiy	xiyZ	A	ZA	yZA	iyZA	VM
gela	g	ge	gel	gela	a	la	ela	gela	VAUX

kexArabAbu	k	ke	kex	kexA	u	bu	Abu	bAbu	NNP
alpakRaNa	a	al	alp	alpa	a	Na	aNa	RaNa	NN
cupa	c	cu	cup	cupa	a	pa	upa	cupa	JJ
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
WAkiyZA	W	WA	WAk	WAki	A	ZA	yZA	iyZA	VAUX
praSna	p	pr	pra	praS	a	na	Sna	aSna	NN
karilena	k	ka	kar	kari	a	na	ena	lena	VM
xu’janera	x	xu	xu’	xu’j	a	ra	era	nera	NN
wA	w	wA	wA	wA	A	wA	wA	wA	PRP
hale	h	ha	hal	hale	e	le	ale	hale	VM
banibanAo	b	ba	ban	bani	o	Ao	nAo	anAo	NN
hayZani	h	ha	hay	hayZ	i	ni	ani	Zani	VM
bala	b	ba	bal	bala	a	la	ala	bala	NN

Ji	J	Ji	Ji	Ji	i	Ji	Ji	Ji	XC
kahila	k	ka	kah	kahi	a	la	ila	hila	NN
mote	m	mo	mot	mote	e	te	ote	mote	RB
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
bAbu	b	bA	bAb	bAbu	u	bu	Abu	bAbu	NN
mote	m	mo	mot	mote	e	te	ote	mote	RB
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

ekati	e	ek	eka	ekat	i	ti	ati	kati	QC
xinera	x	xi	xin	xine	a	ra	era	nera	NN
ware	w	wa	war	ware	e	re	are	ware	NN
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

ei	e	ei	ei	ei	i	ei	ei	ei	DEM
xAsItike	x	xA	xAs	xAsI	e	ke	ike	tike	NN
acalA	a	ac	aca	acal	A	lA	alA	calA	JJ
nirboXa	n	ni	nir	nirb	a	Xa	oXa	boXa	NN
baliyZAi	b	ba	bal	bali	i	Ai	ZAi	yZAi	UT
ewaxina	e	ew	ewa	ewax	a	na	ina	xina	NN
jAniwa	j	jA	jAn	jAni	a	wa	iwa	niwa	VM
Aja	A	Aj	Aja	Aja	a	ja	Aja	Aja	NN
xeKila	x	xe	xeK	xeKi	a	la	ila	Kila	VM
buxXi	b	bu	bux	buxX	i	Xi	xXi	uxXi	NN
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
kAhAro	k	kA	kAh	kAhA	o	ro	Aro	hAro	NN
apekRA	a	ap	ape	apek	A	RA	kRA	ekRA	PSP
kama	k	ka	kam	kama	a	ma	ama	kama	JJ
nayZa	n	na	nay	nayZ	a	Za	yZa	ayZa	VM

kexArabAbu	k	ke	kex	kexA	u	bu	Abu	bAbu	NNP
AbAra	A	Ab	AbA	AbAr	a	ra	Ara	bAra	RB
minita-KAneka	m	mi	min	mini	a	ka	eka	neka	JJ
mOna	m	mO	mOn	mOna	a	na	Ona	mOna	NN
WAkiyZA	W	WA	WAk	WAki	A	ZA	yZA	iyZA	VM
balilena	b	ba	bal	bali	a	na	ena	lena	VM
kAla	k	kA	kAl	kAla	a	la	Ala	kAla	NN
rAwe	r	rA	rAw	rAwe	e	we	Awe	rAwe	NN
wA	w	wA	wA	wA	A	wA	wA	wA	PRP
hale	h	ha	hal	hale	e	le	ale	hale	VM
kArao	k	kA	kAr	kAra	o	ao	rao	Arao	PRP
KAoyZA	K	KA	KAo	KAoy	A	ZA	yZA	oyZA	VM
hayZani	h	ha	hay	hayZ	i	ni	ani	Zani	NEG
bala	b	ba	bal	bala	a	la	ala	bala	VM

sureSa	s	su	sur	sure	a	Sa	eSa	reSa	NN
yAoyZA	y	yA	yAo	yAoy	A	ZA	yZA	oyZA	VM
paryanwai	p	pa	par	pary	i	ai	wai	nwai	PSP
ekarakama	e	ek	eka	ekar	a	ma	ama	kama	NN
JagadZAJAztiwei	J	Ja	Jag	Jaga	i	ei	wei	iwei	NN
xina	x	xi	xin	xina	a	na	ina	xina	NN
kAtaCila	k	kA	kAt	kAta	a	la	ila	Cila	VM

xAsIra	x	xA	xAs	xAsI	a	ra	Ira	sIra	NNP
uwwara	u	uw	uww	uwwa	a	ra	ara	wara	NN
SunA	S	Su	Sun	SunA	A	nA	unA	SunA	VM
gela	g	ge	gel	gela	a	la	ela	gela	VAUX
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
bate	b	ba	bat	bate	e	te	ate	bate	RP
kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
piwAra	p	pi	piw	piwA	a	ra	Ara	wAra	NN
muKera	m	mu	muK	muKe	a	ra	era	Kera	NN
manwabya	m	ma	man	manw	a	ya	bya	abya	NN
SuniyZAi	S	Su	Sun	Suni	i	Ai	ZAi	yZAi	VM
buJA	b	bu	buJ	buJA	A	JA	uJA	buJA	VM
gela	g	ge	gel	gela	a	la	ela	gela	VAUX
se	s	se	se	se	e	se	se	se	PRP
grIbA	g	gr	grI	grIb	A	bA	IbA	rIbA	JJ
Anxolanera	A	An	Anx	Anxo	a	ra	era	nera	NN
xbArA	x	xb	xbA	xbAr	A	rA	ArA	bArA	PSP
kirUpa	k	ki	kir	kirU	a	pa	Upa	rUpa	JJ
aBimawa	a	aB	aBi	aBim	a	wa	awa	mawa	NN
byakwa	b	by	bya	byak	a	wa	kwa	akwa	JJ
karila	k	ka	kar	kari	a	la	ila	rila	VM

kAraNa	k	kA	kAr	kAra	a	Na	aNa	raNa	CC
parakRaNei	p	pa	par	para	i	ei	Nei	aNei	NN
kexArabAbu	k	ke	kex	kexA	u	bu	Abu	bAbu	NNP
ekatA	e	ek	eka	ekat	A	tA	atA	katA	QC
gaBIra	g	ga	gaB	gaBI	a	ra	Ira	BIra	JJ
niSbAsa	n	ni	niS	niSb	a	sa	Asa	bAsa	NN
mocana	m	mo	moc	moca	a	na	ana	cana	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
balilena	b	ba	bal	bali	a	na	ena	lena	VM
emanati	e	em	ema	eman	i	ti	ati	nati	NN
ye	y	ye	ye	ye	e	ye	ye	ye	DEM
ekaxina	e	ek	eka	ekax	a	na	ina	xina	NN
Gatabe	G	Ga	Gat	Gata	e	be	abe	tabe	VM
Ami	A	Am	Ami	Ami	i	mi	Ami	Ami	PRP
Agei	A	Ag	Age	Agei	i	ei	gei	Agei	NST
jAnawuma	j	jA	jAn	jAna	a	ma	uma	wuma	VM

AjakAlakAra	A	Aj	Aja	Ajak	a	ra	Ara	kAra	NN
CelemeyZerA	C	Ce	Cel	Cele	A	rA	erA	ZerA	NN
wa	w	wa	wa	wa	a	wa	wa	wa	JJ
bApa-mAyZera	b	bA	bAp	bApa	a	ra	era	Zera	NN
kaWA	k	ka	kaW	kaWA	A	WA	aWA	kaWA	NN
grAhya	g	gr	grA	grAh	a	ya	hya	Ahya	JJ
kare	k	ka	kar	kare	e	re	are	kare	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
naile	n	na	nai	nail	e	le	ile	aile	CC
Ami	A	Am	Ami	Ami	i	mi	Ami	Ami	PRP
wa	w	wa	wa	wa	a	wa	wa	wa	JJ
samaswai	s	sa	sam	sama	i	ai	wai	swai	NN
ekarakama	e	ek	eka	ekar	a	ma	ama	kama	NN
Tika	T	Ti	Tik	Tika	a	ka	ika	Tika	RB
kare	k	ka	kar	kare	e	re	are	kare	VM
eneCiluma	e	en	ene	eneC	a	ma	uma	luma	VAUX

Aja	A	Aj	Aja	Aja	a	ja	Aja	Aja	NN
wA	w	wA	wA	wA	A	wA	wA	wA	PRP
hale	h	ha	hal	hale	e	le	ale	hale	VM
ora	o	or	ora	ora	a	ra	ora	ora	PRP
BAbanA	B	BA	BAb	BAba	A	nA	anA	banA	NN
ki	k	ki	ki	ki	i	ki	ki	ki	WQ

baliyZA	b	ba	bal	bali	A	ZA	yZA	iyZA	UT
Ara	A	Ar	Ara	Ara	a	ra	Ara	Ara	QF
ekatA	e	ek	eka	ekat	A	tA	atA	katA	QC
xIrGaSbAsa	x	xI	xIr	xIrG	a	sa	Asa	bAsa	NN
wyAga	w	wy	wyA	wyAg	a	ga	Aga	yAga	NN
karilena	k	ka	kar	kari	a	na	ena	lena	VM
wAhAo	w	wA	wAh	wAhA	o	Ao	hAo	AhAo	PRP
spaRta	s	sp	spa	spaR	a	ta	Rta	aRta	JJ
Suniwe	S	Su	Sun	Suni	e	we	iwe	niwe	NN
pAoyZA	p	pA	pAo	pAoy	A	ZA	yZA	oyZA	VM
gela	g	ge	gel	gela	a	la	ela	gela	VAUX

Ji	J	Ji	Ji	Ji	i	Ji	Ji	Ji	XC
pUrNa	p	pU	pUr	pUrN	a	Na	rNa	UrNa	JJ
sahAnuBUwira	s	sa	sah	sahA	a	ra	ira	wira	NN
sahiwa	s	sa	sah	sahi	a	wa	iwa	hiwa	PSP
prAyZa	p	pr	prA	prAy	a	Za	yZa	AyZa	RB
safge	s	sa	saf	safg	e	ge	fge	afge	XC
safgei	s	sa	saf	safg	i	ei	gei	fgei	RB
kahila	k	ka	kah	kahi	a	la	ila	hila	VM
