olo	o	ol	olo	olo	o	lo	olo	olo	NNP
xuti	x	xu	xut	xuti	i	ti	uti	xuti	QC
cakRe	c	ca	cak	cakR	e	Re	kRe	akRe	NN
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

acalA	a	ac	aca	acal	A	lA	alA	calA	JJ
kahila	k	ka	kah	kahi	a	la	ila	hila	NN
Ara	A	Ar	Ara	Ara	a	ra	Ara	Ara	CC
wumi	w	wu	wum	wumi	i	mi	umi	wumi	PRP

mqNAla	m	mq	mqN	mqNA	a	la	Ala	NAla	NN
balila	b	ba	bal	bali	a	la	ila	lila	VM
Amio	A	Am	Ami	Amio	o	io	mio	Amio	PRP
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

budZIke	b	bu	bud	budZ	e	ke	Ike	ZIke	NNP
gafgAyAwrA	g	ga	gaf	gafg	A	rA	wrA	AwrA	NNP
kariyZe	k	ka	kar	kari	e	Ze	yZe	iyZe	VM
Ami	A	Am	Ami	Ami	i	mi	Ami	Ami	PRP
pAzca-sikera	p	pA	pAz	pAzc	a	ra	era	kera	NN
harira-luta	h	ha	har	hari	a	ta	uta	luta	XC
xeba	x	xe	xeb	xeba	a	ba	eba	xeba	NNP
mAnawa	m	mA	mAn	mAna	a	wa	awa	nawa	NN
kare	k	ka	kar	kare	e	re	are	kare	VM
reKeci	r	re	reK	reKe	i	ci	eci	Keci	VAUX
ye	y	ye	ye	ye	e	ye	ye	ye	CC

acalA	a	ac	aca	acal	A	lA	alA	calA	JJ
mAWA	m	mA	mAW	mAWA	A	WA	AWA	mAWA	NN
nAdZiyZA	n	nA	nAd	nAdZ	A	ZA	yZA	iyZA	VM
kahila	k	ka	kah	kahi	a	la	ila	hila	JJ
biSbAsa	b	bi	biS	biSb	a	sa	Asa	bAsa	NN
hayZa	h	ha	hay	hayZ	a	Za	yZa	ayZa	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
mqNAlaxixi	m	mq	mqN	mqNA	i	xi	ixi	xixi	NN

wumi	w	wu	wum	wumi	i	mi	umi	wumi	PRP
saMsAre	s	sa	saM	saMs	e	re	Are	sAre	NN
kAke	k	kA	kAk	kAke	e	ke	Ake	kAke	WQ
ye	y	ye	ye	ye	e	ye	ye	ye	RP
xeKawe	x	xe	xeK	xeKa	e	we	awe	Kawe	VM
pAro	p	pA	pAr	pAro	o	ro	Aro	pAro	VAUX
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
wA	w	wA	wA	wA	A	wA	wA	wA	PRP
womAra	w	wo	wom	womA	a	ra	Ara	mAra	PRP
muKera	m	mu	muK	muKe	a	ra	era	Kera	NN
kaWA	k	ka	kaW	kaWA	A	WA	aWA	kaWA	NN
Sune	S	Su	Sun	Sune	e	ne	une	Sune	VM
kiCuwei	k	ki	kiC	kiCu	i	ei	wei	uwei	PRP
balabAra	b	ba	bal	bala	a	ra	Ara	bAra	VM
jo	j	jo	jo	jo	o	jo	jo	jo	NN
nei	n	ne	nei	nei	i	ei	nei	nei	VM

hayZawa	h	ha	hay	hayZ	a	wa	awa	Zawa	RB
ei	e	ei	ei	ei	i	ei	ei	ei	DEM
budZIkei	b	bu	bud	budZ	i	ei	kei	Ikei	NN
wumi	w	wu	wum	wumi	i	mi	umi	wumi	PRP
sabaceyZe	s	sa	sab	saba	e	Ze	yZe	eyZe	INTF
beSi	b	be	beS	beSi	i	Si	eSi	beSi	JJ
BAlabAsa	B	BA	BAl	BAla	a	sa	Asa	bAsa	NN

mqNAla	m	mq	mqN	mqNA	a	la	Ala	NAla	JJ
hAsimuKe	h	hA	hAs	hAsi	e	Ke	uKe	muKe	NN
kahila	k	ka	kah	kahi	a	la	ila	hila	NN
sabaceyZe	s	sa	sab	saba	e	Ze	yZe	eyZe	INTF
beSi	b	be	beS	beSi	i	Si	eSi	beSi	JJ
BAlabAsi	B	BA	BAl	BAla	i	si	Asi	bAsi	VM

wA	w	wA	wA	wA	A	wA	wA	wA	PRP
habe	h	ha	hab	habe	e	be	abe	habe	VM

baliyZA	b	ba	bal	bali	A	ZA	yZA	iyZA	UT
acalAra	a	ac	aca	acal	a	ra	Ara	lAra	JJ
gAla	g	gA	gAl	gAla	a	la	Ala	gAla	NN
tipiyZA	t	ti	tip	tipi	A	ZA	yZA	iyZA	VM
xiyZA	x	xi	xiy	xiyZ	A	ZA	yZA	iyZA	VAUX
kAje	k	kA	kAj	kAje	e	je	Aje	kAje	NN
caliyZA	c	ca	cal	cali	A	ZA	yZA	iyZA	VM
gela	g	ge	gel	gela	a	la	ela	gela	VAUX

yAi-yAi	y	yA	yAi	yAi-	i	Ai	yAi	-yAi	PRP
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
mqNAlera	m	mq	mqN	mqNA	a	ra	era	lera	NN
AbAra	A	Ab	AbA	AbAr	a	ra	Ara	bAra	RB
kiCuxina	k	ki	kiC	kiCu	a	na	ina	xina	NN
gadZAiyZA	g	ga	gad	gadZ	A	ZA	yZA	iyZA	VM
gela	g	ge	gel	gela	a	la	ela	gela	VAUX

ekaxina	e	ek	eka	ekax	a	na	ina	xina	NN
haTA	h	ha	haT	haTA	A	TA	aTA	haTA	RB
acalAra	a	ac	aca	acal	a	ra	Ara	lAra	JJ
coKe	c	co	coK	coKe	e	Ke	oKe	coKe	NN
padZila	p	pa	pad	padZ	a	la	ila	Zila	VM
yAbAra	y	yA	yAb	yAbA	a	ra	Ara	bAra	VAUX
xike	x	xi	xik	xike	e	ke	ike	xike	NST
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
muKe	m	mu	muK	muKe	e	Ke	uKe	muKe	NN
yawa	y	ya	yaw	yawa	a	wa	awa	yawa	INTF
wAdZA	w	wA	wAd	wAdZ	A	ZA	dZA	AdZA	JJ
kAjera	k	kA	kAj	kAje	a	ra	era	jera	NN
xike	x	xi	xik	xike	e	ke	ike	xike	NST
wawa	w	wa	waw	wawa	a	wa	awa	wawa	NN
nayZa	n	na	nay	nayZ	a	Za	yZa	ayZa	VM

sawyai	s	sa	saw	sawy	i	ai	yai	wyai	RB
caliyZA	c	ca	cal	cali	A	ZA	yZA	iyZA	VM
yAiwe	y	yA	yAi	yAiw	e	we	iwe	Aiwe	VAUX
se	s	se	se	se	e	se	se	se	PRP
yena	y	ye	yen	yena	a	na	ena	yena	RP
Tika	T	Ti	Tik	Tika	a	ka	ika	Tika	JJ
ewa	e	ew	ewa	ewa	a	wa	ewa	ewa	QF
usuka	u	us	usu	usuk	a	ka	uka	suka	NN
nayZa	n	na	nay	nayZ	a	Za	yZa	ayZa	VM

ewaxina	e	ew	ewa	ewax	a	na	ina	xina	NN
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
anwarAle	a	an	anw	anwa	e	le	Ale	rAle	NN
xAzdZAiyZA	x	xA	xAz	xAzd	A	ZA	yZA	iyZA	VM
pqWibIke	p	pq	pqW	pqWi	e	ke	Ike	bIke	NN
se	s	se	se	se	e	se	se	se	PRP
yeBAbe	y	ye	yeB	yeBA	e	be	Abe	BAbe	RB
ciniyZA	c	ci	cin	cini	A	ZA	yZA	iyZA	VM
laiweCila	l	la	lai	laiw	a	la	ila	Cila	VAUX
eKana	e	eK	eKa	eKan	a	na	ana	Kana	PRP
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
AbaraNera	A	Ab	Aba	Abar	a	ra	era	Nera	NN
bAhire	b	bA	bAh	bAhi	e	re	ire	hire	NN
AsiyZA	A	As	Asi	Asiy	A	ZA	yZA	iyZA	VM
pqWibIra	p	pq	pqW	pqWi	a	ra	Ira	bIra	NN
se	s	se	se	se	e	se	se	se	DEM
cehArA	c	ce	ceh	cehA	A	rA	ArA	hArA	NN
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
coKe	c	co	coK	coKe	e	Ke	oKe	coKe	NN
yena	y	ye	yen	yena	a	na	ena	yena	RP
Ara	A	Ar	Ara	Ara	a	ra	Ara	Ara	RB
rahila	r	ra	rah	rahi	a	la	ila	hila	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

e	e	e	e	e	e	e	e	e	DEM
bAtiwe	b	bA	bAt	bAti	e	we	iwe	tiwe	NN
pA	p	pA	pA	pA	A	pA	pA	pA	NN
xiyZA	x	xi	xiy	xiyZ	A	ZA	yZA	iyZA	VM
paryanwa	p	pa	par	pary	a	wa	nwa	anwa	PSP
yaKanai	y	ya	yaK	yaKa	i	ai	nai	anai	NN
wAhAke	w	wA	wAh	wAhA	e	ke	Ake	hAke	PRP
sbAmIra	s	sb	sbA	sbAm	a	ra	Ira	mIra	NN
safge	s	sa	saf	safg	e	ge	fge	afge	NST
kona-ekatA	k	ko	kon	kona	A	tA	atA	katA	QF
hAsi-wAmASA	h	hA	hAs	hAsi	A	SA	ASA	mASA	NN
kariwe	k	ka	kar	kari	e	we	iwe	riwe	VM
xeKiyZACe	x	xe	xeK	xeKi	e	Ce	ACe	ZACe	VM
waKanai	w	wa	waK	waKa	i	ai	nai	anai	PRP
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
bukera	b	bu	buk	buke	a	ra	era	kera	NN
maXye	m	ma	maX	maXy	e	ye	Xye	aXye	NST
CAz	C	CA	CAz	CAz	z	Az	CAz	CAz	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
uTiyZACe	u	uT	uTi	uTiy	e	Ce	ACe	ZACe	VAUX
kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
eKana	e	eK	eKa	eKan	a	na	ana	Kana	PRP
mAJe	m	mA	mAJ	mAJe	e	Je	AJe	mAJe	NST
mAJe	m	mA	mAJ	mAJe	e	Je	AJe	mAJe	RDP
yena	y	ye	yen	yena	a	na	ena	yena	RP
suca	s	su	suc	suca	a	ca	uca	suca	JJ
Putiwe	P	Pu	Put	Puti	e	we	iwe	tiwe	NN
lAgila	l	lA	lAg	lAgi	a	la	ila	gila	VM

e-saba	e	e-	e-s	e-sa	a	ba	aba	saba	PRP
kiCui	k	ki	kiC	kiCu	i	ui	Cui	iCui	PRP
nayZa	n	na	nay	nayZ	a	Za	yZa	ayZa	VM
ihAra	i	ih	ihA	ihAr	a	ra	Ara	hAra	PRP
maXye	m	ma	maX	maXy	e	ye	Xye	aXye	NST
yaWArWa	y	ya	yaW	yaWA	a	Wa	rWa	ArWa	JJ
parihAsa	p	pa	par	pari	a	sa	Asa	hAsa	NN
Binna	B	Bi	Bin	Binn	a	na	nna	inna	JJ
Ara	A	Ar	Ara	Ara	a	ra	Ara	Ara	CC
kiCui	k	ki	kiC	kiCu	i	ui	Cui	iCui	PRP
nAi	n	nA	nAi	nAi	i	Ai	nAi	nAi	VM
mana	m	ma	man	mana	a	na	ana	mana	NN
KArApa	K	KA	KAr	KArA	a	pa	Apa	rApa	JJ
karibAra	k	ka	kar	kari	a	ra	Ara	bAra	VM
kona	k	ko	kon	kona	a	na	ona	kona	QF
hewu	h	he	hew	hewu	u	wu	ewu	hewu	NN
nAi	n	nA	nAi	nAi	i	Ai	nAi	nAi	VM
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
mana	m	ma	man	mana	a	na	ana	mana	NN
badZa	b	ba	bad	badZ	a	Za	dZa	adZa	JJ
aSuci	a	aS	aSu	aSuc	i	ci	uci	Suci	NN
emani	e	em	ema	eman	i	ni	ani	mani	PRP
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
ApanAke	A	Ap	Apa	Apan	e	ke	Ake	nAke	PRP
se	s	se	se	se	e	se	se	se	PRP
yawai	y	ya	yaw	yawa	i	ai	wai	awai	PRP
SAsana	S	SA	SAs	SAsa	a	na	ana	sana	NN
karibAra	k	ka	kar	kari	a	ra	Ara	bAra	VM
ceRtA	c	ce	ceR	ceRt	A	tA	RtA	eRtA	NN
kare	k	ka	kar	kare	e	re	are	kare	VM
wawai	w	wa	waw	wawa	i	ai	wai	awai	PRP
koWA	k	ko	koW	koWA	A	WA	oWA	koWA	NN
haiwe	h	ha	hai	haiw	e	we	iwe	aiwe	PSP
saMSayZera	s	sa	saM	saMS	a	ra	era	Zera	NN
biparIwa	b	bi	bip	bipa	a	wa	Iwa	rIwa	JJ
warka	w	wa	war	wark	a	ka	rka	arka	NN
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
hqxayZera	h	hq	hqx	hqxa	a	ra	era	Zera	NN
maXye	m	ma	maX	maXy	e	ye	Xye	aXye	NST
anicCA-sawwbeo	a	an	ani	anic	o	eo	beo	wbeo	JJ
bAraMbAra	b	bA	bAr	bAra	a	ra	Ara	bAra	NN
muKa	m	mu	muK	muKa	a	Ka	uKa	muKa	NN
wuliyZA	w	wu	wul	wuli	A	ZA	yZA	iyZA	VM
wAhAke	w	wA	wAh	wAhA	e	ke	Ake	hAke	PRP
ByAfacAiwe	B	By	ByA	ByAf	e	we	iwe	Aiwe	VM
WAke	W	WA	WAk	WAke	e	ke	Ake	WAke	VAUX

mahimera	m	ma	mah	mahi	a	ra	era	mera	NN
sbABAbika	s	sb	sbA	sbAB	a	ka	ika	bika	JJ
gAmBIrya	g	gA	gAm	gAmB	a	ya	rya	Irya	NN
eiKAne	e	ei	eiK	eiKA	e	ne	Ane	KAne	PRP
yena	y	ye	yen	yena	a	na	ena	yena	RP
awiSayZa	a	aw	awi	awiS	a	Za	yZa	ayZa	JJ
bAdZAbAdZi	b	bA	bAd	bAdZ	i	Zi	dZi	AdZi	NN
baliyZA	b	ba	bal	bali	A	ZA	yZA	iyZA	UT
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
mane	m	ma	man	mane	e	ne	ane	mane	NN
hayZa	h	ha	hay	hayZ	a	Za	yZa	ayZa	VM

se	s	se	se	se	e	se	se	se	PRP
ei	e	ei	ei	ei	i	ei	ei	ei	DEM
baliyZA	b	ba	bal	bali	A	ZA	yZA	iyZA	UT
biwarka	b	bi	biw	biwa	a	ka	rka	arka	NN
kariwe	k	ka	kar	kari	e	we	iwe	riwe	VM
WAke	W	WA	WAk	WAke	e	ke	Ake	WAke	VAUX
Biware	B	Bi	Biw	Biwa	e	re	are	ware	VAUX
yaxi	y	ya	yax	yaxi	i	xi	axi	yaxi	CC
kiCui	k	ki	kiC	kiCu	i	ui	Cui	iCui	PRP
nAi	n	nA	nAi	nAi	i	Ai	nAi	nAi	VM
wabe	w	wa	wab	wabe	e	be	abe	wabe	CC
parihAsera	p	pa	par	pari	a	ra	era	sera	NN
jabAba	j	ja	jab	jabA	a	ba	Aba	bAba	NN
parihAsa	p	pa	par	pari	a	sa	Asa	hAsa	NN
xiyZA	x	xi	xiy	xiyZ	A	ZA	yZA	iyZA	PSP
kariwei	k	ka	kar	kari	i	ei	wei	iwei	VM
bA	b	bA	bA	bA	A	bA	bA	bA	CC
xoRa	x	xo	xoR	xoRa	a	Ra	oRa	xoRa	NN
ki	k	ki	ki	ki	i	ki	ki	ki	WQ

ye	y	ye	ye	ye	e	ye	ye	ye	DEM
wAmASA	w	wA	wAm	wAmA	A	SA	ASA	mASA	JJ
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
uwwara	u	uw	uww	uwwa	a	ra	ara	wara	NN
xiwe	x	xi	xiw	xiwe	e	we	iwe	xiwe	VM
pAre	p	pA	pAr	pAre	e	re	Are	pAre	VAUX
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
se	s	se	se	se	e	se	se	se	PRP
wa	w	wa	wa	wa	a	wa	wa	wa	NN
anwawaH	a	an	anw	anwa	H	aH	waH	awaH	RB
hAsimuKe	h	hA	hAs	hAsi	e	Ke	uKe	muKe	NN
setA	s	se	set	setA	A	tA	etA	setA	PRP
upaBoga	u	up	upa	upaB	a	ga	oga	Boga	NN
kariweo	k	ka	kar	kari	o	eo	weo	iweo	VM
pAre	p	pA	pAr	pAre	e	re	Are	pAre	VAUX

aWaca	a	aW	aWa	aWac	a	ca	aca	Waca	CC
se	s	se	se	se	e	se	se	se	PRP
yena	y	ye	yen	yena	a	na	ena	yena	RP
spaRta	s	sp	spa	spaR	a	ta	Rta	aRta	JJ
xeKiwe	x	xe	xeK	xeKi	e	we	iwe	Kiwe	VM
pAyZa	p	pA	pAy	pAyZ	a	Za	yZa	AyZa	VAUX
mqNAlera	m	mq	mqN	mqNA	a	ra	era	lera	NN
rahasyAlApera	r	ra	rah	raha	a	ra	era	pera	NN
sUwrapAwei	s	sU	sUw	sUwr	i	ei	wei	Awei	NN
mahima	m	ma	mah	mahi	a	ma	ima	hima	JJ
lajjiwamuKe	l	la	laj	lajj	e	Ke	uKe	muKe	NN
konamawe	k	ko	kon	kona	e	we	awe	mawe	RDP
wAdZAwAdZi	w	wA	wAd	wAdZ	i	Zi	dZi	AdZi	RB
anyawra	a	an	any	anya	a	ra	wra	awra	JJ
palAiyZA	p	pa	pal	palA	A	ZA	yZA	iyZA	NN
bAzce	b	bA	bAz	bAzc	e	ce	zce	Azce	VM

wAi	w	wA	wAi	wAi	i	Ai	wAi	wAi	CC
koWAyZa	k	ko	koW	koWA	a	Za	yZa	AyZa	WQ
ki	k	ki	ki	ki	i	ki	ki	ki	WQ
ekatA	e	ek	eka	ekat	A	tA	atA	katA	QC
yena	y	ye	yen	yena	a	na	ena	yena	RP
pracCanna	p	pr	pra	prac	a	na	nna	anna	JJ
anyAyZa	a	an	any	anyA	a	Za	yZa	AyZa	NN
rahiyZACe	r	ra	rah	rahi	e	Ce	ACe	ZACe	VM
AjakAla	A	Aj	Aja	Ajak	a	la	Ala	kAla	NN
e	e	e	e	e	e	e	e	e	DEM
cinwA	c	ci	cin	cinw	A	wA	nwA	inwA	NN
konamawei	k	ko	kon	kona	i	ei	wei	awei	WQ
se	s	se	se	se	e	se	se	se	PRP
mana	m	ma	man	mana	a	na	ana	mana	NN
haiwe	h	ha	hai	haiw	e	we	iwe	aiwe	PSP
sampUrNa	s	sa	sam	samp	a	Na	rNa	UrNa	JJ
wAdZAiwe	w	wA	wAd	wAdZ	e	we	iwe	Aiwe	VM
pAre	p	pA	pAr	pAre	e	re	Are	pAre	VAUX
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

mqNAlera	m	mq	mqN	mqNA	a	ra	era	lera	NN
safge	s	sa	saf	safg	e	ge	fge	afge	NST
ekawra	e	ek	eka	ekaw	a	ra	wra	awra	JJ
kAjakarma	k	kA	kAj	kAja	a	ma	rma	arma	NN
kariwe	k	ka	kar	kari	e	we	iwe	riwe	VM
kariweo	k	ka	kar	kari	o	eo	weo	iweo	VM
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
eka	e	ek	eka	eka	a	ka	eka	eka	QC
Sa’bAra	S	Sa	Sa’	Sa’b	a	ra	Ara	bAra	NN
mane	m	ma	man	mane	e	ne	ane	mane	NN
hayZa	h	ha	hay	hayZ	a	Za	yZa	ayZa	VM
se	s	se	se	se	e	se	se	se	PRP
nije	n	ni	nij	nije	e	je	ije	nije	PRP
meyZemAnuRa	m	me	mey	meyZ	a	Ra	uRa	nuRa	NN
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
yaKana	y	ya	yaK	yaKa	a	na	ana	Kana	PRP
bukera	b	bu	buk	buke	a	ra	era	kera	NN
maXye	m	ma	maX	maXy	e	ye	Xye	aXye	NST
ekatA	e	ek	eka	ekat	A	tA	atA	katA	QC
IrRAra	I	Ir	IrR	IrRA	a	ra	Ara	RAra	NN
bexanA	b	be	bex	bexa	A	nA	anA	xanA	NN
bahana	b	ba	bah	baha	a	na	ana	hana	NN
kariwe	k	ka	kar	kari	e	we	iwe	riwe	VM
WAkiyZAo	W	WA	WAk	WAki	o	Ao	ZAo	yZAo	VAUX
ihAke	i	ih	ihA	ihAk	e	ke	Ake	hAke	PRP
konamawe	k	ko	kon	kona	e	we	awe	mawe	RDP
CAdZiyZA	C	CA	CAd	CAdZ	A	ZA	yZA	iyZA	PSP
xiwe	x	xi	xiw	xiwe	e	we	iwe	xiwe	VM
pAriweCe	p	pA	pAr	pAri	e	Ce	eCe	weCe	VAUX
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
ekawra	e	ek	eka	ekaw	a	ra	wra	awra	RB
ewakAla	e	ew	ewa	ewak	a	la	Ala	kAla	NN
Gara	G	Ga	Gar	Gara	a	ra	ara	Gara	NN
kariyZAo	k	ka	kar	kari	o	Ao	ZAo	yZAo	VM
ki	k	ki	ki	ki	i	ki	ki	ki	WQ
kona	k	ko	kon	kona	a	na	ona	kona	QF
puruRamAnuRe	p	pu	pur	puru	e	Re	uRe	nuRe	NN
e	e	e	e	e	e	e	e	e	DEM
meyZeke	m	me	mey	meyZ	e	ke	eke	Zeke	NN
BAla	B	BA	BAl	BAla	a	la	Ala	BAla	JJ
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
bAsiyZA	b	bA	bAs	bAsi	A	ZA	yZA	iyZA	VM
WAkiwe	W	WA	WAk	WAki	e	we	iwe	kiwe	VM
pAre	p	pA	pAr	pAre	e	re	Are	pAre	VAUX

mqNAla	m	mq	mqN	mqNA	a	la	Ala	NAla	NN
Asilei	A	As	Asi	Asil	i	ei	lei	ilei	VM
ye	y	ye	ye	ye	e	ye	ye	ye	DEM
udZe	u	ud	udZ	udZe	e	Ze	dZe	udZe	NN
bAmuna	b	bA	bAm	bAmu	a	na	una	muna	NN
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
rAnnAGarera	r	rA	rAn	rAnn	a	ra	era	rera	NN
xAyZa	x	xA	xAy	xAyZ	a	Za	yZa	AyZa	NN
haiwe	h	ha	hai	haiw	e	we	iwe	aiwe	PSP
mukwi	m	mu	muk	mukw	i	wi	kwi	ukwi	NN
pAiyZA	p	pA	pAi	pAiy	A	ZA	yZA	iyZA	VM
bAzciwa	b	bA	bAz	bAzc	a	wa	iwa	ciwa	JJ
e	e	e	e	e	e	e	e	e	DEM
kaWA	k	ka	kaW	kaWA	A	WA	aWA	kaWA	NN
acalA	a	ac	aca	acal	A	lA	alA	calA	JJ
jAniwa	j	jA	jAn	jAni	a	wa	iwa	niwa	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

ebAreo	e	eb	ebA	ebAr	o	eo	reo	Areo	NN
se	s	se	se	se	e	se	se	se	DEM
Cuti	C	Cu	Cut	Cuti	i	ti	uti	Cuti	NN
pAiyZA	p	pA	pAi	pAiy	A	ZA	yZA	iyZA	VM
GuriyZA	G	Gu	Gur	Guri	A	ZA	yZA	iyZA	VM
bedZAiweCila	b	be	bed	bedZ	a	la	ila	Cila	VAUX

kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
acalA	a	ac	aca	acal	A	lA	alA	calA	NN
kebalai	k	ke	keb	keba	i	ai	lai	alai	RB
lakRya	l	la	lak	lakR	a	ya	Rya	kRya	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
xeKiwe	x	xe	xeK	xeKi	e	we	iwe	Kiwe	VM
lAgila	l	lA	lAg	lAgi	a	la	ila	gila	VAUX
mqnAla	m	mq	mqn	mqnA	a	la	Ala	nAla	NN
nijera	n	ni	nij	nije	a	ra	era	jera	PRP
hAwe	h	hA	hAw	hAwe	e	we	Awe	hAwe	NN
rAzXiyZA	r	rA	rAz	rAzX	A	ZA	yZA	iyZA	VM
mahimake	m	ma	mah	mahi	e	ke	ake	make	NN
KAoyZAiwe	K	KA	KAo	KAoy	e	we	iwe	Aiwe	VM
yena	y	ye	yen	yena	a	na	ena	yena	RP
prANa	p	pr	prA	prAN	a	Na	ANa	rANa	NN
xiyZA	x	xi	xiy	xiyZ	A	ZA	yZA	iyZA	PSP
BAlabAse	B	BA	BAl	BAla	e	se	Ase	bAse	VM

Aja	A	Aj	Aja	Aja	a	ja	Aja	Aja	NN
sakAle	s	sa	sak	sakA	e	le	Ale	kAle	NN
se	s	se	se	se	e	se	se	se	PRP
haTA	h	ha	haT	haTA	A	TA	aTA	haTA	RB
baliyZA	b	ba	bal	bali	A	ZA	yZA	iyZA	UT
basila	b	ba	bas	basi	a	la	ila	sila	VM
mqNAlaxixi	m	mq	mqN	mqNA	i	xi	ixi	xixi	NN
Aja	A	Aj	Aja	Aja	a	ja	Aja	Aja	NN
womAra	w	wo	wom	womA	a	ra	Ara	mAra	PRP
Cuti	C	Cu	Cut	Cuti	i	ti	uti	Cuti	NN

mqNAla	m	mq	mqN	mqNA	a	la	Ala	NAla	NN
buJiwe	b	bu	buJ	buJi	e	we	iwe	Jiwe	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
pAriyZA	p	pA	pAr	pAri	A	ZA	yZA	iyZA	VM
kahila	k	ka	kah	kahi	a	la	ila	hila	NN
kisera	k	ki	kis	kise	a	ra	era	sera	WQ
BAi	B	BA	BAi	BAi	i	Ai	BAi	BAi	NN
sejaxi	s	se	sej	seja	i	xi	axi	jaxi	CC

acalA	a	ac	aca	acal	A	lA	alA	calA	JJ
kahila	k	ka	kah	kahi	a	la	ila	hila	NN
rAnnAra	r	rA	rAn	rAnn	a	ra	Ara	nAra	NN

Aja	A	Aj	Aja	Aja	a	ja	Aja	Aja	NN
Amii	A	Am	Ami	Amii	i	ii	mii	Amii	PRP
rAzXaba	r	rA	rAz	rAzX	a	ba	aba	Xaba	NN

mqNAla	m	mq	mqN	mqNA	a	la	Ala	NAla	NN
abAka	a	ab	abA	abAk	a	ka	Aka	bAka	JJ
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
balila	b	ba	bal	bali	a	la	ila	lila	VAUX
podZA	p	po	pod	podZ	A	ZA	dZA	odZA	JJ
kapAla	k	ka	kap	kapA	a	la	Ala	pAla	NN

wumi	w	wu	wum	wumi	i	mi	umi	wumi	PRP
AbAra	A	Ab	AbA	AbAr	a	ra	Ara	bAra	RB
rAzXabe	r	rA	rAz	rAzX	e	be	abe	Xabe	NN
ki	k	ki	ki	ki	i	ki	ki	ki	WQ

acalA	a	ac	aca	acal	A	lA	alA	calA	JJ
mAWA	m	mA	mAW	mAWA	A	WA	AWA	mAWA	NN
nAdZiyZA	n	nA	nAd	nAdZ	A	ZA	yZA	iyZA	VM
kahila	k	ka	kah	kahi	a	la	ila	hila	JJ
bAH	b	bA	bAH	bAH	H	AH	bAH	bAH	NN
Ami	A	Am	Ami	Ami	i	mi	Ami	Ami	PRP
buJi	b	bu	buJ	buJi	i	Ji	uJi	buJi	RP
jAnine	j	jA	jAn	jAni	e	ne	ine	nine	VM

bAdZiwe	b	bA	bAd	bAdZ	e	we	iwe	Ziwe	NN
Ami	A	Am	Ami	Ami	i	mi	Ami	Ami	PRP
wa	w	wa	wa	wa	a	wa	wa	wa	JJ
kawaxina	k	ka	kaw	kawa	a	na	ina	xina	NN
rezXeCi	r	re	rez	rezX	i	Ci	eCi	XeCi	VM

se	s	se	se	se	e	se	se	se	PRP
habe	h	ha	hab	habe	e	be	abe	habe	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
mqNAlaxi	m	mq	mqN	mqNA	i	xi	axi	laxi	NN
Aja	A	Aj	Aja	Aja	a	ja	Aja	Aja	NN
Ami	A	Am	Ami	Ami	i	mi	Ami	Ami	PRP
rAzXabai	r	rA	rAz	rAzX	i	ai	bai	abai	NN

wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
Agraha	A	Ag	Agr	Agra	a	ha	aha	raha	NN
xeKiyZA	x	xe	xeK	xeKi	A	ZA	yZA	iyZA	VM
mqNAla	m	mq	mqN	mqNA	a	la	Ala	NAla	NN
haTA	h	ha	haT	haTA	A	TA	aTA	haTA	RB
