jalapaWe	j	ja	jal	jala	e	We	aWe	paWe	NN
ei	e	ei	ei	ei	i	ei	ei	ei	DEM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

sawyi	s	sa	saw	sawy	i	yi	wyi	awyi	RB
bolo	b	bo	bol	bolo	o	lo	olo	bolo	NN

dAkwAra	d	dA	dAk	dAkw	a	ra	Ara	wAra	NN
GAdZa	G	GA	GAd	GAdZ	a	Za	dZa	AdZa	NN
PirAiyZA	P	Pi	Pir	PirA	A	ZA	yZA	iyZA	VM
niruwware	n	ni	nir	niru	e	re	are	ware	JJ
xAzdZa	x	xA	xAz	xAzd	a	Za	dZa	zdZa	NN
tAniyZA	t	tA	tAn	tAni	A	ZA	yZA	iyZA	VM
caliwe	c	ca	cal	cali	e	we	iwe	liwe	NN
lAgilena	l	lA	lAg	lAgi	a	na	ena	lena	VM
kiCui	k	ki	kiC	kiCu	i	ui	Cui	iCui	PRP
balilena	b	ba	bal	bali	a	na	ena	lena	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
xike	x	xi	xik	xike	e	ke	ike	xike	NST
ekabAra	e	ek	eka	ekab	a	ra	Ara	bAra	NN
cAo	c	cA	cAo	cAo	o	Ao	cAo	cAo	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
xAxA	x	xA	xAx	xAxA	A	xA	AxA	xAxA	NN

dAkwAra	d	dA	dAk	dAkw	a	ra	Ara	wAra	NN
muKa	m	mu	muK	muKa	a	Ka	uKa	muKa	NN
PirAiyZA	P	Pi	Pir	PirA	A	ZA	yZA	iyZA	VM
cAhiwei	c	cA	cAh	cAhi	i	ei	wei	iwei	NN
BArawIra	B	BA	BAr	BAra	a	ra	Ira	wIra	NNP
xui	x	xu	xui	xui	i	ui	xui	xui	QC
Tozta	T	To	Toz	Tozt	a	ta	zta	ozta	NN
WaraWara	W	Wa	War	Wara	a	ra	ara	Wara	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
kAzpiwe	k	kA	kAz	kAzp	e	we	iwe	piwe	VM
lAgila	l	lA	lAg	lAgi	a	la	ila	gila	VAUX
kahila	k	ka	kah	kahi	a	la	ila	hila	JJ
mAnuRa	m	mA	mAn	mAnu	a	Ra	uRa	nuRa	NN
hayZe	h	ha	hay	hayZ	e	Ze	yZe	ayZe	VM
manuRya-janmera	m	ma	man	manu	a	ra	era	mera	NN
koWAo	k	ko	koW	koWA	o	Ao	WAo	oWAo	PRP
kona	k	ko	kon	kona	a	na	ona	kona	QF
bAlAi	b	bA	bAl	bAlA	i	Ai	lAi	AlAi	NN
nei	n	ne	nei	nei	i	ei	nei	nei	VM
emana	e	em	ema	eman	a	na	ana	mana	PRP
ki	k	ki	ki	ki	i	ki	ki	ki	RP
kare	k	ka	kar	kare	e	re	are	kare	RP
hayZa	h	ha	hay	hayZ	a	Za	yZa	ayZa	VM
xAxA	x	xA	xAx	xAxA	A	xA	AxA	xAxA	NN

ei	e	ei	ei	ei	i	ei	ei	ei	DEM
baliyZA	b	ba	bal	bali	A	ZA	yZA	iyZA	UT
se	s	se	se	se	e	se	se	se	PRP
xAzwa	x	xA	xAz	xAzw	a	wa	zwa	Azwa	NN
xiyZA	x	xi	xiy	xiyZ	A	ZA	yZA	iyZA	PSP
jora	j	jo	jor	jora	a	ra	ora	jora	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
oRTAXarera	o	oR	oRT	oRTA	a	ra	era	rera	NN
kampana	k	ka	kam	kamp	a	na	ana	pana	NN
nibAraNa	n	ni	nib	nibA	a	Na	aNa	raNa	NN
karila	k	ka	kar	kari	a	la	ila	rila	VM
kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
xui	x	xu	xui	xui	i	ui	xui	xui	QC
coKera	c	co	coK	coKe	a	ra	era	Kera	NN
koNa	k	ko	koN	koNa	a	Na	oNa	koNa	JJ
bAhiyZA	b	bA	bAh	bAhi	A	ZA	yZA	iyZA	NN
JaraJara	J	Ja	Jar	Jara	a	ra	ara	Jara	JJ
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
aSru	a	aS	aSr	aSru	u	ru	Sru	aSru	NN
gadZAiyZA	g	ga	gad	gadZ	A	ZA	yZA	iyZA	VM
padZila	p	pa	pad	padZ	a	la	ila	Zila	VAUX

dAkwAra	d	dA	dAk	dAkw	a	ra	Ara	wAra	XC
sAyZa	s	sA	sAy	sAyZ	a	Za	yZa	AyZa	NN
xilena	x	xi	xil	xile	a	na	ena	lena	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
prawibAxa	p	pr	pra	praw	a	xa	Axa	bAxa	NN
karilena	k	ka	kar	kari	a	na	ena	lena	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
sAnwbanAra	s	sA	sAn	sAnw	a	ra	Ara	nAra	NN
ekati	e	ek	eka	ekat	i	ti	ati	kati	QC
bAkyao	b	bA	bAk	bAky	o	ao	yao	kyao	NN
wAzhAra	w	wA	wAz	wAzh	a	ra	Ara	hAra	PRP
muKa	m	mu	muK	muKa	a	Ka	uKa	muKa	NN
xiyZA	x	xi	xiy	xiyZ	A	ZA	yZA	iyZA	PSP
bAhira	b	bA	bAh	bAhi	a	ra	ira	hira	NN
haila	h	ha	hai	hail	a	la	ila	aila	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

kebala	k	ke	keb	keba	a	la	ala	bala	RB
palakera	p	pa	pal	pala	a	ra	era	kera	NN
janya	j	ja	jan	jany	a	ya	nya	anya	PSP
yena	y	ye	yen	yena	a	na	ena	yena	RP
mane	m	ma	man	mane	e	ne	ane	mane	NN
haila	h	ha	hai	hail	a	la	ila	aila	VM
wAzhAra	w	wA	wAz	wAzh	a	ra	Ara	hAra	PRP
surmAtAnA	s	su	sur	surm	A	nA	AnA	tAnA	JJ
coKera	c	co	coK	coKe	a	ra	era	Kera	NN
xIpwi	x	xI	xIp	xIpw	i	wi	pwi	Ipwi	NN
IRa	I	IR	IRa	IRa	a	Ra	IRa	IRa	INTF
swimiwa	s	sw	swi	swim	a	wa	iwa	miwa	JJ
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
Asila	A	As	Asi	Asil	a	la	ila	sila	VAUX

irAbawIra	i	ir	irA	irAb	a	ra	Ira	wIra	NNP
ei	e	ei	ei	ei	i	ei	ei	ei	DEM
kRuxra	k	kR	kRu	kRux	a	ra	xra	uxra	JJ
SAKAnaxI	S	SA	SAK	SAKA	I	xI	axI	naxI	NN
agaBIra	a	ag	aga	agaB	a	ra	Ira	BIra	JJ
o	o	o	o	o	o	o	o	o	CC
apraSaswa	a	ap	apr	apra	a	wa	swa	aswa	JJ
baliyZA	b	ba	bal	bali	A	ZA	yZA	iyZA	UT
stImAra	s	st	stI	stIm	a	ra	Ara	mAra	NN
bA	b	bA	bA	bA	A	bA	bA	bA	CC
badZa	b	ba	bad	badZ	a	Za	dZa	adZa	JJ
nOkA	n	nO	nOk	nOkA	A	kA	OkA	nOkA	NN
sacarAcara	s	sa	sac	saca	a	ra	ara	cara	NN
caliwa	c	ca	cal	cali	a	wa	iwa	liwa	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

jelexera	j	je	jel	jele	a	ra	era	xera	NNP
mACa	m	mA	mAC	mACa	a	Ca	ACa	mACa	NN
XarAra	X	Xa	Xar	XarA	a	ra	Ara	rAra	VM
pAnasi	p	pA	pAn	pAna	i	si	asi	nasi	NN
kinArAyZa	k	ki	kin	kinA	a	Za	yZa	AyZa	NN
bAzXA	b	bA	bAz	bAzX	A	XA	zXA	AzXA	VM
mAJe	m	mA	mAJ	mAJe	e	Je	AJe	mAJe	NST
mAJe	m	mA	mAJ	mAJe	e	Je	AJe	mAJe	RDP
xeKA	x	xe	xeK	xeKA	A	KA	eKA	xeKA	VM
gela	g	ge	gel	gela	a	la	ela	gela	VAUX
kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
lokajana	l	lo	lok	loka	a	na	ana	jana	NN
keha	k	ke	keh	keha	a	ha	eha	keha	NN
Cila	C	Ci	Cil	Cila	a	la	ila	Cila	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

mAWAra	m	mA	mAW	mAWA	a	ra	Ara	WAra	NN
upare	u	up	upa	upar	e	re	are	pare	NST
wArA	w	wA	wAr	wArA	A	rA	ArA	wArA	PRP
xeKA	x	xe	xeK	xeKA	A	KA	eKA	xeKA	VM
xiyZACe	x	xi	xiy	xiyZ	e	Ce	ACe	ZACe	VAUX
naxIra	n	na	nax	naxI	a	ra	Ira	xIra	NN
jala	j	ja	jal	jala	a	la	ala	jala	NN
kAlo	k	kA	kAl	kAlo	o	lo	Alo	kAlo	JJ
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
uTiyZACe	u	uT	uTi	uTiy	e	Ce	ACe	ZACe	VAUX
nirjana	n	ni	nir	nirj	a	na	ana	jana	NN
o	o	o	o	o	o	o	o	o	CC
paripUrNa	p	pa	par	pari	a	Na	rNa	UrNa	JJ
niswabXawAra	n	ni	nis	nisw	a	ra	Ara	wAra	NN
maXye	m	ma	maX	maXy	e	ye	Xye	aXye	NST
dAkwArera	d	dA	dAk	dAkw	a	ra	era	rera	NN
sawarkacAliwa	s	sa	saw	sawa	a	wa	iwa	liwa	JJ
xAzdZera	x	xA	xAz	xAzd	a	ra	era	Zera	NN
sAmAnya	s	sA	sAm	sAmA	a	ya	nya	Anya	QF
ekatuKAni	e	ek	eka	ekat	i	ni	Ani	KAni	QC
Sabxa	S	Sa	Sab	Sabx	a	xa	bxa	abxa	NN
Binna	B	Bi	Bin	Binn	a	na	nna	inna	JJ
Ara	A	Ar	Ara	Ara	a	ra	Ara	Ara	CC
kona	k	ko	kon	kona	a	na	ona	kona	QF
Sabxa	S	Sa	Sab	Sabx	a	xa	bxa	abxa	NN
koWAo	k	ko	koW	koWA	o	Ao	WAo	oWAo	PRP
Cila	C	Ci	Cil	Cila	a	la	ila	Cila	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

uBayZa	u	uB	uBa	uBay	a	Za	yZa	ayZa	JJ
wIrera	w	wI	wIr	wIre	a	ra	era	rera	NN
bqkRaSreNI	b	bq	bqk	bqkR	I	NI	eNI	reNI	NN
yena	y	ye	yen	yena	a	na	ena	yena	RP
sammuKe	s	sa	sam	samm	e	Ke	uKe	muKe	NST
eka	e	ek	eka	eka	a	ka	eka	eka	QC
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
miSiyZACe	m	mi	miS	miSi	e	Ce	ACe	ZACe	NN

wAhArai	w	wA	wAh	wAhA	i	ai	rai	Arai	PRP
Ganabinyaswa	G	Ga	Gan	Gana	a	wa	swa	aswa	JJ
SAKA-pallabera	S	SA	SAK	SAKA	a	ra	era	bera	NN
anXakAra-aByanware	a	an	anX	anXa	e	re	are	ware	NN
sajala	s	sa	saj	saja	a	la	ala	jala	JJ
xqRti	x	xq	xqR	xqRt	i	ti	Rti	qRti	NN
nibaxXa	n	ni	nib	niba	a	Xa	xXa	axXa	JJ
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	NNP
nIrabe	n	nI	nIr	nIra	e	be	abe	rabe	RB
sWira	s	sW	sWi	sWir	a	ra	ira	Wira	JJ
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
basiyZA	b	ba	bas	basi	A	ZA	yZA	iyZA	VM
Cila	C	Ci	Cil	Cila	a	la	ila	Cila	VAUX

wAhAxera	w	wA	wAh	wAhA	a	ra	era	xera	PRP
SAmpAna	S	SA	SAm	SAmp	a	na	Ana	pAna	NN
ye	y	ye	ye	ye	e	ye	ye	ye	DEM
kon‌	k	ko	kon	kon‌	‌	n‌	on‌	kon‌	QF
TikAnAyZa	T	Ti	Tik	TikA	a	Za	yZa	AyZa	NN
caliyZACila	c	ca	cal	cali	a	la	ila	Cila	VM
BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	NNP
jAniwa	j	jA	jAn	jAni	a	wa	iwa	niwa	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
jAnibAra	j	jA	jAn	jAni	a	ra	Ara	bAra	VM
mawa	m	ma	maw	mawa	a	wa	awa	mawa	PSP
usuka	u	us	usu	usuk	a	ka	uka	suka	JJ
sacewana	s	sa	sac	sace	a	na	ana	wana	JJ
manera	m	ma	man	mane	a	ra	era	nera	NN
abasWAo	a	ab	aba	abas	o	Ao	WAo	sWAo	NN
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
Cila	C	Ci	Cil	Cila	a	la	ila	Cila	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
sahasA	s	sa	sah	saha	A	sA	asA	hasA	JJ
prakANda	p	pr	pra	prak	a	da	Nda	ANda	NN
ekatA	e	ek	eka	ekat	A	tA	atA	katA	QC
gACera	g	gA	gAC	gACe	a	ra	era	Cera	NN
anwarAle	a	an	anw	anwa	e	le	Ale	rAle	NN
gulma-lawA-pAwA-samAcCanna	g	gu	gul	gulm	a	na	nna	anna	JJ
awi	a	aw	awi	awi	i	wi	awi	awi	INTF
safkIrNa	s	sa	saf	safk	a	Na	rNa	IrNa	JJ
KAxera	K	KA	KAx	KAxe	a	ra	era	xera	NN
maXye	m	ma	maX	maXy	e	ye	Xye	aXye	NST
wAhAxera	w	wA	wAh	wAhA	a	ra	era	xera	PRP
kRuxra	k	kR	kRu	kRux	a	ra	xra	uxra	JJ
warI	w	wa	war	warI	I	rI	arI	warI	NN
prabeSa	p	pr	pra	prab	a	Sa	eSa	beSa	NN
karila	k	ka	kar	kari	a	la	ila	rila	VM
xeKiyZA	x	xe	xeK	xeKi	A	ZA	yZA	iyZA	VM
se	s	se	se	se	e	se	se	se	PRP
cakiwa	c	ca	cak	caki	a	wa	iwa	kiwa	JJ
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
jijFAsA	j	ji	jij	jijF	A	sA	AsA	FAsA	NN
karila	k	ka	kar	kari	a	la	ila	rila	VM
AmAke	A	Am	AmA	AmAk	e	ke	Ake	mAke	PRP
koWAyZa	k	ko	koW	koWA	a	Za	yZa	AyZa	WQ
niyZe	n	ni	niy	niyZ	e	Ze	yZe	iyZe	VM
yAcco	y	yA	yAc	yAcc	o	co	cco	Acco	VAUX

dAkwAra	d	dA	dAk	dAkw	a	ra	Ara	wAra	NN
kahilena	k	ka	kah	kahi	a	na	ena	lena	VM
AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
bAsAyZa	b	bA	bAs	bAsA	a	Za	yZa	AyZa	NN

seKAne	s	se	seK	seKA	e	ne	Ane	KAne	PRP
Ara	A	Ar	Ara	Ara	a	ra	Ara	Ara	RP
ke	k	ke	ke	ke	e	ke	ke	ke	WQ
WAke	W	WA	WAk	WAke	e	ke	Ake	WAke	VM

keu	k	ke	keu	keu	u	eu	keu	keu	PRP
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

kaKana	k	ka	kaK	kaKa	a	na	ana	Kana	PRP
AmAke	A	Am	AmA	AmAk	e	ke	Ake	mAke	PRP
bAsAyZa	b	bA	bAs	bAsA	a	Za	yZa	AyZa	NN
pOzCe	p	pO	pOz	pOzC	e	Ce	zCe	OzCe	VM
xebe	x	xe	xeb	xebe	e	be	ebe	xebe	VAUX

pOzCe	p	pO	pOz	pOzC	e	Ce	zCe	OzCe	VM
xeba	x	xe	xeb	xeba	a	ba	eba	xeba	VAUX

Aja	A	Aj	Aja	Aja	a	ja	Aja	Aja	NN
rAwrira	r	rA	rAw	rAwr	a	ra	ira	rira	NN
maXye	m	ma	maX	maXy	e	ye	Xye	aXye	NST
yaxi	y	ya	yax	yaxi	i	xi	axi	yaxi	CC
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
xiwe	x	xi	xiw	xiwe	e	we	iwe	xiwe	VM
pAri	p	pA	pAr	pAri	i	ri	Ari	pAri	VAUX
kAla	k	kA	kAl	kAla	a	la	Ala	kAla	NN
sakAle	s	sa	sak	sakA	e	le	Ale	kAle	VM
yeyZo	y	ye	yey	yeyZ	o	Zo	yZo	eyZo	VAUX

BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	NNP
mAWA	m	mA	mAW	mAWA	A	WA	AWA	mAWA	NN
nAdZiyZA	n	nA	nAd	nAdZ	A	ZA	yZA	iyZA	VM
kahila	k	ka	kah	kahi	a	la	ila	hila	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
xAxA	x	xA	xAx	xAxA	A	xA	AxA	xAxA	NN
se	s	se	se	se	e	se	se	se	PRP
habe	h	ha	hab	habe	e	be	abe	habe	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

wumi	w	wu	wum	wumi	i	mi	umi	wumi	PRP
AmAke	A	Am	AmA	AmAk	e	ke	Ake	mAke	PRP
yeKAna	y	ye	yeK	yeKA	a	na	Ana	KAna	PRP
Weke	W	We	Wek	Weke	e	ke	eke	Weke	PSP
eneCa	e	en	ene	eneC	a	Ca	eCa	neCa	VM
seKAne	s	se	seK	seKA	e	ne	Ane	KAne	PRP
Pire	P	Pi	Pir	Pire	e	re	ire	Pire	VM
reKe	r	re	reK	reKe	e	Ke	eKe	reKe	VAUX
esa	e	es	esa	esa	a	sa	esa	esa	NN

kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
ye	y	ye	ye	ye	e	ye	ye	ye	DEM
aneka	a	an	ane	anek	a	ka	eka	neka	QF
kaWA	k	ka	kaW	kaWA	A	WA	aWA	kaWA	NN
ACe	A	AC	ACe	ACe	e	Ce	ACe	ACe	VM
BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	NNP

BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	NNP
ihAra	i	ih	ihA	ihAr	a	ra	Ara	hAra	PRP
jabAba	j	ja	jab	jabA	a	ba	Aba	bAba	NN
xila	x	xi	xil	xila	a	la	ila	xila	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
wemani	w	we	wem	wema	i	ni	ani	mani	CC
mAWA	m	mA	mAW	mAWA	A	WA	AWA	mAWA	NN
nAdZiyZA	n	nA	nAd	nAdZ	A	ZA	yZA	iyZA	VM
Apawwi	A	Ap	Apa	Apaw	i	wi	wwi	awwi	NN
jAnAiyZA	j	jA	jAn	jAnA	A	ZA	yZA	iyZA	VM
balila	b	ba	bal	bali	a	la	ila	lila	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
wumi	w	wu	wum	wumi	i	mi	umi	wumi	PRP
AmAke	A	Am	AmA	AmAk	e	ke	Ake	mAke	PRP
Pire	P	Pi	Pir	Pire	e	re	ire	Pire	VM
reKe	r	re	reK	reKe	e	Ke	eKe	reKe	VAUX
esa	e	es	esa	esa	a	sa	esa	esa	NN

kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
kisera	k	ki	kis	kise	a	ra	era	sera	WQ
janya	j	ja	jan	jany	a	ya	nya	anya	PSP
BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	NNP

AmAke	A	Am	AmA	AmAk	e	ke	Ake	mAke	PRP
ki	k	ki	ki	ki	i	ki	ki	ki	WQ
womAra	w	wo	wom	womA	a	ra	Ara	mAra	PRP
biSbAsa	b	bi	biS	biSb	a	sa	Asa	bAsa	NN
hayZa	h	ha	hay	hayZ	a	Za	yZa	ayZa	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	NNP
aXomuKe	a	aX	aXo	aXom	e	Ke	uKe	muKe	NN
niruwwara	n	ni	nir	niru	a	ra	ara	wara	JJ
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
rahila	r	ra	rah	rahi	a	la	ila	hila	VAUX

dAkwAra	d	dA	dAk	dAkw	a	ra	Ara	wAra	NN
kahilena	k	ka	kah	kahi	a	na	ena	lena	VM
emana	e	em	ema	eman	a	na	ana	mana	DEM
kawa	k	ka	kaw	kawa	a	wa	awa	kawa	QF
rAwri	r	rA	rAw	rAwr	i	ri	wri	Awri	NN
wa	w	wa	wa	wa	a	wa	wa	wa	NN
wumi	w	wu	wum	wumi	i	mi	umi	wumi	PRP
ekAkI	e	ek	ekA	ekAk	I	kI	AkI	kAkI	JJ
apUrbara	a	ap	apU	apUr	a	ra	ara	bara	NN
safge	s	sa	saf	safg	e	ge	fge	afge	NST
kAtiyZeCa	k	kA	kAt	kAti	a	Ca	eCa	ZeCa	VM
se	s	se	se	se	e	se	se	se	PRP
ki	k	ki	ki	ki	i	ki	ki	ki	WQ
AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
ceyZeo	c	ce	cey	ceyZ	o	eo	Zeo	yZeo	PSP
womAra	w	wo	wom	womA	a	ra	Ara	mAra	PRP
beSI	b	be	beS	beSI	I	SI	eSI	beSI	JJ
biSbAsera	b	bi	biS	biSb	a	ra	era	sera	NN
pAwra	p	pA	pAw	pAwr	a	ra	wra	Awra	NN

BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	NNP
wemani	w	we	wem	wema	i	ni	ani	mani	CC
nirbAka	n	ni	nir	nirb	a	ka	Aka	bAka	JJ
haiyZAi	h	ha	hai	haiy	i	Ai	ZAi	yZAi	VM
rahila	r	ra	rah	rahi	a	la	ila	hila	JJ
hAz	h	hA	hAz	hAz	z	Az	hAz	hAz	NN
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
kona	k	ko	kon	kona	a	na	ona	kona	QF
kaWAi	k	ka	kaW	kaWA	i	Ai	WAi	aWAi	NN
kahila	k	ka	kah	kahi	a	la	ila	hila	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

KAlera	K	KA	KAl	KAle	a	ra	era	lera	NNP
ei	e	ei	ei	ei	i	ei	ei	ei	DEM
sWAnatA	s	sW	sWA	sWAn	A	tA	atA	natA	NN
yemana	y	ye	yem	yema	a	na	ana	mana	CC
anXakAra	a	an	anX	anXa	a	ra	Ara	kAra	JJ
wemani	w	we	wem	wema	i	ni	ani	mani	CC
apraSaswa	a	ap	apr	apra	a	wa	swa	aswa	JJ

xuXArera	x	xu	xuX	xuXA	a	ra	era	rera	NNP
gACera	g	gA	gAC	gACe	a	ra	era	Cera	NN
dAla	d	dA	dAl	dAla	a	la	Ala	dAla	NN
mAJe	m	mA	mAJ	mAJe	e	Je	AJe	mAJe	NST
mAJe	m	mA	mAJ	mAJe	e	Je	AJe	mAJe	RDP
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
gAyZe	g	gA	gAy	gAyZ	e	Ze	yZe	AyZe	NN
AsiyZA	A	As	Asi	Asiy	A	ZA	yZA	iyZA	VM
Tekiwe	T	Te	Tek	Teki	e	we	iwe	kiwe	VM
lAgila	l	lA	lAg	lAgi	a	la	ila	gila	VAUX

exike	e	ex	exi	exik	e	ke	ike	xike	NN
naxIwe	n	na	nax	naxI	e	we	Iwe	xIwe	NN
BAtAra	B	BA	BAt	BAtA	a	ra	Ara	tAra	NN
ulatA	u	ul	ula	ulat	A	tA	atA	latA	JJ
tAna	t	tA	tAn	tAna	a	na	Ana	tAna	NN
Suru	S	Su	Sur	Suru	u	ru	uru	Suru	NN
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
geCe	g	ge	geC	geCe	e	Ce	eCe	geCe	VAUX
dAkwAra	d	dA	dAk	dAkw	a	ra	Ara	wAra	NN
Kolera	K	Ko	Kol	Kole	a	ra	era	lera	NN
maXye	m	ma	maX	maXy	e	ye	Xye	aXye	NST
haiwe	h	ha	hai	haiw	e	we	iwe	aiwe	PSP
lanTana	l	la	lan	lanT	a	na	ana	Tana	NN
bAhira	b	bA	bAh	bAhi	a	ra	ira	hira	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
jbAliyZA	j	jb	jbA	jbAl	A	ZA	yZA	iyZA	NN
sammuKe	s	sa	sam	samm	e	Ke	uKe	muKe	NST
rAKilena	r	rA	rAK	rAKi	a	na	ena	lena	VM
ebaM	e	eb	eba	ebaM	M	aM	baM	ebaM	CC
xAzdZa	x	xA	xAz	xAzd	a	Za	dZa	zdZa	NN
rAKiyZA	r	rA	rAK	rAKi	A	ZA	yZA	iyZA	VM
xiyZA	x	xi	xiy	xiyZ	A	ZA	yZA	iyZA	PSP
ekatA	e	ek	eka	ekat	A	tA	atA	katA	QC
saru	s	sa	sar	saru	u	ru	aru	saru	JJ
bAzSa	b	bA	bAz	bAzS	a	Sa	zSa	AzSa	NN
hAwe	h	hA	hAw	hAwe	e	we	Awe	hAwe	NN
laiyZA	l	la	lai	laiy	A	ZA	yZA	iyZA	VM
Teliwe	T	Te	Tel	Teli	e	we	iwe	liwe	NN
Teliwe	T	Te	Tel	Teli	e	we	iwe	liwe	NN
balilena	b	ba	bal	bali	a	na	ena	lena	VM
Aja	A	Aj	Aja	Aja	a	ja	Aja	Aja	NN
yeKAne	y	ye	yeK	yeKA	e	ne	Ane	KAne	PRP
womAke	w	wo	wom	womA	e	ke	Ake	mAke	PRP
niyZe	n	ni	niy	niyZ	e	Ze	yZe	iyZe	VM
yAcci	y	yA	yAc	yAcc	i	ci	cci	Acci	VAUX
BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	JJ
xuniyZAra	x	xu	xun	xuni	a	ra	Ara	ZAra	NN
keu	k	ke	keu	keu	u	eu	keu	keu	PRP
nei	n	ne	nei	nei	i	ei	nei	nei	VM
seKAna	s	se	seK	seKA	a	na	Ana	KAna	PRP
Weke	W	We	Wek	Weke	e	ke	eke	Weke	PSP
womAke	w	wo	wom	womA	e	ke	Ake	mAke	PRP
uxXAra	u	ux	uxX	uxXA	a	ra	Ara	XAra	NN
karawe	k	ka	kar	kara	e	we	awe	rawe	VM
pAre	p	pA	pAr	pAre	e	re	Are	pAre	VAUX

kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
manera	m	ma	man	mane	a	ra	era	nera	NN
kaWA	k	ka	kaW	kaWA	A	WA	aWA	kaWA	NN
buJawe	b	bu	buJ	buJa	e	we	awe	Jawe	VM
boXa	b	bo	boX	boXa	a	Xa	oXa	boXa	VAUX
hayZa	h	ha	hay	hayZ	a	Za	yZa	ayZa	VAUX
womAra	w	wo	wom	womA	a	ra	Ara	mAra	PRP
Ara	A	Ar	Ara	Ara	a	ra	Ara	Ara	CC
bAkI	b	bA	bAk	bAkI	I	kI	AkI	bAkI	NN
nei	n	ne	nei	nei	i	ei	nei	nei	VM

ei	e	ei	ei	ei	i	ei	ei	ei	DEM
baliyZA	b	ba	bal	bali	A	ZA	yZA	iyZA	UT
wini	w	wi	win	wini	i	ni	ini	wini	PRP
hAH	h	hA	hAH	hAH	H	AH	hAH	hAH	INJ
hAH	h	hA	hAH	hAH	H	AH	hAH	hAH	RDP
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
yena	y	ye	yen	yena	a	na	ena	yena	RP
jora	j	jo	jor	jora	a	ra	ora	jora	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
hAsiwe	h	hA	hAs	hAsi	e	we	iwe	siwe	NN
lAgilena	l	lA	lAg	lAgi	a	na	ena	lena	VM

anXakAre	a	an	anX	anXa	e	re	Are	kAre	NN
