CelebelA	C	Ce	Cel	Cele	A	lA	elA	belA	NN
weoyZArIjI	w	we	weo	weoy	I	jI	IjI	rIjI	NNP
suKe	s	su	suK	suKe	e	Ke	uKe	suKe	NN
ebaM	e	eb	eba	ebaM	M	aM	baM	ebaM	CC
SAnwiwe	S	SA	SAn	SAnw	e	we	iwe	wiwe	NNP
bAsa	b	bA	bAs	bAsa	a	sa	Asa	bAsa	NN
kariweCe	k	ka	kar	kari	e	Ce	eCe	weCe	VM

kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
iwimaXyei	i	iw	iwi	iwim	i	ei	yei	Xyei	RB
se	s	se	se	se	e	se	se	se	DEM
kemana	k	ke	kem	kema	a	na	ana	mana	NN
ACe	A	AC	ACe	ACe	e	Ce	ACe	ACe	VM
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
suKa-SAnwi	s	su	suK	suKa	i	wi	nwi	Anwi	NN
bajAyZa	b	ba	baj	bajA	a	Za	yZa	AyZa	NN
ACe	A	AC	ACe	ACe	e	Ce	ACe	ACe	VM
kiMbA	k	ki	kiM	kiMb	A	bA	MbA	iMbA	CC
xui-i	x	xu	xui	xui-	i	-i	i-i	ui-i	NN
anwarhiwa	a	an	anw	anwa	a	wa	iwa	hiwa	JJ
haiyZACe	h	ha	hai	haiy	e	Ce	ACe	ZACe	VM
kona	k	ko	kon	kona	a	na	ona	kona	QF
Kabarai	K	Ka	Kab	Kaba	i	ai	rai	arai	NN
wAhAke	w	wA	wAh	wAhA	e	ke	Ake	hAke	PRP
xeoyZA	x	xe	xeo	xeoy	A	ZA	yZA	oyZA	VM
hayZa	h	ha	hay	hayZ	a	Za	yZa	ayZa	VAUX
nAi	n	nA	nAi	nAi	i	Ai	nAi	nAi	NEG

Kuba	K	Ku	Kub	Kuba	a	ba	uba	Kuba	INTF
samBaba	s	sa	sam	samB	a	ba	aba	Baba	JJ
samaswai	s	sa	sam	sama	i	ai	wai	swai	NN
Tika	T	Ti	Tik	Tika	a	ka	ika	Tika	RB
ACe	A	AC	ACe	ACe	e	Ce	ACe	ACe	VM
byAGAwa	b	by	byA	byAG	a	wa	Awa	GAwa	NN
kiCui	k	ki	kiC	kiCu	i	ui	Cui	iCui	PRP
hayZa	h	ha	hay	hayZ	a	Za	yZa	ayZa	VM
nAi	n	nA	nAi	nAi	i	Ai	nAi	nAi	NEG
kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
wabu	w	wa	wab	wabu	u	bu	abu	wabu	CC
ekaxina	e	ek	eka	ekax	a	na	ina	xina	NN
se	s	se	se	se	e	se	se	se	DEM
BAmora	B	BA	BAm	BAmo	a	ra	ora	mora	NN
mawai	m	ma	maw	mawa	i	ai	wai	awai	PSP
haTA	h	ha	haT	haTA	A	TA	aTA	haTA	RB
jinisapawra	j	ji	jin	jini	a	ra	wra	awra	NN
bAzXiyZA	b	bA	bAz	bAzX	A	ZA	yZA	iyZA	VM
steSanera	s	st	ste	steS	a	ra	era	nera	NN
janya	j	ja	jan	jany	a	ya	nya	anya	PSP
gAdZi	g	gA	gAd	gAdZ	i	Zi	dZi	AdZi	NN
dAkiwe	d	dA	dAk	dAki	e	we	iwe	kiwe	NN
hukuma	h	hu	huk	huku	a	ma	uma	kuma	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
xila	x	xi	xil	xila	a	la	ila	xila	VAUX

ei	e	ei	ei	ei	i	ei	ei	ei	DEM
sWAnatAke	s	sW	sWA	sWAn	e	ke	Ake	tAke	NN
mane	m	ma	man	mane	e	ne	ane	mane	NN
rAKibAra	r	rA	rAK	rAKi	a	ra	Ara	bAra	VM
mawa	m	ma	maw	mawa	a	wa	awa	mawa	PSP
kiCui	k	ki	kiC	kiCu	i	ui	Cui	iCui	PRP
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
Gate	G	Ga	Gat	Gate	e	te	ate	Gate	VM
nAi	n	nA	nAi	nAi	i	Ai	nAi	nAi	NEG
yasAmAnya	y	ya	yas	yasA	a	ya	nya	Anya	JJ
kAjakarmera	k	kA	kAj	kAja	a	ra	era	mera	NN
maXye	m	ma	maX	maXy	e	ye	Xye	aXye	NST
biSeRawba	b	bi	biS	biSe	a	ba	wba	awba	NN
kiCui	k	ki	kiC	kiCu	i	ui	Cui	iCui	PRP
Cila	C	Ci	Cil	Cila	a	la	ila	Cila	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
CAdZiyZA	C	CA	CAd	CAdZ	A	ZA	yZA	iyZA	VM
yAibAra	y	yA	yAi	yAib	a	ra	Ara	bAra	VAUX
minita-panara	m	mi	min	mini	a	ra	ara	nara	NN
pUrbe	p	pU	pUr	pUrb	e	be	rbe	Urbe	NST
steSane	s	st	ste	steS	e	ne	ane	Sane	NN
AsiyZA	A	As	Asi	Asiy	A	ZA	yZA	iyZA	VM
emana	e	em	ema	eman	a	na	ana	mana	DEM
ekatA	e	ek	eka	ekat	A	tA	atA	katA	QC
byApAra	b	by	byA	byAp	a	ra	Ara	pAra	NN
Gatila	G	Ga	Gat	Gati	a	la	ila	tila	VM
yAhA	y	yA	yAh	yAhA	A	hA	AhA	yAhA	PRP
ApAwawaH	A	Ap	ApA	ApAw	H	aH	waH	awaH	RB
sAmAnya	s	sA	sAm	sAmA	a	ya	nya	Anya	JJ
o	o	o	o	o	o	o	o	o	CC
sAXAraNa	s	sA	sAX	sAXA	a	Na	aNa	raNa	JJ
boXa	b	bo	boX	boXa	a	Xa	oXa	boXa	NN
haileo	h	ha	hai	hail	o	eo	leo	ileo	VM
BabiRyawe	B	Ba	Bab	Babi	e	we	awe	yawe	NN
bahuxina	b	ba	bah	bahu	a	na	ina	xina	NN
wAhAke	w	wA	wAh	wAhA	e	ke	Ake	hAke	PRP
smaraNa	s	sm	sma	smar	a	Na	aNa	raNa	NN
kariwe	k	ka	kar	kari	e	we	iwe	riwe	VM
haiyZACe	h	ha	hai	haiy	e	Ce	ACe	ZACe	VAUX

ekajana	e	ek	eka	ekaj	a	na	ana	jana	QC
mAwAla	m	mA	mAw	mAwA	a	la	Ala	wAla	NN
bAfAlIra	b	bA	bAf	bAfA	a	ra	Ira	lIra	NN
Celeke	C	Ce	Cel	Cele	e	ke	eke	leke	NN
relera	r	re	rel	rele	a	ra	era	lera	NN
loke	l	lo	lok	loke	e	ke	oke	loke	NN
trena	t	tr	tre	tren	a	na	ena	rena	NN
haiwe	h	ha	hai	haiw	e	we	iwe	aiwe	PSP
nAmAiyZACe	n	nA	nAm	nAmA	e	Ce	ACe	ZACe	VM

parane	p	pa	par	para	e	ne	ane	rane	NN
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
malina	m	ma	mal	mali	a	na	ina	lina	NN
o	o	o	o	o	o	o	o	o	CC
Cinna	C	Ci	Cin	Cinn	a	na	nna	inna	JJ
hyAta-kota	h	hy	hyA	hyAt	a	ta	ota	kota	NN
praBqwi	p	pr	pra	praB	i	wi	qwi	Bqwi	RP
bilAwi	b	bi	bil	bilA	i	wi	Awi	lAwi	JJ
poSAka	p	po	poS	poSA	a	ka	Aka	SAka	NN

safge	s	sa	saf	safg	e	ge	fge	afge	NST
kebala	k	ke	keb	keba	a	la	ala	bala	RB
ekatA	e	ek	eka	ekat	A	tA	atA	katA	QC
BAfgA	B	BA	BAf	BAfg	A	gA	fgA	AfgA	JJ
behAlAra	b	be	beh	behA	a	ra	Ara	lAra	NN
bAksa	b	bA	bAk	bAks	a	sa	ksa	Aksa	NN
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
ACe	A	AC	ACe	ACe	e	Ce	ACe	ACe	VM
biCAnA	b	bi	biC	biCA	A	nA	AnA	CAnA	NN
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
ACe	A	AC	ACe	ACe	e	Ce	ACe	ACe	VM
kiCu	k	ki	kiC	kiCu	u	Cu	iCu	kiCu	PRP

tikitera	t	ti	tik	tiki	a	ra	era	tera	NN
payZasAyZa	p	pa	pay	payZ	a	Za	yZa	AyZa	NN
se	s	se	se	se	e	se	se	se	DEM
maxa	m	ma	max	maxa	a	xa	axa	maxa	NN
kiniyZA	k	ki	kin	kini	A	ZA	yZA	iyZA	VM
KAiyZACe	K	KA	KAi	KAiy	e	Ce	ACe	ZACe	VAUX
eimAwra	e	ei	eim	eimA	a	ra	wra	Awra	RB
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
aparAXa	a	ap	apa	apar	a	Xa	AXa	rAXa	NN

bAfAlIra	b	bA	bAf	bAfA	a	ra	Ira	lIra	NN
Cele	C	Ce	Cel	Cele	e	le	ele	Cele	NN
puliSe	p	pu	pul	puli	e	Se	iSe	liSe	NN
laiyZA	l	la	lai	laiy	A	ZA	yZA	iyZA	VM
yAyZa	y	yA	yAy	yAyZ	a	Za	yZa	AyZa	VAUX
–	–	–	–	–	–	–	–	–	INTF
apUrba	a	ap	apU	apUr	a	ba	rba	Urba	JJ
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
BAdZA	B	BA	BAd	BAdZ	A	ZA	dZA	AdZA	NN
cukAiyZA	c	cu	cuk	cukA	A	ZA	yZA	iyZA	VM
xila	x	xi	xil	xila	a	la	ila	xila	VAUX
Arao	A	Ar	Ara	Arao	o	ao	rao	Arao	INTF
gotA-pAzceka	g	go	got	gotA	a	ka	eka	ceka	QF
tAkA	t	tA	tAk	tAkA	A	kA	AkA	tAkA	NN
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
hAwe	h	hA	hAw	hAwe	e	we	Awe	hAwe	NN
xiyZA	x	xi	xiy	xiyZ	A	ZA	yZA	iyZA	VM
wAdZAwAdZi	w	wA	wAd	wAdZ	i	Zi	dZi	AdZi	RB
sariyZA	s	sa	sar	sari	A	ZA	yZA	iyZA	VM
padZiweCila	p	pa	pad	padZ	a	la	ila	Cila	VAUX
haTA	h	ha	haT	haTA	A	TA	aTA	haTA	RB
se	s	se	se	se	e	se	se	se	DEM
hAwajodZa	h	hA	hAw	hAwa	a	Za	dZa	odZa	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
kahila	k	ka	kah	kahi	a	la	ila	hila	JJ
maSAi	m	ma	maS	maSA	i	Ai	SAi	aSAi	NN
AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
ei	e	ei	ei	ei	i	ei	ei	ei	DEM
behAlAKAnA	b	be	beh	behA	A	nA	AnA	KAnA	NN
Apani	A	Ap	Apa	Apan	i	ni	ani	pani	PRP
niyZe	n	ni	niy	niyZ	e	Ze	yZe	iyZe	VM
yAna	y	yA	yAn	yAna	a	na	Ana	yAna	VAUX

bikri	b	bi	bik	bikr	i	ri	kri	ikri	NN
kare	k	ka	kar	kare	e	re	are	kare	VM
tAkAtA	t	tA	tAk	tAkA	A	tA	AtA	kAtA	NN
ApanAra	A	Ap	Apa	Apan	a	ra	Ara	nAra	PRP
kete	k	ke	ket	kete	e	te	ete	kete	VM
niyZe	n	ni	niy	niyZ	e	Ze	yZe	iyZe	VAUX
bAkI	b	bA	bAk	bAkI	I	kI	AkI	bAkI	JJ
AmAke	A	Am	AmA	AmAk	e	ke	Ake	mAke	PRP
PiriyZe	P	Pi	Pir	Piri	e	Ze	yZe	iyZe	VM
xebena	x	xe	xeb	xebe	a	na	ena	bena	VAUX

wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
kaNTasbarera	k	ka	kaN	kaNT	a	ra	era	rera	NN
jadZimA	j	ja	jad	jadZ	A	mA	imA	ZimA	NN
sawwbeo	s	sa	saw	saww	o	eo	beo	wbeo	PSP
ihA	i	ih	ihA	ihA	A	hA	ihA	ihA	PRP
buJA	b	bu	buJ	buJA	A	JA	uJA	buJA	VM
gela	g	ge	gel	gela	a	la	ela	gela	VAUX
se	s	se	se	se	e	se	se	se	DEM
sajFAnei	s	sa	saj	sajF	i	ei	nei	Anei	NN
kaWA	k	ka	kaW	kaWA	A	WA	aWA	kaWA	NN
kahiweCe	k	ka	kah	kahi	e	Ce	eCe	weCe	VM

apUrba	a	ap	apU	apUr	a	ba	rba	Urba	JJ
kahila	k	ka	kah	kahi	a	la	ila	hila	NN
koWAyZa	k	ko	koW	koWA	a	Za	yZa	AyZa	WQ
PiriyZe	P	Pi	Pir	Piri	e	Ze	yZe	iyZe	VM
xeba	x	xe	xeb	xeba	a	ba	eba	xeba	VAUX

se	s	se	se	se	e	se	se	se	DEM
kahila	k	ka	kah	kahi	a	la	ila	hila	NN
ApanAra	A	Ap	Apa	Apan	a	ra	Ara	nAra	PRP
TikAnA	T	Ti	Tik	TikA	A	nA	AnA	kAnA	NN
bale	b	ba	bal	bale	e	le	ale	bale	VM
xina	x	xi	xin	xina	a	na	ina	xina	VAUX
ApanAke	A	Ap	Apa	Apan	e	ke	Ake	nAke	PRP
Ami	A	Am	Ami	Ami	i	mi	Ami	Ami	PRP
ciTi	c	ci	ciT	ciTi	i	Ti	iTi	ciTi	NN
liKe	l	li	liK	liKe	e	Ke	iKe	liKe	VM
jAnAba	j	jA	jAn	jAnA	a	ba	Aba	nAba	NN

apUrba	a	ap	apU	apUr	a	ba	rba	Urba	JJ
kahila	k	ka	kah	kahi	a	la	ila	hila	NN
womAra	w	wo	wom	womA	a	ra	Ara	mAra	PRP
behAlA	b	be	beh	behA	A	lA	AlA	hAlA	NN
womAra	w	wo	wom	womA	a	ra	Ara	mAra	PRP
WAka	W	WA	WAk	WAka	a	ka	Aka	WAka	VM
bApu	b	bA	bAp	bApu	u	pu	Apu	bApu	NN
o	o	o	o	o	o	o	o	o	CC
Ami	A	Am	Ami	Ami	i	mi	Ami	Ami	PRP
bikri	b	bi	bik	bikr	i	ri	kri	ikri	NN
karawe	k	ka	kar	kara	e	we	awe	rawe	VM
pAraba	p	pA	pAr	pAra	a	ba	aba	raba	VAUX
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
nAma	n	nA	nAm	nAma	a	ma	Ama	nAma	NN
apUrba	a	ap	apU	apUr	a	ba	rba	Urba	JJ
hAlaxAra	h	hA	hAl	hAla	a	ra	Ara	xAra	NNP
refgunera	r	re	ref	refg	a	ra	era	nera	NN
boWA	b	bo	boW	boWA	A	WA	oWA	boWA	NN
kompAniwe	k	ko	kom	komp	e	we	iwe	niwe	NN
cAkari	c	cA	cAk	cAka	i	ri	ari	kari	NN
kari	k	ka	kar	kari	i	ri	ari	kari	VM
yaxi	y	ya	yax	yaxi	i	xi	axi	yaxi	CC
kaKano	k	ka	kaK	kaKa	o	no	ano	Kano	PRP
womAra	w	wo	wom	womA	a	ra	Ara	mAra	PRP
subiXe	s	su	sub	subi	e	Xe	iXe	biXe	NN
hayZa	h	ha	hay	hayZ	a	Za	yZa	ayZa	VM
tAkA	t	tA	tAk	tAkA	A	kA	AkA	tAkA	NN
pATiyZe	p	pA	pAT	pATi	e	Ze	yZe	iyZe	VM
xiyZo	x	xi	xiy	xiyZ	o	Zo	yZo	iyZo	VAUX

se	s	se	se	se	e	se	se	se	DEM
GAdZa	G	GA	GAd	GAdZ	a	Za	dZa	AdZa	NN
nAdZiyZA	n	nA	nAd	nAdZ	A	ZA	yZA	iyZA	VM
kahila	k	ka	kah	kahi	a	la	ila	hila	VAUX
AcCA	A	Ac	AcC	AcCA	A	CA	cCA	AcCA	XC
maSAi	m	ma	maS	maSA	i	Ai	SAi	aSAi	NN
namaskAra	n	na	nam	nama	a	ra	Ara	kAra	NN
Ami	A	Am	Ami	Ami	i	mi	Ami	Ami	PRP
niScayZa	n	ni	niS	niSc	a	Za	yZa	ayZa	RB
pATiyZe	p	pA	pAT	pATi	e	Ze	yZe	iyZe	VM
xeba	x	xe	xeb	xeba	a	ba	eba	xeba	VAUX

bAra	b	bA	bAr	bAra	a	ra	Ara	bAra	NN
habAra	h	ha	hab	habA	a	ra	Ara	bAra	VM
paWa	p	pa	paW	paWa	a	Wa	aWa	paWa	NN
buJi	b	bu	buJ	buJi	i	Ji	uJi	buJi	RP
oi	o	oi	oi	oi	i	oi	oi	oi	DEM
xike	x	xi	xik	xike	e	ke	ike	xike	NN

beSa	b	be	beS	beSa	a	Sa	eSa	beSa	INTF
badZa	b	ba	bad	badZ	a	Za	dZa	adZa	JJ
Sahara	S	Sa	Sah	Saha	a	ra	ara	hara	NN
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

boXa	b	bo	boX	boXa	a	Xa	oXa	boXa	JJ
hayZa	h	ha	hay	hayZ	a	Za	yZa	ayZa	VM
saba	s	sa	sab	saba	a	ba	aba	saba	QF
jinisai	j	ji	jin	jini	i	ai	sai	isai	NN
pAoyZA	p	pA	pAo	pAoy	A	ZA	yZA	oyZA	VM
yAyZa	y	yA	yAy	yAyZ	a	Za	yZa	AyZa	VAUX

bAswabika	b	bA	bAs	bAsw	a	ka	ika	bika	JJ
maSAyZa	m	ma	maS	maSA	a	Za	yZa	AyZa	NN
ApanAra	A	Ap	Apa	Apan	a	ra	Ara	nAra	PRP
xayZA	x	xa	xay	xayZ	A	ZA	yZA	ayZA	NN
Ami	A	Am	Ami	Ami	i	mi	Ami	Ami	PRP
kaKano	k	ka	kaK	kaKa	o	no	ano	Kano	PRP
Bulaba	B	Bu	Bul	Bula	a	ba	aba	laba	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

ei	e	ei	ei	ei	i	ei	ei	ei	DEM
baliyZA	b	ba	bal	bali	A	ZA	yZA	iyZA	UT
se	s	se	se	se	e	se	se	se	PRP
Ara	A	Ar	Ara	Ara	a	ra	Ara	Ara	RP
ekatA	e	ek	eka	ekat	A	tA	atA	katA	QC
namaskAra	n	na	nam	nama	a	ra	Ara	kAra	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
behAlAra	b	be	beh	behA	a	ra	Ara	lAra	NN
bAksa	b	bA	bAk	bAks	a	sa	ksa	Aksa	NN
bagale	b	ba	bag	baga	e	le	ale	gale	NN
cApiyZA	c	cA	cAp	cApi	A	ZA	yZA	iyZA	VM
caliyZA	c	ca	cal	cali	A	ZA	yZA	iyZA	VM
gela	g	ge	gel	gela	a	la	ela	gela	VAUX

wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
cehArAtA	c	ce	ceh	cehA	A	tA	AtA	rAtA	NN
eibAra	e	ei	eib	eibA	a	ra	Ara	bAra	NN
apUrba	a	ap	apU	apUr	a	ba	rba	Urba	JJ
lakRya	l	la	lak	lakR	a	ya	Rya	kRya	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
xeKila	x	xe	xeK	xeKi	a	la	ila	Kila	VAUX

bayZasa	b	ba	bay	bayZ	a	sa	asa	Zasa	NN
beSI	b	be	beS	beSI	I	SI	eSI	beSI	JJ
nayZa	n	na	nay	nayZ	a	Za	yZa	ayZa	VM
kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
Tika	T	Ti	Tik	Tika	a	ka	ika	Tika	RB
kawa	k	ka	kaw	kawa	a	wa	awa	kawa	WQ
balA	b	ba	bal	balA	A	lA	alA	balA	VM
Sakwa	S	Sa	Sak	Sakw	a	wa	kwa	akwa	JJ

boXa	b	bo	boX	boXa	a	Xa	oXa	boXa	NN
hayZa	h	ha	hay	hayZ	a	Za	yZa	ayZa	VM
sarbaprakAra	s	sa	sar	sarb	a	ra	Ara	kAra	NN
neSAra	n	ne	neS	neSA	a	ra	Ara	SAra	NN
mAhAwmye	m	mA	mAh	mAhA	e	ye	mye	wmye	NN
baCara-xaSekera	b	ba	baC	baCa	a	ra	era	kera	NN
byabaXAna	b	by	bya	byab	a	na	Ana	XAna	NN
GuciyZA	G	Gu	Guc	Guci	A	ZA	yZA	iyZA	VM
geCe	g	ge	geC	geCe	e	Ce	eCe	geCe	VAUX

barNa	b	ba	bar	barN	a	Na	rNa	arNa	XC
gOra	g	gO	gOr	gOra	a	ra	Ora	gOra	NNP
kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
rOxre	r	rO	rOx	rOxr	e	re	xre	Oxre	NN
pudZiyZA	p	pu	pud	pudZ	A	ZA	yZA	iyZA	VM
wAmAte	w	wA	wAm	wAmA	e	te	Ate	mAte	NN
haiyZACe	h	ha	hai	haiy	e	Ce	ACe	ZACe	VM
mAWAra	m	mA	mAW	mAWA	a	ra	Ara	WAra	NN
rukRa	r	ru	ruk	rukR	a	Ra	kRa	ukRa	JJ
lambA	l	la	lam	lamb	A	bA	mbA	ambA	JJ
cula	c	cu	cul	cula	a	la	ula	cula	NN
kapAlera	k	ka	kap	kapA	a	ra	era	lera	NN
nIce	n	nI	nIc	nIce	e	ce	Ice	nIce	NST
JuliweCe	J	Ju	Jul	Juli	e	Ce	eCe	weCe	VM
coKera	c	co	coK	coKe	a	ra	era	Kera	NN
xqRti	x	xq	xqR	xqRt	i	ti	Rti	qRti	NN
BAsA-BAsA	B	BA	BAs	BAsA	A	sA	AsA	BAsA	NN
nAka	n	nA	nAk	nAka	a	ka	Aka	nAka	NN
KAzdZAra	K	KA	KAz	KAzd	a	ra	Ara	ZAra	VM
mawa	m	ma	maw	mawa	a	wa	awa	mawa	PSP
sojA	s	so	soj	sojA	A	jA	ojA	sojA	RB
ebaM	e	eb	eba	ebaM	M	aM	baM	ebaM	CC
wIbra	w	wI	wIb	wIbr	a	ra	bra	Ibra	JJ

xeha	x	xe	xeh	xeha	a	ha	eha	xeha	NN
SIrNa	S	SI	SIr	SIrN	a	Na	rNa	IrNa	JJ
hAwera	h	hA	hAw	hAwe	a	ra	era	wera	NN
AfulagulA	A	Af	Afu	Aful	A	lA	ulA	gulA	NN
xIrGa	x	xI	xIr	xIrG	a	Ga	rGa	IrGa	JJ
ebaM	e	eb	eba	ebaM	M	aM	baM	ebaM	CC
saru	s	sa	sar	saru	u	ru	aru	saru	JJ
samaswa	s	sa	sam	sama	a	wa	swa	aswa	QF
xeha	x	xe	xeh	xeha	a	ha	eha	xeha	NN
byApiyZA	b	by	byA	byAp	A	ZA	yZA	iyZA	JJ
upabAsa	u	up	upa	upab	a	sa	Asa	bAsa	NN
o	o	o	o	o	o	o	o	o	CC
awyAcArera	a	aw	awy	awyA	a	ra	era	rera	NN
cihna	c	ci	cih	cihn	a	na	hna	ihna	NN
AzkA	A	Az	Azk	AzkA	A	kA	zkA	AzkA	VM

se	s	se	se	se	e	se	se	se	PRP
caliyZA	c	ca	cal	cali	A	ZA	yZA	iyZA	VM
gele	g	ge	gel	gele	e	le	ele	gele	VAUX
apUrbara	a	ap	apU	apUr	a	ra	ara	bara	JJ
kemana	k	ke	kem	kema	a	na	ana	mana	RP
yena	y	ye	yen	yena	a	na	ena	yena	RP
ekatA	e	ek	eka	ekat	A	tA	atA	katA	QC
kaRta	k	ka	kaR	kaRt	a	ta	Rta	aRta	NN
haiwe	h	ha	hai	haiw	e	we	iwe	aiwe	VM
lAgila	l	lA	lAg	lAgi	a	la	ila	gila	VAUX

wAhAke	w	wA	wAh	wAhA	e	ke	Ake	hAke	PRP
Ara	A	Ar	Ara	Ara	a	ra	Ara	Ara	CC
aXika	a	aX	aXi	aXik	a	ka	ika	Xika	JJ
tAkA	t	tA	tAk	tAkA	A	kA	AkA	tAkA	NN
xeoyZA	x	xe	xeo	xeoy	A	ZA	yZA	oyZA	VM
bqWA	b	bq	bqW	bqWA	A	WA	qWA	bqWA	NN
emana	e	em	ema	eman	a	na	ana	mana	PRP
ki	k	ki	ki	ki	i	ki	ki	ki	RP
anyAyZa	a	an	any	anyA	a	Za	yZa	AyZa	JJ
e	e	e	e	e	e	e	e	e	DEM
kaWA	k	ka	kaW	kaWA	A	WA	aWA	kaWA	NN
se	s	se	se	se	e	se	se	se	PRP
buJiyZACila	b	bu	buJ	buJi	a	la	ila	Cila	VM
kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
Ara	A	Ar	Ara	Ara	a	ra	Ara	Ara	CC
kona-kiCu	k	ko	kon	kona	u	Cu	iCu	kiCu	QF
ekatA	e	ek	eka	ekat	A	tA	atA	katA	QC
upakAra	u	up	upa	upak	a	ra	Ara	kAra	NN
karA	k	ka	kar	karA	A	rA	arA	karA	VM
yaxi	y	ya	yax	yaxi	i	xi	axi	yaxi	CC
samBaba	s	sa	sam	samB	a	ba	aba	Baba	JJ
haiwa	h	ha	hai	haiw	a	wa	iwa	aiwa	VM

kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
e	e	e	e	e	e	e	e	e	DEM
laiyZA	l	la	lai	laiy	A	ZA	yZA	iyZA	NN
cinwA	c	ci	cin	cinw	A	wA	nwA	inwA	NN
karibAra	k	ka	kar	kari	a	ra	Ara	bAra	VM
Ara	A	Ar	Ara	Ara	a	ra	Ara	Ara	CC
samayZa	s	sa	sam	sama	a	Za	yZa	ayZa	NN
Cila	C	Ci	Cil	Cila	a	la	ila	Cila	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
wAhAke	w	wA	wAh	wAhA	e	ke	Ake	hAke	PRP
tikita	t	ti	tik	tiki	a	ta	ita	kita	NN
kiniyZA	k	ki	kin	kini	A	ZA	yZA	iyZA	VM
gAdZira	g	gA	gAd	gAdZ	a	ra	ira	Zira	NN
janya	j	ja	jan	jany	a	ya	nya	anya	PSP
praswuwa	p	pr	pra	pras	a	wa	uwa	wuwa	JJ
haiwe	h	ha	hai	haiw	e	we	iwe	aiwe	VM
haila	h	ha	hai	hail	a	la	ila	aila	VAUX

paraxina	p	pa	par	para	a	na	ina	xina	NN
refgune	r	re	ref	refg	e	ne	une	gune	NN
yaKana	y	ya	yaK	yaKa	a	na	ana	Kana	PRP
se	s	se	se	se	e	se	se	se	PRP
pOzCila	p	pO	pOz	pOzC	a	la	ila	Cila	VM
waKana	w	wa	waK	waKa	a	na	ana	Kana	PRP
belA	b	be	bel	belA	A	lA	elA	belA	NN
bArotA	b	bA	bAr	bAro	A	tA	otA	rotA	QC

yemana	y	ye	yem	yema	a	na	ana	mana	CC
kadZA	k	ka	kad	kadZ	A	ZA	dZA	adZA	JJ
rOxra	r	rO	rOx	rOxr	a	ra	xra	Oxra	NN
wemani	w	we	wem	wema	i	ni	ani	mani	CC
gomata	g	go	gom	goma	a	ta	ata	mata	NN
garama	g	ga	gar	gara	a	ma	ama	rama	JJ

wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
upara	u	up	upa	upar	a	ra	ara	para	NST
bipaxa	b	bi	bip	bipa	a	xa	axa	paxa	NN
ei	e	ei	ei	ei	i	ei	ei	ei	DEM
haiyZACila	h	ha	hai	haiy	a	la	ila	Cila	VM
ye	y	ye	ye	ye	e	ye	ye	ye	DEM
wAdZAwAdZi	w	wA	wAd	wAdZ	i	Zi	dZi	AdZi	NN
o	o	o	o	o	o	o	o	o	CC
asAbaXAne	a	as	asA	asAb	e	ne	Ane	XAne	NN
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
KAbArera	K	KA	KAb	KAbA	a	ra	era	rera	NN
pAwratA	p	pA	pAw	pAwr	A	tA	atA	ratA	NN
musalamAna	m	mu	mus	musa	a	na	Ana	mAna	JJ
kuli	k	ku	kul	kuli	i	li	uli	kuli	NN
CuziyZA	C	Cu	Cuz	Cuzi	A	ZA	yZA	iyZA	VM
PeliyZACila	P	Pe	Pel	Peli	a	la	ila	Cila	VAUX

snAna	s	sn	snA	snAn	a	na	Ana	nAna	NN
nAi	n	nA	nAi	nAi	i	Ai	nAi	nAi	VM
