belA	b	be	bel	belA	A	lA	elA	belA	NN
boXa	b	bo	boX	boXa	a	Xa	oXa	boXa	NN
hala	h	ha	hal	hala	a	la	ala	hala	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	NNP
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
muKera	m	mu	muK	muKe	a	ra	era	Kera	NN
pAne	p	pA	pAn	pAne	e	ne	Ane	pAne	NN
cAhiyZA	c	cA	cAh	cAhi	A	ZA	yZA	iyZA	VM
Aswe	A	As	Asw	Aswe	e	we	swe	Aswe	JJ
Aswe	A	As	Asw	Aswe	e	we	swe	Aswe	RDP
balila	b	ba	bal	bali	a	la	ila	lila	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

wAra	w	wA	wAr	wAra	a	ra	Ara	wAra	PRP
kAraNa	k	kA	kAr	kAra	a	Na	aNa	raNa	NN
e	e	e	e	e	e	e	e	e	DEM
narakakuNda	n	na	nar	nara	a	da	Nda	uNda	NN
wa	w	wa	wa	wa	a	wa	wa	wa	JJ
erA	e	er	erA	erA	A	rA	erA	erA	PRP
bAnAyZa	b	bA	bAn	bAnA	a	Za	yZa	AyZa	VM
ni	n	ni	ni	ni	i	ni	ni	ni	NEG

erA	e	er	erA	erA	A	rA	erA	erA	PRP
SuXu	S	Su	SuX	SuXu	u	Xu	uXu	SuXu	RB
wAra	w	wA	wAr	wAra	a	ra	Ara	wAra	PRP
prAyZaSciwwa	p	pr	prA	prAy	a	wa	wwa	iwwa	NN
karace	k	ka	kar	kara	e	ce	ace	race	VM

apUrba	a	ap	apU	apUr	a	ba	rba	Urba	JJ
kahila	k	ka	kah	kahi	a	la	ila	hila	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
erA	e	er	erA	erA	A	rA	erA	erA	PRP
bAnAyZa	b	bA	bAn	bAnA	a	Za	yZa	AyZa	VM
ni	n	ni	ni	ni	i	ni	ni	ni	NEG
Ami	A	Am	Ami	Ami	i	mi	Ami	Ami	PRP
bAniyZeci	b	bA	bAn	bAni	i	ci	eci	Zeci	NN

meyZetAra	m	me	mey	meyZ	a	ra	Ara	tAra	NN
kaWA	k	ka	kaW	kaWA	A	WA	aWA	kaWA	NN
Sunalena	S	Su	Sun	Suna	a	na	ena	lena	VM

ora	o	or	ora	ora	a	ra	ora	ora	PRP
mA	m	mA	mA	mA	A	mA	mA	mA	NN
yena	y	ye	yen	yena	a	na	ena	yena	RP
kon‌	k	ko	kon	kon‌	‌	n‌	on‌	kon‌	WQ
wIrWayAwrA	w	wI	wIr	wIrW	A	rA	wrA	AwrA	NN
kareCe	k	ka	kar	kare	e	Ce	eCe	reCe	VM

nirlajja	n	ni	nir	nirl	a	ja	jja	ajja	JJ
behAyZA	b	be	beh	behA	A	ZA	yZA	AyZA	NN
SayZawAna	S	Sa	Say	SayZ	a	na	Ana	wAna	NN

Ara	A	Ar	Ara	Ara	a	ra	Ara	Ara	CC
kaK‌Kano	k	ka	kaK	kaK‌	o	no	ano	Kano	PRP
yaxi	y	ya	yax	yaxi	i	xi	axi	yaxi	CC
eKAne	e	eK	eKA	eKAn	e	ne	Ane	KAne	PRP
Asabena	A	As	Asa	Asab	a	na	ena	bena	VM
wa	w	wa	wa	wa	a	wa	wa	wa	JJ
tera	t	te	ter	tera	a	ra	era	tera	NN
pAbena	p	pA	pAb	pAbe	a	na	ena	bena	VM
bale	b	ba	bal	bale	e	le	ale	bale	VM
xicci	x	xi	xic	xicc	i	ci	cci	icci	VAUX

BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	NNP
ekatuKAni	e	ek	eka	ekat	i	ni	Ani	KAni	NN
hAsiyZA	h	hA	hAs	hAsi	A	ZA	yZA	iyZA	VM
kahila	k	ka	kah	kahi	a	la	ila	hila	VAUX
Ami	A	Am	Ami	Ami	i	mi	Ami	Ami	PRP
mlecCa	m	ml	mle	mlec	a	Ca	cCa	ecCa	JJ
krIScAna	k	kr	krI	krIS	a	na	Ana	cAna	NN
AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
eKAne	e	eK	eKA	eKAn	e	ne	Ane	KAne	PRP
Asawe	A	As	Asa	Asaw	e	we	awe	sawe	VM
xoRa	x	xo	xoR	xoRa	a	Ra	oRa	xoRa	NN
ki	k	ki	ki	ki	i	ki	ki	ki	WQ

apUrba	a	ap	apU	apUr	a	ba	rba	Urba	JJ
rAga	r	rA	rAg	rAga	a	ga	Aga	rAga	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
balila	b	ba	bal	bali	a	la	ila	lila	JJ
xoRa	x	xo	xoR	xoRa	a	Ra	oRa	xoRa	NN
nei	n	ne	nei	nei	i	ei	nei	nei	VM

krIScAnera	k	kr	krI	krIS	a	ra	era	nera	NN
janye	j	ja	jan	jany	e	ye	nye	anye	PSP
ki	k	ki	ki	ki	i	ki	ki	ki	INTF
sa-asa	s	sa	sa-	sa-a	a	sa	asa	-asa	JJ
baswu	b	ba	bas	basw	u	wu	swu	aswu	NN
nei	n	ne	nei	nei	i	ei	nei	nei	VM
nijexera	n	ni	nij	nije	a	ra	era	xera	PRP
samAjera	s	sa	sam	samA	a	ra	era	jera	NN
kACe	k	kA	kAC	kACe	e	Ce	ACe	kACe	NST
wAxera	w	wA	wAx	wAxe	a	ra	era	xera	PRP
jabAbaxihi	j	ja	jab	jabA	i	hi	ihi	xihi	NN
karawe	k	ka	kar	kara	e	we	awe	rawe	VM
hayZa	h	ha	hay	hayZ	a	Za	yZa	ayZa	VAUX
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	NNP
uwwara	u	uw	uww	uwwa	a	ra	ara	wara	NN
xila	x	xi	xil	xila	a	la	ila	xila	VM
ke	k	ke	ke	ke	e	ke	ke	ke	WQ
ACe	A	AC	ACe	ACe	e	Ce	ACe	ACe	VM
AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
ye	y	ye	ye	ye	e	ye	ye	ye	DEM
jabAbaxihi	j	ja	jab	jabA	i	hi	ihi	xihi	NN
karabo	k	ka	kar	kara	o	bo	abo	rabo	VM

kAra	k	kA	kAr	kAra	a	ra	Ara	kAra	WQ
mAWAbyaWA	m	mA	mAW	mAWA	A	WA	aWA	yaWA	NN
padZece	p	pa	pad	padZ	e	ce	ece	Zece	VM
AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
janye	j	ja	jan	jany	e	ye	nye	anye	PSP
Apanii	A	Ap	Apa	Apan	i	ii	nii	anii	PRP
baluna	b	ba	bal	balu	a	na	una	luna	VM

apUrba	a	ap	apU	apUr	a	ba	rba	Urba	JJ
sahasA	s	sa	sah	saha	A	sA	asA	hasA	NN
kona	k	ko	kon	kona	a	na	ona	kona	QF
prawyuwwara	p	pr	pra	praw	a	ra	ara	wara	NN
KuzjiyZA	K	Ku	Kuz	Kuzj	A	ZA	yZA	iyZA	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
pAiyZA	p	pA	pAi	pAiy	A	ZA	yZA	iyZA	VM
SuXu	S	Su	SuX	SuXu	u	Xu	uXu	SuXu	RB
balila	b	ba	bal	bali	a	la	ila	lila	VM
e-saba	e	e-	e-s	e-sa	a	ba	aba	saba	PRP
ApanAra	A	Ap	Apa	Apan	a	ra	Ara	nAra	PRP
cAlAki	c	cA	cAl	cAlA	i	ki	Aki	lAki	VM

Apani	A	Ap	Apa	Apan	i	ni	ani	pani	PRP
Gare	G	Ga	Gar	Gare	e	re	are	Gare	NN
Pire	P	Pi	Pir	Pire	e	re	ire	Pire	VM
caluna	c	ca	cal	calu	a	na	una	luna	VAUX

AmAke	A	Am	AmA	AmAk	e	ke	Ake	mAke	PRP
Arao	A	Ar	Ara	Arao	o	ao	rao	Arao	QF
pAzca	p	pA	pAz	pAzc	a	ca	zca	Azca	QC
jAyZagAyZa	j	jA	jAy	jAyZ	a	Za	yZa	AyZa	NN
yewe	y	ye	yew	yewe	e	we	ewe	yewe	VM
habe	h	ha	hab	habe	e	be	abe	habe	VAUX

ApanAra	A	Ap	Apa	Apan	a	ra	Ara	nAra	PRP
BAla	B	BA	BAl	BAla	a	la	Ala	BAla	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
lAge	l	lA	lAg	lAge	e	ge	Age	lAge	VM
Apani	A	Ap	Apa	Apan	i	ni	ani	pani	PRP
Pire	P	Pi	Pir	Pire	e	re	ire	Pire	VM
yAna	y	yA	yAn	yAna	a	na	Ana	yAna	VAUX

Pire	P	Pi	Pir	Pire	e	re	ire	Pire	VM
yAna	y	yA	yAn	yAna	a	na	Ana	yAna	VAUX
balalei	b	ba	bal	bala	i	ei	lei	alei	NN
ki	k	ki	ki	ki	i	ki	ki	ki	WQ
ApanAke	A	Ap	Apa	Apan	e	ke	Ake	nAke	PRP
eKAne	e	eK	eKA	eKAn	e	ne	Ane	KAne	PRP
reKe	r	re	reK	reKe	e	Ke	eKe	reKe	VM
Ami	A	Am	Ami	Ami	i	mi	Ami	Ami	PRP
yewe	y	ye	yew	yewe	e	we	ewe	yewe	VM
pAri	p	pA	pAr	pAri	i	ri	Ari	pAri	VAUX

wAhale	w	wA	wAh	wAha	e	le	ale	hale	CC
safge	s	sa	saf	safg	e	ge	fge	afge	NST
WAkuna	W	WA	WAk	WAku	a	na	una	kuna	VM

mAnuRera	m	mA	mAn	mAnu	a	ra	era	Rera	NN
prawi	p	pr	pra	praw	i	wi	awi	rawi	PSP
mAnuRe	m	mA	mAn	mAnu	e	Re	uRe	nuRe	NN
kawa	k	ka	kaw	kawa	a	wa	awa	kawa	QF
awyAcAra	a	aw	awy	awyA	a	ra	Ara	cAra	NN
karace	k	ka	kar	kara	e	ce	ace	race	VM
coKa	c	co	coK	coKa	a	Ka	oKa	coKa	NN
mele	m	me	mel	mele	e	le	ele	mele	VM
xeKawe	x	xe	xeK	xeKa	e	we	awe	Kawe	VM
SiKuna	S	Si	SiK	SiKu	a	na	una	Kuna	NN

kebala	k	ke	keb	keba	a	la	ala	bala	RB
CozyZACuzyZi	C	Co	Coz	Cozy	i	Zi	yZi	zyZi	NN
bAzciyZe	b	bA	bAz	bAzc	e	Ze	yZe	iyZe	VM
nije	n	ni	nij	nije	e	je	ije	nije	PRP
sAXu	s	sA	sAX	sAXu	u	Xu	AXu	sAXu	JJ
hayZe	h	ha	hay	hayZ	e	Ze	yZe	ayZe	VM
Weke	W	We	Wek	Weke	e	ke	eke	Weke	PSP
Bebecena	B	Be	Beb	Bebe	a	na	ena	cena	VM
puNya	p	pu	puN	puNy	a	ya	Nya	uNya	NN
saFcayZa	s	sa	saF	saFc	a	Za	yZa	ayZa	NN
kare	k	ka	kar	kare	e	re	are	kare	VM
ekaxina	e	ek	eka	ekax	a	na	ina	xina	NN
sbarge	s	sb	sba	sbar	e	ge	rge	arge	NN
yAbena	y	yA	yAb	yAbe	a	na	ena	bena	VM

maneo	m	ma	man	mane	o	eo	neo	aneo	NN
karabena	k	ka	kar	kara	a	na	ena	bena	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

baliwe	b	ba	bal	bali	e	we	iwe	liwe	NN
baliwe	b	ba	bal	bali	e	we	iwe	liwe	VM
BArawIra	B	BA	BAr	BAra	a	ra	Ira	wIra	NNP
muKera	m	mu	muK	muKe	a	ra	era	Kera	NN
cehArA	c	ce	ceh	cehA	A	rA	ArA	hArA	NN
kaTora	k	ka	kaT	kaTo	a	ra	ora	Tora	JJ
ebaM	e	eb	eba	ebaM	M	aM	baM	ebaM	CC
galAra	g	ga	gal	galA	a	ra	Ara	lAra	NN
sbara	s	sb	sba	sbar	a	ra	ara	bara	NN
wIkRNa	w	wI	wIk	wIkR	a	Na	RNa	kRNa	JJ
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
uTila	u	uT	uTi	uTil	a	la	ila	Tila	VAUX

ei	e	ei	ei	ei	i	ei	ei	ei	DEM
mUrwi	m	mU	mUr	mUrw	i	wi	rwi	Urwi	NN
o	o	o	o	o	o	o	o	o	CC
kaNTe	k	ka	kaN	kaNT	e	Te	NTe	aNTe	NN
apUrbara	a	ap	apU	apUr	a	ra	ara	bara	NN
awyanwa	a	aw	awy	awya	a	wa	nwa	anwa	INTF
pariciwa	p	pa	par	pari	a	wa	iwa	ciwa	JJ

BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	NNP
kahila	k	ka	kah	kahi	a	la	ila	hila	VM
oi	o	oi	oi	oi	i	oi	oi	oi	DEM
meyZetAra	m	me	mey	meyZ	a	ra	Ara	tAra	NN
mA	m	mA	mA	mA	A	mA	mA	mA	NN
ebaM	e	eb	eba	ebaM	M	aM	baM	ebaM	CC
yaxu	y	ya	yax	yaxu	u	xu	axu	yaxu	NN
ye	y	ye	ye	ye	e	ye	ye	ye	DEM
aparAXa	a	ap	apa	apar	a	Xa	AXa	rAXa	NN
kareCe	k	ka	kar	kare	e	Ce	eCe	reCe	VM
se	s	se	se	se	e	se	se	se	PRP
SuXu	S	Su	SuX	SuXu	u	Xu	uXu	SuXu	RB
oxera	o	ox	oxe	oxer	a	ra	era	xera	PRP
xaNda	x	xa	xaN	xaNd	a	da	Nda	aNda	NN
xiyZei	x	xi	xiy	xiyZ	i	ei	Zei	yZei	PSP
SeRa	S	Se	SeR	SeRa	a	Ra	eRa	SeRa	NN
habe	h	ha	hab	habe	e	be	abe	habe	VM

Apani	A	Ap	Apa	Apan	i	ni	ani	pani	PRP
wAra	w	wA	wAr	wAra	a	ra	Ara	wAra	PRP
keu	k	ke	keu	keu	u	eu	keu	keu	PRP
nayZa	n	na	nay	nayZ	a	Za	yZa	ayZa	VM

kaKaKano	k	ka	kaK	kaKa	o	no	ano	Kano	PRP
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

dAkwArabAbuke	d	dA	dAk	dAkw	e	ke	uke	buke	NNP
nA-jAnA	n	nA	nA-	nA-j	A	nA	AnA	jAnA	NN
paryanwa	p	pa	par	pary	a	wa	nwa	anwa	PSP
Amio	A	Am	Ami	Amio	o	io	mio	Amio	PRP
Tika	T	Ti	Tik	Tika	a	ka	ika	Tika	RB
emani	e	em	ema	eman	i	ni	ani	mani	PRP
karei	k	ka	kar	kare	i	ei	rei	arei	RP
Bebe	B	Be	Beb	Bebe	e	be	ebe	Bebe	VM
eseci	e	es	ese	esec	i	ci	eci	seci	VAUX

kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
Aja	A	Aj	Aja	Aja	a	ja	Aja	Aja	NN
Ami	A	Am	Ami	Ami	i	mi	Ami	Ami	PRP
niScayZa	n	ni	niS	niSc	a	Za	yZa	ayZa	RB
jAni	j	jA	jAn	jAni	i	ni	Ani	jAni	VM
ei	e	ei	ei	ei	i	ei	ei	ei	DEM
narakakuNde	n	na	nar	nara	e	de	Nde	uNde	NN
yawa	y	ya	yaw	yawa	a	wa	awa	yawa	QF
pApa	p	pA	pAp	pApa	a	pa	Apa	pApa	NN
jamA	j	ja	jam	jamA	A	mA	amA	jamA	VM
habe	h	ha	hab	habe	e	be	abe	habe	VAUX
wAra	w	wA	wAr	wAra	a	ra	Ara	wAra	PRP
BAra	B	BA	BAr	BAra	a	ra	Ara	BAra	NN
ApanAke	A	Ap	Apa	Apan	e	ke	Ake	nAke	PRP
paryanwa	p	pa	par	pary	a	wa	nwa	anwa	PSP
sbargera	s	sb	sba	sbar	a	ra	era	gera	NN
xora	x	xo	xor	xora	a	ra	ora	xora	NN
Weke	W	We	Wek	Weke	e	ke	eke	Weke	PSP
tene	t	te	ten	tene	e	ne	ene	tene	VM
ene	e	en	ene	ene	e	ne	ene	ene	VAUX
ei	e	ei	ei	ei	i	ei	ei	ei	DEM
narakakuNde	n	na	nar	nara	e	de	Nde	uNde	NN
dobAbe	d	do	dob	dobA	e	be	Abe	bAbe	RB

sAXya	s	sA	sAX	sAXy	a	ya	Xya	AXya	NN
ki	k	ki	ki	ki	i	ki	ki	ki	WQ
ApanAra	A	Ap	Apa	Apan	a	ra	Ara	nAra	PRP
ei	e	ei	ei	ei	i	ei	ei	ei	DEM
xuRkqwira	x	xu	xuR	xuRk	a	ra	ira	wira	NN
NaSoXa	N	Na	NaS	NaSo	a	Xa	oXa	SoXa	NN
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
kare	k	ka	kar	kare	e	re	are	kare	VM
pariwrANa	p	pa	par	pari	a	Na	ANa	rANa	NN
pAna	p	pA	pAn	pAna	a	na	Ana	pAna	VM

AmarA	A	Am	Ama	Amar	A	rA	arA	marA	PRP
nijera	n	ni	nij	nije	a	ra	era	jera	PRP
garajei	g	ga	gar	gara	i	ei	jei	ajei	RB
Asi	A	As	Asi	Asi	i	si	Asi	Asi	XC
apUrbabAbu	a	ap	apU	apUr	u	bu	Abu	bAbu	NNP
ei	e	ei	ei	ei	i	ei	ei	ei	DEM
upalabXii	u	up	upa	upal	i	ii	Xii	bXii	NN
AmAxera	A	Am	AmA	AmAx	a	ra	era	xera	PRP
paWera-xAbIra	p	pa	paW	paWe	a	ra	Ira	bIra	NN
sabaceyZe	s	sa	sab	saba	e	Ze	yZe	eyZe	INTF
badZa	b	ba	bad	badZ	a	Za	dZa	adZa	JJ
sAXanA	s	sA	sAX	sAXa	A	nA	anA	XanA	NN

caluna	c	ca	cal	calu	a	na	una	luna	VM

apUrba	a	ap	apU	apUr	a	ba	rba	Urba	JJ
nirIha	n	ni	nir	nirI	a	ha	Iha	rIha	NN
o	o	o	o	o	o	o	o	o	CC
niHspqhera	n	ni	niH	niHs	a	ra	era	hera	NN
nyAyZa	n	ny	nyA	nyAy	a	Za	yZa	AyZa	PSP
kahila	k	ka	kah	kahi	a	la	ila	hila	NN
caluna	c	ca	cal	calu	a	na	una	luna	VM

BArawIra	B	BA	BAr	BAra	a	ra	Ira	wIra	NNP
kaWA	k	ka	kaW	kaWA	A	WA	aWA	kaWA	NN
kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
se	s	se	se	se	e	se	se	se	PRP
buJiweo	b	bu	buJ	buJi	o	eo	weo	iweo	VM
pArila	p	pA	pAr	pAri	a	la	ila	rila	VAUX
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
biSbAsao	b	bi	biS	biSb	o	ao	sao	Asao	NN
karila	k	ka	kar	kari	a	la	ila	rila	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

kiCu	k	ki	kiC	kiCu	u	Cu	iCu	kiCu	QF
xUre	x	xU	xUr	xUre	e	re	Ure	xUre	NN
ekatA	e	ek	eka	ekat	A	tA	atA	katA	QC
seguna	s	se	seg	segu	a	na	una	guna	XC
gACa	g	gA	gAC	gACa	a	Ca	ACa	gACa	NN
Cila	C	Ci	Cil	Cila	a	la	ila	Cila	VM
BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	JJ
Afula	A	Af	Afu	Aful	a	la	ula	fula	NN
xiyZA	x	xi	xiy	xiyZ	A	ZA	yZA	iyZA	PSP
xeKAiyZA	x	xe	xeK	xeKA	A	ZA	yZA	iyZA	VM
kahila	k	ka	kah	kahi	a	la	ila	hila	JJ
oi	o	oi	oi	oi	i	oi	oi	oi	NN
sAmane	s	sA	sAm	sAma	e	ne	ane	mane	NST
ka	k	ka	ka	ka	a	ka	ka	ka	NN
Gara	G	Ga	Gar	Gara	a	ra	ara	Gara	NN
bAfAlI	b	bA	bAf	bAfA	I	lI	AlI	fAlI	NN
WAke	W	WA	WAk	WAke	e	ke	Ake	WAke	VM
caluna	c	ca	cal	calu	a	na	una	luna	VAUX

apUrba	a	ap	apU	apUr	a	ba	rba	Urba	JJ
jijFAsA	j	ji	jij	jijF	A	sA	AsA	FAsA	NN
karila	k	ka	kar	kari	a	la	ila	rila	VM
bAfAlI	b	bA	bAf	bAfA	I	lI	AlI	fAlI	NN
Binna	B	Bi	Bin	Binn	a	na	nna	inna	JJ
apara	a	ap	apa	apar	a	ra	ara	para	JJ
jAwera	j	jA	jAw	jAwe	a	ra	era	wera	NN
maXye	m	ma	maX	maXy	e	ye	Xye	aXye	NST
ApanArA	A	Ap	Apa	Apan	A	rA	ArA	nArA	PRP
kAja	k	kA	kAj	kAja	a	ja	Aja	kAja	NN
karena	k	ka	kar	kare	a	na	ena	rena	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	NNP
balila	b	ba	bal	bali	a	la	ila	lila	VM
kari	k	ka	kar	kari	i	ri	ari	kari	VAUX

sakalakei	s	sa	sak	saka	i	ei	kei	akei	PRP
AmAxera	A	Am	AmA	AmAx	a	ra	era	xera	PRP
prayZojana	p	pr	pra	pray	a	na	ana	jana	NN
kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
presidenta	p	pr	pre	pres	a	ta	nta	enta	NN
CAdZA	C	CA	CAd	CAdZ	A	ZA	dZA	AdZA	PSP
Ara	A	Ar	Ara	Ara	a	ra	Ara	Ara	QF
wa	w	wa	wa	wa	a	wa	wa	wa	NN
keu	k	ke	keu	keu	u	eu	keu	keu	PRP
sakalera	s	sa	sak	saka	a	ra	era	lera	PRP
BARA	B	BA	BAR	BARA	A	RA	ARA	BARA	NN
jAne	j	jA	jAn	jAne	e	ne	Ane	jAne	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
wini	w	wi	win	wini	i	ni	ini	wini	PRP
susWa	s	su	sus	susW	a	Wa	sWa	usWa	JJ
WAkale	W	WA	WAk	WAka	e	le	ale	kale	VM
e	e	e	e	e	e	e	e	e	DEM
kAja	k	kA	kAj	kAja	a	ja	Aja	kAja	NN
wAzrai	w	wA	wAz	wAzr	i	ai	rai	zrai	PRP
AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
nayZa	n	na	nay	nayZ	a	Za	yZa	ayZa	VM

wini	w	wi	win	wini	i	ni	ini	wini	PRP
BArawabarRera	B	BA	BAr	BAra	a	ra	era	Rera	NNP
samaswa	s	sa	sam	sama	a	wa	swa	aswa	QF
BARA	B	BA	BAR	BARA	A	RA	ARA	BARA	NN
jAnena	j	jA	jAn	jAne	a	na	ena	nena	VM

jAnena	j	jA	jAn	jAne	a	na	ena	nena	VM

Ara	A	Ar	Ara	Ara	a	ra	Ara	Ara	CC
dAkwArabAbu	d	dA	dAk	dAkw	u	bu	Abu	bAbu	NNP

BArawI	B	BA	BAr	BAra	I	wI	awI	rawI	NNP
hAsiyZA	h	hA	hAs	hAsi	A	ZA	yZA	iyZA	NN
balila	b	ba	bal	bali	a	la	ila	lila	VM
dAkwArabAbura	d	dA	dAk	dAkw	a	ra	ura	bura	NN
sambanXe	s	sa	sam	samb	e	Xe	nXe	anXe	PSP
ApanAra	A	Ap	Apa	Apan	a	ra	Ara	nAra	PRP
BArI	B	BA	BAr	BArI	I	rI	ArI	BArI	JJ
kOwUhala	k	kO	kOw	kOwU	a	la	ala	hala	NN

e	e	e	e	e	e	e	e	e	DEM
kaWA	k	ka	kaW	kaWA	A	WA	aWA	kaWA	NN
Apani	A	Ap	Apa	Apan	i	ni	ani	pani	PRP
biSbAsa	b	bi	biS	biSb	a	sa	Asa	bAsa	NN
karawe	k	ka	kar	kara	e	we	awe	rawe	VM
pArena	p	pA	pAr	pAre	a	na	ena	rena	VAUX
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
kena	k	ke	ken	kena	a	na	ena	kena	WQ
ye	y	ye	ye	ye	e	ye	ye	ye	RP
pqWibIwe	p	pq	pqW	pqWi	e	we	Iwe	bIwe	NN
yA-kiCu	y	yA	yA-	yA-k	u	Cu	iCu	kiCu	PRP
jAnA	j	jA	jAn	jAnA	A	nA	AnA	jAnA	VM
yAyZa	y	yA	yAy	yAyZ	a	Za	yZa	AyZa	VAUX
wini	w	wi	win	wini	i	ni	ini	wini	PRP
jAnena	j	jA	jAn	jAne	a	na	ena	nena	VM
yA-kiCu	y	yA	yA-	yA-k	u	Cu	iCu	kiCu	VAUX
pArA	p	pA	pAr	pArA	A	rA	ArA	pArA	VAUX
yAyZa	y	yA	yAy	yAyZ	a	Za	yZa	AyZa	VAUX
wini	w	wi	win	wini	i	ni	ini	wini	PRP
pArena	p	pA	pAr	pAre	a	na	ena	rena	VAUX

ke	k	ke	ke	ke	e	ke	ke	ke	WQ
wAzra	w	wA	wAz	wAzr	a	ra	zra	Azra	PRP
sabyasAcI	s	sa	sab	saby	I	cI	AcI	sAcI	JJ
nAma	n	nA	nAm	nAma	a	ma	Ama	nAma	NN
reKeCila	r	re	reK	reKe	a	la	ila	Cila	VM
AmarA	A	Am	Ama	Amar	A	rA	arA	marA	PRP
keu	k	ke	keu	keu	u	eu	keu	keu	PRP
jAnine	j	jA	jAn	jAni	e	ne	ine	nine	VM
kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
wAzra	w	wA	wAz	wAzr	a	ra	zra	Azra	PRP
asAXya	a	as	asA	asAX	a	ya	Xya	AXya	JJ
wAzra	w	wA	wAz	wAzr	a	ra	zra	Azra	PRP
ajFAwa	a	aj	ajF	ajFA	a	wa	Awa	FAwa	JJ
saMsAre	s	sa	saM	saMs	e	re	Are	sAre	NN
kicCu	k	ki	kic	kicC	u	Cu	cCu	icCu	NN
nei	n	ne	nei	nei	i	ei	nei	nei	VM

ei	e	ei	ei	ei	i	ei	ei	ei	DEM
baliyZA	b	ba	bal	bali	A	ZA	yZA	iyZA	UT
se	s	se	se	se	e	se	se	se	PRP
nijera	n	ni	nij	nije	a	ra	era	jera	PRP
mane	m	ma	man	mane	e	ne	ane	mane	NN
caliwei	c	ca	cal	cali	i	ei	wei	iwei	VM
lAgila	l	lA	lAg	lAgi	a	la	ila	gila	VAUX
kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
wAhArai	w	wA	wAh	wAhA	i	ai	rai	Arai	PRP
piCane	p	pi	piC	piCa	e	ne	ane	Cane	NST
sahasA	s	sa	sah	saha	A	sA	asA	hasA	NN
WamakiyZA	W	Wa	Wam	Wama	A	ZA	yZA	iyZA	VM
xAzdZAiyZA	x	xA	xAz	xAzd	A	ZA	yZA	iyZA	VM
apUrbara	a	ap	apU	apUr	a	ra	ara	bara	JJ
muKa	m	mu	muK	muKa	a	Ka	uKa	muKa	NN
xiyZA	x	xi	xiy	xiyZ	A	ZA	yZA	iyZA	PSP
gaBIra	g	ga	gaB	gaBI	a	ra	Ira	BIra	JJ
niHSbAsa	n	ni	niH	niHS	a	sa	Asa	bAsa	NN
padZila	p	pa	pad	padZ	a	la	ila	Zila	VM

akasmA	a	ak	aka	akas	A	mA	smA	asmA	NNP
ei	e	ei	ei	ei	i	ei	ei	ei	DEM
kaWAtA	k	ka	kaW	kaWA	A	tA	AtA	WAtA	NN
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
bukera	b	bu	buk	buke	a	ra	era	kera	NN
maXye	m	ma	maX	maXy	e	ye	Xye	aXye	NST
uxbeliwa	u	ux	uxb	uxbe	a	wa	iwa	liwa	JJ
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
uTila	u	uT	uTi	uTil	a	la	ila	Tila	VAUX
ye	y	ye	ye	ye	e	ye	ye	ye	CC
ei	e	ei	ei	ei	i	ei	ei	ei	DEM
hawaBAgya	h	ha	haw	hawa	a	ya	gya	Agya	NN
parAXIna	p	pa	par	parA	a	na	Ina	XIna	JJ
xeSe	x	xe	xeS	xeSe	e	Se	eSe	xeSe	NN
ewabadZa	e	ew	ewa	ewab	a	Za	dZa	adZa	QF
ekatA	e	ek	eka	ekat	A	tA	atA	katA	QC
