behArA	b	be	beh	behA	A	rA	ArA	hArA	NN
siXA	s	si	siX	siXA	A	XA	iXA	siXA	XC
kroSa-xui	k	kr	kro	kroS	i	ui	xui	-xui	NNP
xakRiNe	x	xa	xak	xakR	e	Ne	iNe	RiNe	NN

nanxa	n	na	nan	nanx	a	xa	nxa	anxa	NNP
pAzdZera	p	pA	pAz	pAzd	a	ra	era	Zera	NN
bAdZitA	b	bA	bAd	bAdZ	A	tA	itA	ZitA	NN
kon‌	k	ko	kon	kon‌	‌	n‌	on‌	kon‌	WQ
xike	x	xi	xik	xike	e	ke	ike	xike	NST

bqxXa	b	bq	bqx	bqxX	a	Xa	xXa	qxXa	NN
bAhira	b	bA	bAh	bAhi	a	ra	ira	hira	NN
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
xUre	x	xU	xUr	xUre	e	re	Ure	xUre	NST
afguli	a	af	afg	afgu	i	li	uli	guli	NN
nirxeSa	n	ni	nir	nirx	a	Sa	eSa	xeSa	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
ekatA	e	ek	eka	ekat	A	tA	atA	katA	QC
bipula	b	bi	bip	bipu	a	la	ula	pula	JJ
nimagACa	n	ni	nim	nima	a	Ca	ACa	gACa	NN
xeKAiyZA	x	xe	xeK	xeKA	A	ZA	yZA	iyZA	VM
xiyZA	x	xi	xiy	xiyZ	A	ZA	yZA	iyZA	VAUX
kahila	k	ka	kah	kahi	a	la	ila	hila	JJ
ei	e	ei	ei	ei	i	ei	ei	ei	DEM
paWe	p	pa	paW	paWe	e	We	aWe	paWe	NN
gelei	g	ge	gel	gele	i	ei	lei	elei	VM
xeKA	x	xe	xeK	xeKA	A	KA	eKA	xeKA	VM
yAibe	y	yA	yAi	yAib	e	be	ibe	Aibe	VAUX

anawikAla	a	an	ana	anaw	a	la	Ala	kAla	NN
pare	p	pa	par	pare	e	re	are	pare	NST
BIwa	B	BI	BIw	BIwa	a	wa	Iwa	BIwa	JJ
pariSrAnwa	p	pa	par	pari	a	wa	nwa	Anwa	JJ
bAhakerA	b	bA	bAh	bAha	A	rA	erA	kerA	NN
yaKana	y	ya	yaK	yaKa	a	na	ana	Kana	PRP
nimawalAyZa	n	ni	nim	nima	a	Za	yZa	AyZa	NN
AsiyZA	A	As	Asi	Asiy	A	ZA	yZA	iyZA	VM
KAtuli	K	KA	KAt	KAtu	i	li	uli	tuli	NN
nAmAila	n	nA	nAm	nAmA	a	la	ila	Aila	VM
waKana	w	wa	waK	waKa	a	na	ana	Kana	PRP
sUrya	s	sU	sUr	sUry	a	ya	rya	Urya	NN
aswa	a	as	asw	aswa	a	wa	swa	aswa	VM
giyZACe	g	gi	giy	giyZ	e	Ce	ACe	ZACe	VAUX

bAdZitA	b	bA	bAd	bAdZ	A	tA	itA	ZitA	NN
badZa	b	ba	bad	badZ	a	Za	dZa	adZa	JJ
piCanera	p	pi	piC	piCa	a	ra	era	nera	NN
xike	x	xi	xik	xike	e	ke	ike	xike	NST
xui-ekatA	x	xu	xui	xui-	A	tA	atA	katA	QC
purAwana	p	pu	pur	purA	a	na	ana	wana	JJ
iztera	i	iz	izt	izte	a	ra	era	tera	NN
Gara	G	Ga	Gar	Gara	a	ra	ara	Gara	NN
xeKA	x	xe	xeK	xeKA	A	KA	eKA	xeKA	VM
yAyZa	y	yA	yAy	yAyZ	a	Za	yZa	AyZa	VAUX
kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
aXikAMSai	a	aX	aXi	aXik	i	ai	Sai	MSai	JJ
KolAra	K	Ko	Kol	KolA	a	ra	Ara	lAra	NN

sammuKe	s	sa	sam	samm	e	Ke	uKe	muKe	NST
prAcIra	p	pr	prA	prAc	a	ra	Ira	cIra	NN
nAi	n	nA	nAi	nAi	i	Ai	nAi	nAi	VM
camakAra	c	ca	cam	cama	a	ra	Ara	kAra	JJ
PAzkA	P	PA	PAz	PAzk	A	kA	zkA	AzkA	NN

gqhasbAmIke	g	gq	gqh	gqha	e	ke	Ike	mIke	NN
xarixra	x	xa	xar	xari	a	ra	xra	ixra	JJ
baliyZAo	b	ba	bal	bali	o	Ao	ZAo	yZAo	UT
mane	m	ma	man	mane	e	ne	ane	mane	NN
hayZa	h	ha	hay	hayZ	a	Za	yZa	ayZa	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
ekatA	e	ek	eka	ekat	A	tA	atA	katA	QC
lokao	l	lo	lok	loka	o	ao	kao	okao	NN
bAhira	b	bA	bAh	bAhi	a	ra	ira	hira	NN
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
Asila	A	As	Asi	Asil	a	la	ila	sila	VAUX
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

kebala	k	ke	keb	keba	a	la	ala	bala	RB
prAfgaNera	p	pr	prA	prAf	a	ra	era	Nera	NN
ekaXAre	e	ek	eka	ekaX	e	re	Are	XAre	NN
bAzXA	b	bA	bAz	bAzX	A	XA	zXA	AzXA	VM
ekatA	e	ek	eka	ekat	A	tA	atA	katA	QC
tAtu-GodZA	t	tA	tAt	tAtu	A	ZA	dZA	odZA	XC
kRupipAsAra	k	kR	kRu	kRup	a	ra	Ara	sAra	NNP
nibexana	n	ni	nib	nibe	a	na	ana	xana	NNP
jAnAiyZA	j	jA	jAn	jAnA	A	ZA	yZA	iyZA	VM
awyanwa	a	aw	awy	awya	a	wa	nwa	anwa	INTF
karuNakaNTe	k	ka	kar	karu	e	Te	NTe	aNTe	JJ
awiWixera	a	aw	awi	awiW	a	ra	era	xera	NN
aByarWanA	a	aB	aBy	aBya	A	nA	anA	WanA	NN
karila	k	ka	kar	kari	a	la	ila	rila	VM

saxara	s	sa	sax	saxa	a	ra	ara	xara	JJ
xarajA	x	xa	xar	xara	A	jA	ajA	rajA	NN
KolA	K	Ko	Kol	KolA	A	lA	olA	KolA	VM
Cila	C	Ci	Cil	Cila	a	la	ila	Cila	VAUX
raGubIra	r	ra	raG	raGu	a	ra	Ira	bIra	NN
sAhasa	s	sA	sAh	sAha	a	sa	asa	hasa	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
Biware	B	Bi	Biw	Biwa	e	re	are	ware	VAUX
galA	g	ga	gal	galA	A	lA	alA	galA	NN
bAdZAiwei	b	bA	bAd	bAdZ	i	ei	wei	iwei	NN
xeKiwe	x	xe	xeK	xeKi	e	we	iwe	Kiwe	VM
pAila	p	pA	pAi	pAil	a	la	ila	Aila	VAUX
pASera	p	pA	pAS	pASe	a	ra	era	Sera	NST
bArAnxAyZa	b	bA	bAr	bArA	a	Za	yZa	AyZa	NN
cArapAiyZera	c	cA	cAr	cAra	a	ra	era	Zera	NN
upara	u	up	upa	upar	a	ra	ara	para	NST
sureSa	s	su	sur	sure	a	Sa	eSa	reSa	NN
SuiyZA	S	Su	Sui	Suiy	A	ZA	yZA	iyZA	VM
ACe	A	AC	ACe	ACe	e	Ce	ACe	ACe	VAUX
ebaM	e	eb	eba	ebaM	M	aM	baM	ebaM	CC
kACei	k	kA	kAC	kACe	i	ei	Cei	ACei	NST
Kuztiwe	K	Ku	Kuz	Kuzt	e	we	iwe	tiwe	JJ
Tesa	T	Te	Tes	Tesa	a	sa	esa	Tesa	NN
xiyZA	x	xi	xiy	xiyZ	A	ZA	yZA	iyZA	PSP
ekajana	e	ek	eka	ekaj	a	na	ana	jana	NN
awibqxXa	a	aw	awi	awib	a	Xa	xXa	qxXa	JJ
swrIloka	s	sw	swr	swrI	a	ka	oka	loka	NN
basiyZA	b	ba	bas	basi	A	ZA	yZA	iyZA	VM
JimAiweCe	J	Ji	Jim	JimA	e	Ce	eCe	weCe	VAUX

bAbujI	b	bA	bAb	bAbu	I	jI	ujI	bujI	NN

sureSa	s	su	sur	sure	a	Sa	eSa	reSa	NN
coKa	c	co	coK	coKa	a	Ka	oKa	coKa	NN
meliyZA	m	me	mel	meli	A	ZA	yZA	iyZA	VM
cAhila	c	cA	cAh	cAhi	a	la	ila	hila	VAUX
ebaM	e	eb	eba	ebaM	M	aM	baM	ebaM	CC
kanuiyZe	k	ka	kan	kanu	e	Ze	yZe	iyZe	VM
Bara	B	Ba	Bar	Bara	a	ra	ara	Bara	NN
xiyZA	x	xi	xiy	xiyZ	A	ZA	yZA	iyZA	PSP
mAWA	m	mA	mAW	mAWA	A	WA	AWA	mAWA	NN
wuliyZA	w	wu	wul	wuli	A	ZA	yZA	iyZA	VM
kRaNakAla	k	kR	kRa	kRaN	a	la	Ala	kAla	NN
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
prawi	p	pr	pra	praw	i	wi	awi	rawi	PSP
xqRtipAwa	x	xq	xqR	xqRt	a	wa	Awa	pAwa	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
praSna	p	pr	pra	praS	a	na	Sna	aSna	NN
karila	k	ka	kar	kari	a	la	ila	rila	VM
ke	k	ke	ke	ke	e	ke	ke	ke	WQ
beyZArA	b	be	bey	beyZ	A	rA	ArA	ZArA	NN

raGubIra	r	ra	raG	raGu	a	ra	Ira	bIra	NNP

raGubIra	r	ra	raG	raGu	a	ra	Ira	bIra	NNP
selAma	s	se	sel	selA	a	ma	Ama	lAma	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
kACe	k	kA	kAC	kACe	e	Ce	ACe	kACe	NST
giyZA	g	gi	giy	giyZ	A	ZA	yZA	iyZA	VM
xAzdZAila	x	xA	xAz	xAzd	a	la	ila	Aila	VAUX
kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
praBura	p	pr	pra	praB	a	ra	ura	Bura	NN
rakwa-cakRura	r	ra	rak	rakw	a	ra	ura	Rura	NN
prawi	p	pr	pra	praw	i	wi	awi	rawi	PSP
cAhiyZA	c	cA	cAh	cAhi	A	ZA	yZA	iyZA	NN
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
muKera	m	mu	muK	muKe	a	ra	era	Kera	NN
kaWA	k	ka	kaW	kaWA	A	WA	aWA	kaWA	NN
sarila	s	sa	sar	sari	a	la	ila	rila	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

wui	w	wu	wui	wui	i	ui	wui	wui	PRP
eKAne	e	eK	eKA	eKAn	e	ne	Ane	KAne	PRP

raGubIra	r	ra	raG	raGu	a	ra	Ira	bIra	NNP
punarAyZa	p	pu	pun	puna	a	Za	yZa	AyZa	NN
selAma	s	se	sel	selA	a	ma	Ama	lAma	VM
karila	k	ka	kar	kari	a	la	ila	rila	VAUX
ebaM	e	eb	eba	ebaM	M	aM	baM	ebaM	CC
bAhirera	b	bA	bAh	bAhi	a	ra	era	rera	NN
xike	x	xi	xik	xike	e	ke	ike	xike	NST
ifgiwa	i	if	ifg	ifgi	a	wa	iwa	giwa	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
SuXu	S	Su	SuX	SuXu	u	Xu	uXu	SuXu	RB
kebala	k	ke	keb	keba	a	la	ala	bala	RB
balila	b	ba	bal	bali	a	la	ila	lila	VM
mAijI	m	mA	mAi	mAij	I	jI	ijI	AijI	NN

ebAra	e	eb	ebA	ebAr	a	ra	Ara	bAra	NN
sureSa	s	su	sur	sure	a	Sa	eSa	reSa	JJ
bismayZe	b	bi	bis	bism	e	Ze	yZe	ayZe	NN
sojA	s	so	soj	sojA	A	jA	ojA	sojA	RB
uTiyZA	u	uT	uTi	uTiy	A	ZA	yZA	iyZA	VM
basiyZA	b	ba	bas	basi	A	ZA	yZA	iyZA	VM
jijFAsA	j	ji	jij	jijF	A	sA	AsA	FAsA	NN
karila	k	ka	kar	kari	a	la	ila	rila	VM
woke	w	wo	wok	woke	e	ke	oke	woke	PRP
pATiyZeCena	p	pA	pAT	pATi	a	na	ena	Cena	VM

raGubIra	r	ra	raG	raGu	a	ra	Ira	bIra	NNP
GAdZa	G	GA	GAd	GAdZ	a	Za	dZa	AdZa	NN
nAdZiyZA	n	nA	nAd	nAdZ	A	ZA	yZA	iyZA	VM
jAnAila	j	jA	jAn	jAnA	a	la	ila	Aila	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
wini	w	wi	win	wini	i	ni	ini	wini	PRP
nijei	n	ni	nij	nije	i	ei	jei	ijei	PRP
AsiyZACena	A	As	Asi	Asiy	a	na	ena	Cena	VM

jabAba	j	ja	jab	jabA	a	ba	Aba	bAba	NN
SuniyZA	S	Su	Sun	Suni	A	ZA	yZA	iyZA	VM
sureSa	s	su	sur	sure	a	Sa	eSa	reSa	NN
emana	e	em	ema	eman	a	na	ana	mana	PRP
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
muKera	m	mu	muK	muKe	a	ra	era	Kera	NN
prawi	p	pr	pra	praw	i	wi	awi	rawi	PSP
ekaxqRte	e	ek	eka	ekax	e	te	Rte	qRte	NN
wAkAiyZA	w	wA	wAk	wAkA	A	ZA	yZA	iyZA	VM
rahila	r	ra	rah	rahi	a	la	ila	hila	VAUX
yena	y	ye	yen	yena	a	na	ena	yena	CC
kaWAtAke	k	ka	kaW	kaWA	e	ke	Ake	tAke	NN
Tikamawa	T	Ti	Tik	Tika	a	wa	awa	mawa	RB
hqxayZafgama	h	hq	hqx	hqxa	a	ma	ama	gama	NN
kariwe	k	ka	kar	kari	e	we	iwe	riwe	VM
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
bilamba	b	bi	bil	bila	a	ba	mba	amba	NN
haiweCe	h	ha	hai	haiw	e	Ce	eCe	weCe	VM

wAra	w	wA	wAr	wAra	a	ra	Ara	wAra	PRP
pare	p	pa	par	pare	e	re	are	pare	NST
coKa	c	co	coK	coKa	a	Ka	oKa	coKa	NN
bujiyZA	b	bu	buj	buji	A	ZA	yZA	iyZA	VM
XIre	X	XI	XIr	XIre	e	re	Ire	XIre	RB
XIre	X	XI	XIr	XIre	e	re	Ire	XIre	RDP
SuiyZA	S	Su	Sui	Suiy	A	ZA	yZA	iyZA	VM
padZila	p	pa	pad	padZ	a	la	ila	Zila	VAUX
kiCui	k	ki	kiC	kiCu	i	ui	Cui	iCui	PRP
balila	b	ba	bal	bali	a	la	ila	lila	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

acalA	a	ac	aca	acal	A	lA	alA	calA	JJ
AsiyZA	A	As	Asi	Asiy	A	ZA	yZA	iyZA	VM
yaKana	y	ya	yaK	yaKa	a	na	ana	Kana	PRP
nIrabe	n	nI	nIr	nIra	e	be	abe	rabe	RB
KAtiyZAra	K	KA	KAt	KAti	a	ra	Ara	ZAra	VM
ekaXAre	e	ek	eka	ekaX	e	re	Are	XAre	NN
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
gAyZera	g	gA	gAy	gAyZ	a	ra	era	Zera	NN
kACei	k	kA	kAC	kACe	i	ei	Cei	ACei	NST
upabeSana	u	up	upa	upab	a	na	ana	Sana	NN
karila	k	ka	kar	kari	a	la	ila	rila	VM
waKana	w	wa	waK	waKa	a	na	ana	Kana	PRP
kiCukRaNera	k	ki	kiC	kiCu	a	ra	era	Nera	NN
nimiwwa	n	ni	nim	nimi	a	wa	wwa	iwwa	JJ
se	s	se	se	se	e	se	se	se	PRP
wemani	w	we	wem	wema	i	ni	ani	mani	CC
nimIliwa-newre	n	ni	nim	nimI	e	re	wre	ewre	NN
mOna	m	mO	mOn	mOna	a	na	Ona	mOna	JJ
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
rahila	r	ra	rah	rahi	a	la	ila	hila	JJ
BaxrawA	B	Ba	Bax	Baxr	A	wA	awA	rawA	NN
rakRA	r	ra	rak	rakR	A	RA	kRA	akRA	NN
kariwe	k	ka	kar	kari	e	we	iwe	riwe	VM
sAmAnya	s	sA	sAm	sAmA	a	ya	nya	Anya	QF
ekatA	e	ek	eka	ekat	A	tA	atA	katA	QC
‘eso’	‘	‘e	‘es	‘eso	’	o’	so’	eso’	NN
baliyZAo	b	ba	bal	bali	o	Ao	ZAo	yZAo	UT
dAkiwe	d	dA	dAk	dAki	e	we	iwe	kiwe	VM
pArila	p	pA	pAr	pAri	a	la	ila	rila	VAUX
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

SiSukAla	S	Si	SiS	SiSu	a	la	Ala	kAla	NN
haiwe	h	ha	hai	haiw	e	we	iwe	aiwe	PSP
ciraxina	c	ci	cir	cira	a	na	ina	xina	NN
awyaXika	a	aw	awy	awya	a	ka	ika	Xika	JJ
yawna-Axare	y	ya	yaw	yawn	e	re	are	xare	NN
lAliwa-pAliwa	l	lA	lAl	lAli	a	wa	iwa	liwa	JJ
haiyZA	h	ha	hai	haiy	A	ZA	yZA	iyZA	VM
Abege	A	Ab	Abe	Abeg	e	ge	ege	bege	NN
o	o	o	o	o	o	o	o	o	CC
prabqwwira	p	pr	pra	prab	a	ra	ira	wira	NN
baSei	b	ba	baS	baSe	i	ei	Sei	aSei	NN
se	s	se	se	se	e	se	se	se	PRP
caliyZACe	c	ca	cal	cali	e	Ce	ACe	ZACe	VM
ihAxera	i	ih	ihA	ihAx	a	ra	era	xera	PRP
saMyawa	s	sa	saM	saMy	a	wa	awa	yawa	JJ
karAra	k	ka	kar	karA	a	ra	Ara	rAra	VM
SikRA	S	Si	Sik	SikR	A	RA	kRA	ikRA	NN
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
konakAle	k	ko	kon	kona	e	le	Ale	kAle	NN
hayZa	h	ha	hay	hayZ	a	Za	yZa	ayZa	VM
nAi	n	nA	nAi	nAi	i	Ai	nAi	nAi	NEG

ei	e	ei	ei	ei	i	ei	ei	ei	DEM
SikRA	S	Si	Sik	SikR	A	RA	kRA	ikRA	NN
jIbane	j	jI	jIb	jIba	e	ne	ane	bane	NN
se	s	se	se	se	e	se	se	se	PRP
praWama	p	pr	pra	praW	a	ma	ama	Wama	QO
pAiyZACila	p	pA	pAi	pAiy	a	la	ila	Cila	VM
kebala	k	ke	keb	keba	a	la	ala	bala	RB
seixina	s	se	sei	seix	a	na	ina	xina	NN
yexina	y	ye	yex	yexi	a	na	ina	xina	NN
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
muKera	m	mu	muK	muKe	a	ra	era	Kera	NN
hAsike	h	hA	hAs	hAsi	e	ke	ike	sike	NN
paxAGAwa	p	pa	pax	paxA	a	wa	Awa	GAwa	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
muKa	m	mu	muK	muKa	a	Ka	uKa	muKa	NN
PirAiyZA	P	Pi	Pir	PirA	A	ZA	yZA	iyZA	VM
mahima	m	ma	mah	mahi	a	ma	ima	hima	JJ
Gare	G	Ga	Gar	Gare	e	re	are	Gare	NN
caliyZA	c	ca	cal	cali	A	ZA	yZA	iyZA	VM
gela	g	ge	gel	gela	a	la	ela	gela	VAUX

sexina	s	se	sex	sexi	a	na	ina	xina	NN
ekanimeRe	e	ek	eka	ekan	e	Re	eRe	meRe	NN
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
bukera	b	bu	buk	buke	a	ra	era	kera	NN
maXye	m	ma	maX	maXy	e	ye	Xye	aXye	NST
nIrabe	n	nI	nIr	nIra	e	be	abe	rabe	RB
ye	y	ye	ye	ye	e	ye	ye	ye	RP
ki	k	ki	ki	ki	i	ki	ki	ki	WQ
biplaba	b	bi	bip	bipl	a	ba	aba	laba	NN
bahiyZA	b	ba	bah	bahi	A	ZA	yZA	iyZA	VM
gela	g	ge	gel	gela	a	la	ela	gela	VAUX
se	s	se	se	se	e	se	se	se	PRP
SuXu	S	Su	SuX	SuXu	u	Xu	uXu	SuXu	RB
anwaryAmIi	a	an	anw	anwa	i	Ii	mIi	AmIi	NN
jAnilena	j	jA	jAn	jAni	a	na	ena	lena	VM
ebaM	e	eb	eba	ebaM	M	aM	baM	ebaM	CC
Ajao	A	Aj	Aja	Ajao	o	ao	jao	Ajao	NN
kebala	k	ke	keb	keba	a	la	ala	bala	RB
winii	w	wi	win	wini	i	ii	nii	inii	PRP
xeKilena	x	xe	xeK	xeKi	a	na	ena	lena	VM
E	E	E	E	E	E	E	E	E	DEM
SAnwa	S	SA	SAn	SAnw	a	wa	nwa	Anwa	JJ
acaFcala	a	ac	aca	acaF	a	la	ala	cala	JJ
xehatAra	x	xe	xeh	xeha	a	ra	Ara	tAra	NN
sarbAfga	s	sa	sar	sarb	a	ga	fga	Afga	JJ
byApiyZA	b	by	byA	byAp	A	ZA	yZA	iyZA	NN
kawabadZa	k	ka	kaw	kawa	a	Za	dZa	adZa	QF
JadZa	J	Ja	Jad	JadZ	a	Za	dZa	adZa	NN
prabAhiwa	p	pr	pra	prab	a	wa	iwa	hiwa	JJ
haiweCe	h	ha	hai	haiw	e	Ce	eCe	weCe	VM

sexinao	s	se	sex	sexi	o	ao	nao	inao	NN
mahimera	m	ma	mah	mahi	a	ra	era	mera	NN
AGAwake	A	AG	AGA	AGAw	e	ke	ake	wake	NN
se	s	se	se	se	e	se	se	se	PRP
yemana	y	ye	yem	yema	a	na	ana	mana	CC
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
sahya	s	sa	sah	sahy	a	ya	hya	ahya	NN
kariyZACila	k	ka	kar	kari	a	la	ila	Cila	VM
Ajao	A	Aj	Aja	Ajao	o	ao	jao	Ajao	NN
wemani	w	we	wem	wema	i	ni	ani	mani	PRP
kariyZAi	k	ka	kar	kari	i	Ai	ZAi	yZAi	VM
se	s	se	se	se	e	se	se	se	PRP
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
unmawwa	u	un	unm	unma	a	wa	wwa	awwa	JJ
Abegera	A	Ab	Abe	Abeg	a	ra	era	gera	NN
sahiwa	s	sa	sah	sahi	a	wa	iwa	hiwa	PSP
niHSabxe	n	ni	niH	niHS	e	xe	bxe	abxe	RB
ladZAi	l	la	lad	ladZ	i	Ai	ZAi	dZAi	NN
kariwe	k	ka	kar	kari	e	we	iwe	riwe	VM
lAgila	l	lA	lAg	lAgi	a	la	ila	gila	VAUX
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
leSamAwra	l	le	leS	leSa	a	ra	wra	Awra	JJ
AkRepa	A	Ak	AkR	AkRe	a	pa	epa	Repa	NN
prakASa	p	pr	pra	prak	a	Sa	ASa	kASa	NN
pAiwe	p	pA	pAi	pAiw	e	we	iwe	Aiwe	VM
xila	x	xi	xil	xila	a	la	ila	xila	VAUX
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

emana	e	em	ema	eman	a	na	ana	mana	PRP
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
ye	y	ye	ye	ye	e	ye	ye	ye	DEM
kawakRaNa	k	ka	kaw	kawa	a	Na	aNa	RaNa	NN
kAtiwa	k	kA	kAt	kAti	a	wa	iwa	tiwa	JJ
balA	b	ba	bal	balA	A	lA	alA	balA	VM
yAyZa	y	yA	yAy	yAyZ	a	Za	yZa	AyZa	VAUX
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
kinwu	k	ki	kin	kinw	u	wu	nwu	inwu	CC
bAhakaxera	b	bA	bAh	bAha	a	ra	era	xera	NN
AhbAne	A	Ah	Ahb	AhbA	e	ne	Ane	bAne	NN
raGubIra	r	ra	raG	raGu	a	ra	Ira	bIra	NN
bAhire	b	bA	bAh	bAhi	e	re	ire	hire	NST
caliyZA	c	ca	cal	cali	A	ZA	yZA	iyZA	VM
gele	g	ge	gel	gele	e	le	ele	gele	VAUX
sei	s	se	sei	sei	i	ei	sei	sei	DEM
Sabxe	S	Sa	Sab	Sabx	e	xe	bxe	abxe	NN
sureSa	s	su	sur	sure	a	Sa	eSa	reSa	NN
XIre	X	XI	XIr	XIre	e	re	Ire	XIre	RB
XIre	X	XI	XIr	XIre	e	re	Ire	XIre	RDP
coKa	c	co	coK	coKa	a	Ka	oKa	coKa	NN
meliyZA	m	me	mel	meli	A	ZA	yZA	iyZA	VM
cAhila	c	cA	cAh	cAhi	a	la	ila	hila	VAUX

kahila	k	ka	kah	kahi	a	la	ila	hila	VM
wumi	w	wu	wum	wumi	i	mi	umi	wumi	PRP
AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
ciTi	c	ci	ciT	ciTi	i	Ti	iTi	ciTi	NN
peyZeCa	p	pe	pey	peyZ	a	Ca	eCa	ZeCa	VM

acalA	a	ac	aca	acal	A	lA	alA	calA	JJ
muKa	m	mu	muK	muKa	a	Ka	uKa	muKa	NN
wuliyZAi	w	wu	wul	wuli	i	Ai	ZAi	yZAi	VM
Aswe	A	As	Asw	Aswe	e	we	swe	Aswe	JJ
Aswe	A	As	Asw	Aswe	e	we	swe	Aswe	RDP
balila	b	ba	bal	bali	a	la	ila	lila	VM
nA	n	nA	nA	nA	A	nA	nA	nA	NEG

sureSa	s	su	sur	sure	a	Sa	eSa	reSa	NN
ekatu	e	ek	eka	ekat	u	tu	atu	katu	QF
bismayZa	b	bi	bis	bism	a	Za	yZa	ayZa	NN
prakASa	p	pr	pra	prak	a	Sa	ASa	kASa	NN
kariyZA	k	ka	kar	kari	A	ZA	yZA	iyZA	VM
kahila	k	ka	kah	kahi	a	la	ila	hila	JJ
ciTi	c	ci	ciT	ciTi	i	Ti	iTi	ciTi	NN
nA	n	nA	nA	nA	A	nA	nA	nA	NEG
peyZei	p	pe	pey	peyZ	i	ei	Zei	yZei	VM
eseCa	e	es	ese	eseC	a	Ca	eCa	seCa	VM
AScarya	A	AS	ASc	ASca	a	ya	rya	arya	NN

yAi	y	yA	yAi	yAi	i	Ai	yAi	yAi	PRP
hoka	h	ho	hok	hoka	a	ka	oka	hoka	VM
e	e	e	e	e	e	e	e	e	DEM
BAlai	B	BA	BAl	BAla	i	ai	lai	Alai	NN
hala	h	ha	hal	hala	a	la	ala	hala	VM
ye	y	ye	ye	ye	e	ye	ye	ye	CC
ekabAra	e	ek	eka	ekab	a	ra	Ara	bAra	NN
xeKA	x	xe	xeK	xeKA	A	KA	eKA	xeKA	VM
hala	h	ha	hal	hala	a	la	ala	hala	VAUX

baliyZA	b	ba	bal	bali	A	ZA	yZA	iyZA	UT
ekatA	e	ek	eka	ekat	A	tA	atA	katA	QC
kaWAra	k	ka	kaW	kaWA	a	ra	Ara	WAra	NN
janya	j	ja	jan	jany	a	ya	nya	anya	PSP
wAhAra	w	wA	wAh	wAhA	a	ra	Ara	hAra	PRP
Anawa	A	An	Ana	Anaw	a	wa	awa	nawa	JJ
muKera	m	mu	muK	muKe	a	ra	era	Kera	NN
prawi	p	pr	pra	praw	i	wi	awi	rawi	PSP
ekamuhUrwa	e	ek	eka	ekam	a	wa	rwa	Urwa	JJ
cAhiyZA	c	cA	cAh	cAhi	A	ZA	yZA	iyZA	NN
WAkiyZA	W	WA	WAk	WAki	A	ZA	yZA	iyZA	VM
nijei	n	ni	nij	nije	i	ei	jei	ijei	PRP
kahila	k	ka	kah	kahi	a	la	ila	hila	NN
AmAra	A	Am	AmA	AmAr	a	ra	Ara	mAra	PRP
janya	j	ja	jan	jany	a	ya	nya	anya	PSP
womAke	w	wo	wom	womA	e	ke	Ake	mAke	PRP
aneka	a	an	ane	anek	a	ka	eka	neka	QF
xuHKa	x	xu	xuH	xuHK	a	Ka	HKa	uHKa	NN
pewe	p	pe	pew	pewe	e	we	ewe	pewe	VM
hala	h	ha	hal	hala	a	la	ala	hala	VAUX
Kuba	K	Ku	Kub	Kuba	a	ba	uba	Kuba	INTF
samBaba	s	sa	sam	samB	a	ba	aba	Baba	JJ
